13246	16795	8817	1112	6922	8190	16621	6509	10399	10485	6265	4905	3602	590	20042	14728	980	11231	3638	17052	2073	10345	309	9534	8053	20044	6760	2897	9768	13584	9514	5443	6477	7035	4530	2176	6940	5271	388	16050	16012	19004	3289	12429	2652	9401	2212	7698	10774	11705	4142	5859	13389	1398	7277	16956	6303	18628	14071	4568	1703	11800	12654	2955	1707	10557	10183	6580	19950	13670	13598	3535	12166	6008	2864	9096	9340	9058	19977	10253	12790	11	17262	9374	6107	958	9413	9064	13532	6356	14630	5429	5912	16260	15060	11584	8642	8463	16952	4340	3716	655	11784	9421	12864	15363	403	19606	17031	6351	14809	11513	15025	20018	9580	4343	14406	1486	14678	10047	6939	15404	5746	5045	4918	11275	4861	4023	16608	9964	18885	8797	6819	5935	9106	10001	10457	16352	2364	8400	12151	89	7629	11623	12652	19110	16226	1299	942	6616	10672	15731	2638	975	4587	2961	9378	8583	17269	17843	18455	18981	17387	3871	17120	11560	1926	4048	4225	18625	3340	5718	11011	15018	16624	7245	19644	12840	10898	18290	182
5281	3091	15464	2463	7578	7825	6898	19692	8608	5504	16506	665	9696	11491	160	900	20091	3164	12106	9807	19556	4110	8882	5163	14392	17485	9221	13981	9077	1237	1183	13829	4901	1438	15228	15600	12240	13109	7066	17423	10418	1481	1419	3859	1849	19066	17353	14531	4046	9379	18534	15629	38	7790	5764	18687	8343	12254	19230	2649	9243	1912	3450	658	6117	10553	14662	17301	11400	8746	14592	9655	7916	19921	19057	13538	4236	2706	14605	2892	836	18317	7672	6663	17064	5967	6113	13042	13070	15745	7021	19797	10959	19158	13846	12621	17484	2028	3821	5365	9278	1211	2708	5475	13649	6652	12733	1720	15457	6480	19180	11906	5279	12300	18882	8818	10028	14365	2379	19109	12262	2376	4255	19773	2209	15895	7643	11545	13045	11618	9109	14987	13692	2432	8021	14585	12199	234	18922	12751	19525	4755	19202	16439	10427	15797	14462	2171	5205	12471	4323	5477	16289	5785	12078	7870	17293	3074	1129	17142	15018	16986	1336	4134	4048	19143	15491	4741	18092	14360	19195	10442	18455	4662	19435	7072	17557	5784	18290	10462	182
7591	17700	13954	11613	3952	9076	10098	12731	17200	18394	2074	15309	9467	19128	7470	9211	14121	16036	19689	12746	8215	15980	12305	19495	15038	17525	10109	9752	13379	4585	16166	9172	10843	17610	6657	17228	11743	18354	2299	6577	18664	14079	7207	18392	1011	12053	12780	18387	452	18881	10614	19158	10497	8913	14154	15976	11941	6415	19490	15937	2174	10314	159	450	12402	5117	4161	13692	4562	15070	7612	11299	8513	8560	15358	18094	1987	10464	12512	9536	17227	8879	8643	14335	5338	3475	19049	17108	17284	8727	14653	20149	18317	3135	19307	17372	11601	14885	3697	5725	15273	11590	10622	10427	17927	7055	802	12479	3145	10122	4446	1134	10772	650	13106	15008	17022	1266	1282	14007	6574	19376	9328	6481	5517	18434	11300	1463	1631	12988	9498	16283	7955	4558	18231	4727	12373	14802	13328	11073	4752	16429	661	7700	15610	8857	14895	3133	18290	9496	17387	616	19517	1129	10389	8855	4048	2809	5477	14072	975	17120	10298	3221	10672	1320	15784	12821	1168	6701	10442	5205	12921	6710	11011	3340	2638	10898	1731	16986	10080
6509	8040	6173	1569	3256	11018	8978	8306	11756	6491	18142	13338	7155	294	8662	10892	12666	6791	15328	9484	2064	1465	9408	3254	16330	17045	3510	9973	19871	9747	5371	17878	7123	17009	10222	2457	19029	16311	16954	16564	5511	2745	6067	12849	10376	12868	15975	125	13812	8551	11708	15202	8388	18685	15244	12088	13638	10980	17146	5039	17091	13521	15236	8214	18185	12684	13358	11603	15101	1364	13518	7433	19138	9765	18384	68	4924	11722	1318	2250	8730	13644	8509	8930	8402	5812	15593	10625	5037	18334	15513	16523	16265	14518	8112	19901	15305	11812	16819	17432	1573	2	3799	19883	11288	10872	3566	10865	7152	4275	9218	18283	1438	8075	4228	2640	16239	20086	3006	1076	19762	18090	11718	12105	582	10829	7505	17636	11569	8494	11074	19995	10805	3288	3717	15982	11205	8127	5725	19582	8692	9928	16152	14508	10040	14780	12237	12861	7250	11521	1926	9377	17077	1129	11728	11011	10488	18088	3687	19195	12921	17951	2961	1680	7072	18625	11587	15026	4741	19780	19644	975	19517	3064	4134	17244	18343	15784	2996	3871	10389
2557	12495	15342	1871	10478	17027	16214	12884	5241	20163	15877	7933	14979	8824	3792	19484	9519	8907	14320	4496	10922	15262	10960	236	5225	12924	9310	6107	3612	12055	20018	136	13463	2960	3384	19586	4918	17273	12558	2314	15615	9052	4772	13228	3663	10714	15552	9624	11308	18899	1701	13154	10187	9459	6810	5705	7289	6200	680	5170	5993	1891	15583	776	3869	5975	10770	13069	1900	9134	2240	19241	4322	3935	2913	14485	2138	12555	12189	7254	2686	16133	17931	1865	1437	17832	8028	7535	6837	3411	17309	3728	2656	3793	14443	13692	11628	12890	8453	8128	3135	12180	3365	19120	801	5711	12417	16409	2061	14191	8310	18309	13684	11785	3152	2367	1658	15870	798	5557	7521	7218	16376	4470	8776	2233	19221	14794	6533	8530	9017	7839	6787	17475	19495	13518	6353	17300	16919	3670	10824	2164	11187	4388	8161	7298	5966	13874	17120	5784	5477	2638	15018	1336	7072	16624	8706	17951	17269	2618	4596	15795	19517	15026	13177	2210	10462	10080	12565	4891	11011	15108	4048	11587	2996	18544	3340	13818	18625	17390	1680
15967	15972	5403	14304	1871	15708	1594	3338	17405	3772	10197	17647	18101	15870	3304	1125	10205	1748	16923	10971	8224	3203	2392	19903	10365	11677	16799	12187	1541	4594	8467	9580	3128	17643	3864	10667	11640	5459	2994	1640	16354	15767	5913	10545	5910	5207	12240	7982	14289	18267	8127	10277	7619	19427	19088	16188	11551	2002	6705	17257	5437	6963	13846	12447	14755	5116	7496	15505	2433	5981	18084	9714	1526	1857	7041	20039	1967	902	9648	5919	15235	6972	8166	15065	6629	11769	758	5441	5541	1534	8018	19271	271	1751	18028	18102	2831	18248	592	6743	7175	18911	12005	7150	12938	12621	613	14066	15331	1371	2334	9194	11926	19765	723	4130	2962	1865	18032	13141	15216	15041	1389	12740	15193	14861	13000	2107	17251	2854	14744	14499	18590	1118	8162	4966	1270	3908	11907	10156	11329	11670	4647	1300	13466	9081	16323	7839	17709	15022	15108	6710	2618	882	3074	17293	15784	11265	1444	15701	10080	1129	9378	10672	19195	8706	5477	975	18799	19517	18938	19435	10616	18625	17951	17142	19143	5204	2842	7870	3340
8412	6002	16543	9869	19416	268	18905	14314	2889	12011	8576	1244	7288	18696	15699	620	15025	17203	19330	17641	16359	5572	15631	4347	7356	17561	1656	17679	521	6842	5095	12332	13291	11552	19750	6052	12592	3235	5812	10097	17830	16868	6144	6050	2034	4522	14418	1288	3540	9950	8577	12952	18075	2882	12613	4871	5754	18785	2755	14977	350	15639	16100	2680	13245	12060	14802	10874	12580	18971	3677	5000	8198	11740	20130	12170	10558	16402	3663	3298	19265	3674	6014	1869	11292	11548	4790	18286	13639	134	6140	13029	3416	11614	4599	17099	16570	15469	6674	14898	1381	836	3484	17220	16955	16001	14635	770	17096	11310	1918	9865	1916	18628	10782	10004	900	18068	17451	9856	6751	6771	683	560	9057	8162	17267	3008	19152	1588	11185	2915	4766	6150	11445	11370	2945	19415	13690	4266	13778	13544	8761	6187	10971	8862	16728	6872	4323	17142	3074	8706	10898	1336	19517	2809	12565	5847	6646	6537	15731	18343	616	18997	18799	18088	12921	11587	17120	13862	13177	17709	10616	18625	182	13892	4048	12168	10002	7870	17280
5606	15658	19406	8817	5631	2184	2037	17444	12700	1539	3166	20112	1661	11474	7698	8119	18039	2146	17760	18381	1545	6918	13598	17082	2322	15939	4279	15187	13883	2278	18687	16499	15660	191	7988	6243	17126	20082	7708	19634	7608	10567	13209	15317	8880	17000	18677	954	19084	7403	8541	6399	7249	6182	9688	15313	7654	9382	1920	18516	195	15551	120	14719	10618	9121	17189	5334	13453	18575	14269	7012	20010	17494	10755	9575	8547	6782	15520	8137	13463	15896	3612	19372	8239	14181	8092	4696	19801	1391	534	43	19004	1098	16894	13623	11633	18368	110	10048	17181	1027	6925	14906	4036	18507	591	10319	17973	17345	2483	17004	15364	3180	13728	10813	6769	15527	9551	9701	12121	1455	134	2617	6373	286	13711	8683	1776	14887	8770	763	20125	13047	17683	12166	13231	14796	1893	13206	16124	3966	9959	11279	711	4184	6034	244	5204	1680	11011	4891	12840	12521	6701	17244	17557	18981	17120	13892	15491	15773	3221	18625	11521	11901	18938	2842	15022	10442	882	3687	6616	4596	17269	17888	9255	2996	18308	8583	12078
6813	8238	16918	1369	15624	12987	542	16680	7324	2113	999	9284	11952	16260	6003	4314	19069	17479	14324	17747	2810	195	293	11393	2582	2004	14470	9201	10945	4291	18607	1432	14622	3260	14618	12951	11062	7402	1246	12024	15153	15947	13817	5749	14096	16815	8295	7982	449	2422	7027	18381	20079	16478	1165	4396	17139	8443	1959	17552	14530	18235	983	15331	9151	15326	8554	1748	1141	10535	9246	198	8110	12913	410	19976	2994	11348	17076	12281	16249	15496	2011	18178	9515	2193	4924	8958	19366	15695	5964	1081	2094	19657	1887	15469	6397	9192	1318	11303	12481	6936	12198	1867	8693	13566	3366	11907	343	14280	8472	15842	4792	12672	18678	2748	8722	17431	19598	5621	17719	5560	8357	10112	18868	16774	11619	17208	13605	13213	10640	12237	2406	12706	7589	19463	1364	1256	8832	14084	1403	17926	1967	3814	12803	19693	6578	9118	9496	1926	3340	19763	15026	4262	8706	12565	18460	17120	10488	10462	5847	1168	1191	5718	9756	13563	12698	4096	17387	11728	3871	17951	7340	11521	18544	7250	15773	5784	17293	19195	15123
17725	18203	18873	11146	14262	6146	6001	20201	5883	17985	10355	18694	18643	10924	7203	1585	17341	2101	12615	15225	3060	7789	15084	7003	19279	4353	17252	10133	16540	6877	13649	5116	15253	15266	10089	10980	16097	212	11396	16393	12117	11190	69	18706	12443	18785	17723	12950	10120	12739	9168	16746	2430	9699	10274	986	1265	15887	9280	5916	5334	18225	16706	15328	15885	9768	6872	13403	18988	18793	6155	17042	2733	15796	682	9643	17591	18520	18400	16031	11777	8103	15484	6637	17127	1749	2422	7625	13824	16874	14232	8356	17970	12538	10259	9941	1953	1661	6596	6483	459	1718	14811	3782	3673	12695	14907	2286	4315	3986	9271	17696	5420	2297	7765	18052	3859	14048	19400	13224	4797	3404	20069	14612	12420	5704	19934	9435	17201	6595	4903	18673	11882	12060	10208	4447	10805	17354	1414	6639	5368	17330	18971	13017	14654	3800	11075	19832	16986	4662	3720	4587	15246	3074	15018	19378	9496	16624	1744	3871	14226	11265	10465	19195	7407	18981	18938	19842	975	19780	3340	8100	10488	10442	12840	17888	14072	8706	6057	19517	5847
220	12995	6133	15267	4874	2789	14403	14683	8817	2732	11409	15799	2244	8255	19125	17802	1340	11650	14856	15816	13852	12048	997	10757	7531	15153	3765	1238	2053	10766	5159	18354	16030	11399	10387	15955	12708	4870	1353	19937	18442	262	684	4365	11323	9697	18466	16896	3235	19610	5472	12145	16198	3818	15594	3125	6415	6697	8159	6107	11522	4088	1147	6394	5512	13765	13948	14845	17959	776	16145	17459	2446	4751	17560	13569	7413	19230	12706	19049	8317	17497	18014	16310	7432	11846	4415	13110	6796	12204	2733	14015	2182	8707	7255	3651	5650	1362	13649	6844	2959	3868	1114	19967	7507	10520	20152	16671	14135	20192	6789	5334	3549	16393	3278	17261	11598	18216	18656	1290	18890	8104	13592	5561	6288	8463	10515	1876	9659	18646	15705	17167	5324	12747	12154	17173	13298	10229	12498	14295	9423	14945	11400	16801	1246	10431	359	5623	19143	7728	18981	6646	5205	2819	2961	9377	2809	4587	16104	19378	4048	11137	9378	4700	12698	19763	15491	12471	15246	7072	8855	11728	11726	4662	4741	1731	15018	4323	10856	11350	17387
12678	7244	12920	10861	19157	14984	11864	11746	18596	18543	4922	8966	18974	19086	4334	6919	17190	894	15072	14840	14525	2828	14289	4281	5231	1202	6463	14766	17309	6093	7193	15119	2166	9905	8277	3500	8704	3637	2174	9386	10212	13905	13159	10567	3944	19808	7388	11220	15205	7141	8870	10024	6773	11850	3962	8115	10843	12657	14339	12276	15540	8230	11830	5375	1027	7851	6127	10820	14738	16375	8463	15296	7394	7268	10737	18987	16415	13483	4918	8147	8806	1337	17473	5528	12180	569	12739	16487	19944	15284	7816	19405	15472	13722	8472	6249	10156	10097	1528	1738	17943	7659	1546	20131	655	9734	13753	17484	20027	13907	9575	9041	11496	4289	8562	9600	11530	13587	5982	14869	94	6811	3076	15151	10248	19671	19047	5537	4776	19582	10371	5045	3716	15207	16195	11544	18231	126	15843	5926	17643	16925	19820	10254	15711	7607	8719	7861	11560	4741	15795	15022	2618	4700	19517	9377	1444	13563	19842	9496	882	15123	19143	7407	2842	11265	6646	9255	2819	3687	15701	10488	12598	18107	7340	3871	1129	18799	8855	5718	6710
8927	3551	12331	17177	5744	12949	16809	9395	13869	13381	15476	5444	18866	8409	9090	18241	16474	10736	13610	11787	12924	7234	1334	9850	16957	14866	10725	1810	4220	6098	8241	11445	664	19012	3177	15166	5481	11217	17450	4621	19474	5200	6253	16199	4326	1996	14721	3344	18098	9851	1356	12708	14251	9345	15255	7066	10990	4464	19740	10250	2353	3135	6638	13389	19684	8478	7532	16981	5688	7109	9200	11124	17840	17035	16975	4792	17151	9055	14761	6684	13483	15046	7736	1557	8426	3460	13146	11039	10797	6702	17104	9617	1719	13303	8254	6113	5757	16101	13030	11260	19835	2392	17727	6215	10545	6741	5153	8843	5964	11074	8770	11273	5431	901	10614	12814	8956	9404	171	2812	13961	9450	19552	12021	11703	3639	15329	12879	7353	3988	12613	2440	2335	13585	2002	1750	3094	9655	5876	7120	14211	2908	9931	8641	20158	12610	5067	5462	15491	3720	17557	15795	10080	11560	1168	4700	4262	18544	975	10578	1444	18455	16130	5718	11137	15784	13092	10616	9159	17387	1926	3340	4225	13177	2210	16986	15018	11350	8100	9378	17951
18353	2840	551	17807	11951	3356	988	8775	12920	2359	2308	19334	5028	9606	4150	8440	9498	11781	10400	724	16937	19519	1189	20149	16401	13622	9655	5535	4573	8910	2331	5488	1396	19726	5523	5153	12427	17252	3679	17254	12497	4306	6540	497	1487	16277	5454	10304	1896	10944	9445	9675	12585	1780	18285	1329	5405	3250	11526	199	13881	8598	8001	3610	13698	10139	16124	1765	5860	18914	13898	3961	20147	4039	4829	15699	19111	18001	3411	11060	8833	9761	11823	5289	13256	16896	14519	2313	15162	5551	3200	1395	18484	19602	18901	4607	4098	6401	15139	19329	15975	1711	13843	9399	11385	16241	11020	11273	5716	7052	14623	17494	1323	16110	7415	7872	11842	2410	5560	20045	8419	17083	11471	9411	7735	13374	4480	8795	5919	284	18151	17931	17091	13204	15025	15937	18062	9130	2535	12562	5388	4220	13097	19218	5960	3057	4108	838	4741	17557	12921	10462	12648	17142	1168	18625	18455	3871	11350	15773	19700	11726	18938	19842	18997	13573	3687	10080	7728	3340	6701	7072	10616	8583	12840	182	4596	15026	8129	7340	16130
3438	8723	8054	2019	13270	13919	9167	9170	3488	9783	18436	9945	10581	19995	1437	20015	1630	817	14655	8745	6995	11561	17350	17749	17451	17266	17746	9966	642	11397	8456	16264	4790	12847	8935	4276	12014	2748	7853	5152	13438	4501	19998	8193	1983	13839	18667	18087	19822	7134	5041	8305	6696	6365	6165	9940	5107	41	5034	12747	9849	5756	10738	7214	6999	4832	2143	19638	3636	15388	550	7305	15269	13243	5849	1684	9251	4139	18231	6331	16112	9769	18785	11128	14060	17801	6519	2718	13479	12311	17496	9236	2755	17425	8776	2733	11313	7145	9895	12901	18427	17881	19623	9107	17217	15201	2861	11298	1118	14817	17169	9401	6080	14250	4819	16688	7570	18033	5829	16826	5424	17204	11462	4186	18774	6499	680	52	10910	16589	4715	8843	12079	17073	10087	394	18756	11785	14419	4702	8899	7532	765	19582	4034	17273	13073	17558	2996	18069	4700	14360	9496	1444	19435	10672	12648	13818	1168	15784	4891	10462	8792	17888	10488	1744	16104	14072	4587	6057	5785	18308	2819	11011	7250	4662	17244	17142	4262	15026	5486
13827	17916	14627	19409	1024	4943	2022	15924	288	16834	18843	275	2626	1427	15983	14628	348	6962	15175	67	11220	4359	14714	11443	3735	10092	363	3724	19597	1022	6698	6802	9203	16187	7270	3207	17878	10429	5063	12160	18765	15348	5533	15102	3701	3110	19030	10391	925	1415	16171	11062	13476	45	9428	13314	16489	17052	14378	9856	4599	10037	16349	10233	5901	4836	19877	4521	1906	2839	9594	1492	17333	5755	10779	9517	582	4190	11545	16408	17184	11067	15969	8957	17680	11638	5385	5438	10638	968	13748	14808	9014	6843	19825	2327	5790	5189	17553	2045	2667	3591	5637	5021	14008	5020	17220	20110	1649	1004	17203	10732	2882	4457	211	2496	19797	17696	14121	10514	2178	4672	19153	2150	19890	120	12654	8188	17907	19072	19217	3334	19335	17912	3616	1362	15332	10430	8218	7561	14381	13722	6319	15000	15331	6234	19870	3028	13563	18460	17951	2638	10002	13177	12598	7072	3340	17843	4700	17709	11587	19763	17244	6701	16624	3074	18069	18290	2555	17142	13862	12521	942	19143	19991	9877	11560	17077	3687	17387	10389
2126	5129	19423	12778	12770	5403	9263	12075	5820	2849	10252	8966	12830	18825	8018	5434	18042	11189	16643	13976	17101	14101	1098	2892	15573	6014	18714	20152	7082	12362	8027	20190	10458	2558	17119	8077	8409	1969	2626	17263	17389	5270	1941	7396	1036	1093	4250	5057	10927	1660	1948	19427	12324	2679	19381	9747	12117	18841	9199	18869	16902	9247	15590	12686	10599	2956	6992	555	12589	12487	7571	6795	1831	17635	4080	2964	3104	13135	15120	13500	6253	3581	12953	1081	1146	1644	1317	19612	12402	9581	5860	17723	2810	4321	8304	19713	9136	6375	2484	11048	10177	9965	14827	15045	17732	19030	460	3948	19656	15079	4841	15328	4026	3696	4063	16449	1001	15897	4369	15361	3469	6294	10907	11603	4030	15768	6530	1379	17055	15421	18777	9364	4533	15848	13291	19203	17262	13905	14820	17791	4254	7355	12915	11430	2746	16733	5299	7182	5486	6646	15773	14360	15022	10856	17951	5204	1336	2996	17244	4587	16104	19842	12840	12521	15018	11137	9255	4262	7529	8100	12168	2638	13573	16624	15809	7870	19195	10389	18088	4323	13862
1117	11946	11330	11184	12880	11120	20169	12778	17903	3457	12150	885	9931	19241	19777	6339	2751	16953	7095	15508	15770	7484	3770	6877	6713	11628	9498	19456	19758	16393	12665	11467	14491	8992	13236	7744	14156	18849	7195	456	12901	2215	9291	5654	14426	10614	14876	8672	5450	8400	4316	1115	9079	13038	14539	15141	3226	15148	10553	8788	1643	9415	2193	49	6597	3312	3311	9671	13380	18516	7740	10412	13947	1785	5308	15136	14981	3482	5986	11316	5835	7269	12892	1990	2186	14917	8544	18019	12655	4697	19566	18783	6849	13870	1840	19867	11559	4678	3260	19620	4845	13366	721	11273	8685	10697	19147	19802	4965	170	7845	10319	6576	2778	10685	12339	748	7253	3518	1391	15462	13917	13597	7138	18115	1769	9763	5951	15919	8436	4910	12647	15039	4797	3661	6944	17475	8186	6323	9577	7381	1950	15951	14449	1294	8147	59	7556	4587	1444	1168	17557	6616	18088	2996	6646	15731	10442	4741	12078	975	1320	3687	8583	5785	10462	3720	8129	10465	2819	18290	18460	9756	14226	11726	18625	4096	6710	19644	19763	5204
7785	16139	10579	1513	14760	9205	10055	18099	7579	804	19966	19605	5307	13617	10282	11201	16406	930	3510	3298	5000	10108	6859	7372	187	2289	19923	7242	1893	9074	1533	17635	18152	13435	14546	174	5175	16358	17219	5995	9737	9736	12337	2130	3373	1853	18094	12172	8365	10339	17037	15774	13912	11396	4911	10323	19532	19473	509	15034	4478	10901	19456	20070	10753	2667	8523	9515	2984	15905	7592	12049	11923	6249	4516	13566	6426	3709	16703	13066	17945	16755	7963	16343	8957	4960	523	5912	9268	14685	3637	1143	17464	1814	2650	3198	9464	8478	9254	20018	17639	9227	13721	10797	9818	285	2031	11163	13267	8948	13026	2948	73	1874	5535	9904	1427	16256	10950	15702	3750	18389	15353	16644	4167	7945	1217	19994	4812	8509	8241	14941	1417	14500	7320	4667	13536	13680	5724	10634	19730	1163	6292	8400	10133	8500	11464	19673	5204	2618	9756	6701	2210	18544	8583	9496	14360	19517	19143	3064	3720	3340	882	14072	1444	15491	9877	13892	1744	10672	10465	7072	16130	12521	7407	4617	9378	5784	1320	17709	19780
15973	4409	7092	9781	5220	4481	14736	7683	16795	12097	27	2169	6005	13902	8890	18299	17621	12527	9061	587	9730	11616	11	14771	5470	9494	10859	16206	3305	17457	9367	5248	13837	7100	643	16616	525	8001	4606	5685	8897	13178	15221	11445	18810	10840	20058	3385	4276	12986	6992	8627	5554	7294	15527	9707	12729	410	17801	1607	15684	16947	1808	10899	8797	11472	16972	2468	11049	8349	7676	137	14870	3176	4977	4695	17327	2550	17609	6260	1710	3969	13534	7442	6708	1545	16059	164	12615	19072	11532	2374	6376	16730	7809	10993	18277	18190	18127	16168	14022	13723	17637	714	8162	1467	5491	8761	1155	9081	2965	9422	15475	3722	19358	2626	14721	3961	19710	6033	12556	5135	19521	1099	12288	5219	12491	8206	17872	18533	286	7986	9369	6457	7493	438	18117	3205	15428	17646	7977	2617	10371	3262	10796	18513	18000	4726	18092	18938	7870	10298	9496	19517	8706	2819	2638	4134	16964	11521	3871	8100	9378	2961	1336	7245	15773	19195	11137	1926	7250	12565	2809	18069	8583	12168	18088	12078	4662	8855	4700
15888	16520	5703	11951	5430	9162	7409	231	17147	12635	14576	4417	9360	9704	6124	6719	1449	13757	2356	1195	11362	15685	428	3799	18479	1430	1654	15160	1295	4311	17104	14288	5042	8035	12941	12804	15139	13275	13984	17493	17046	9653	8092	6995	3774	8388	17043	19859	2347	10034	8851	3766	4672	17286	10181	3468	15749	7637	8988	7977	13003	9484	14825	8055	11795	883	16626	15135	19552	13258	17913	661	3399	20208	6096	5045	4910	19771	14590	6132	11537	15469	11135	4063	19838	15063	17052	2167	8446	14713	17845	10165	11163	2774	5426	18854	13508	6448	15644	18445	16219	2644	15316	3411	6618	14297	17276	13370	12905	1577	1265	16527	11845	152	12520	13559	17895	8182	1037	9164	16874	18061	13550	2734	6171	3176	2807	19080	18709	8808	10409	10811	19564	9298	10304	13254	18557	16927	10283	11361	16228	17516	17652	12536	1993	10777	4398	6855	15766	8792	9877	616	18997	12698	15773	7728	17709	1744	18460	4134	12565	12821	6616	9255	1168	5785	15491	8252	13862	17951	1731	3064	12078	11901	18308	9159	17244	4262	14072	19644	4596
9076	4976	19824	9741	13787	15883	12096	8238	18626	5832	12724	607	3075	5708	13289	264	2610	13128	20092	17675	2075	17949	6126	5180	16868	14013	15116	14764	17912	7180	2123	7527	1164	18741	17300	2286	17403	468	13330	16145	17469	11419	8683	3309	8087	19119	2890	20061	11302	2077	3803	16187	13119	8468	1469	16593	8698	9588	4774	18035	8779	20182	7851	399	15830	9671	8065	16308	1329	15487	19281	8635	14010	14877	1558	5441	19171	19851	8048	17022	15328	8523	16327	2215	14406	9027	18707	2465	9112	6435	1885	15887	12980	18506	19867	19168	5116	17733	3913	10883	2484	19224	11161	3055	10816	12055	17509	7428	7436	20095	8281	18039	19029	12655	5354	2196	10345	1293	11190	9746	2334	11732	5208	8987	17689	4629	15693	6751	10802	8269	17587	15421	12278	14150	16802	14783	5308	13606	8910	11608	11626	6910	17290	17323	18405	6816	10374	7247	10465	8855	975	18088	4741	2819	19378	4617	15123	10080	18997	4225	4891	2961	15022	12840	3221	616	5784	2809	16964	2210	10578	11350	1680	16104	3720	10389	2618	11901	5785	18092	1926
6888	7232	2170	6032	12701	6635	1177	3655	516	16328	18551	8040	1567	1365	3906	10395	16228	1169	17740	5600	7400	17039	12896	9905	4493	1581	6533	11085	14593	16305	8522	19758	9447	8810	19852	19516	3507	16343	17653	7789	8511	13545	19527	6782	10475	18131	7507	912	1804	10820	7274	9040	2749	18147	5657	4450	15238	11899	18936	15866	13678	4154	7057	1487	19421	3818	19911	17626	2385	5187	14936	6995	10959	2314	2553	11709	17323	506	5799	16062	18572	14462	5335	4397	4568	7929	17735	157	10162	13026	5783	14642	557	9959	9767	19542	12602	3689	9645	9002	10072	8609	5339	4457	14564	19504	8999	7111	19929	7539	5163	15173	17929	15600	15384	5699	18868	6762	16217	11140	9331	343	9236	7441	4027	17180	7501	6872	8747	3094	12720	12841	2398	2005	19922	1947	19362	19114	7807	13540	4769	17979	15855	16004	11075	14047	16148	16165	6057	11011	17142	8252	5847	7529	1444	7728	17390	12471	10298	5205	13563	9255	10462	16130	15026	616	8792	17280	19378	17120	182	4596	11726	16104	18343	10080	17077	17269	1926	15022	4225
10252	551	19242	17982	288	17027	3527	9913	2113	18252	12331	2926	2004	4690	16603	18526	4004	16045	19218	6751	5564	11161	8808	8613	19921	8204	724	8975	2595	2023	9334	19268	4566	5643	15102	5217	9434	19901	98	2208	13870	16012	13468	1033	10711	2488	7031	11406	1281	2651	6597	14221	1198	4386	8983	4945	5981	15273	5394	19574	1617	11031	5697	11932	4379	11625	10809	5439	6796	8678	266	9520	2612	12740	17078	16736	11085	18232	10587	14258	5083	6018	4378	16597	18624	17606	17467	1459	12947	15724	16352	15315	17079	7223	11957	3649	2776	17227	7758	17191	2451	5637	9683	9164	5917	12520	7741	6733	2132	5457	6264	18038	3116	1996	5225	5117	12793	9579	15641	14861	17264	2413	11324	10887	17735	12552	14558	16871	3182	6207	6228	4274	5680	11167	4684	3587	11072	17757	3636	1789	5049	9857	11689	8180	10534	8954	1773	695	1744	3221	12471	11726	2210	2555	15795	18938	13862	3340	11350	616	19644	13892	17387	11901	3064	15022	3687	15766	4700	4587	17557	18981	13092	1129	11011	1680	3720	2638	9756	8706	15701
3923	1871	15337	259	5122	8283	12505	11059	8412	6717	988	10579	7611	9480	4146	2531	19455	19393	2020	16845	1808	17729	7768	4144	9163	3663	12781	1631	14379	2675	3988	13074	13023	1517	3435	10753	15094	13460	18286	19959	5942	683	19173	3471	11839	7589	17770	5876	4684	14674	2124	857	9458	727	6977	1976	7217	7743	6278	10468	4845	14053	2496	3547	49	16458	5231	6474	15721	11673	10891	6541	7189	15236	12144	6313	9026	3104	12782	8738	11990	15089	13910	7294	12092	10928	13213	1821	6157	2174	11068	7840	17181	13287	11466	17118	12620	17	19589	15193	10457	15406	18833	19325	14533	6539	867	15415	3018	9164	12154	9892	13538	16486	8562	10294	3289	18285	13236	18072	2	7727	15185	19482	12444	9835	10820	12667	19507	1382	13309	7266	7438	8286	2884	15984	16528	10995	16409	12919	3743	19638	16187	7099	12077	5076	18722	16657	18088	12078	10616	12565	18290	2618	18544	18799	19700	1926	13892	10389	4134	9255	18308	12921	12168	4617	15731	1444	6616	16130	15491	11587	3064	2819	10002	4891	18092	5847	2555	10462	4096
17177	5996	19090	19052	4976	17089	12200	11886	19826	5817	12510	10658	4054	4977	15444	8128	10934	12016	8517	3427	10523	2159	17723	117	13979	8748	17313	18437	15505	5134	16206	12768	12955	3026	541	17528	18669	17516	4875	17416	7956	6022	3879	4321	17791	8569	4586	6600	10566	7869	12575	7642	7423	5616	12465	8810	15002	19299	13598	12396	11561	15381	6000	5164	8988	16322	859	3782	16013	15474	14256	14250	4810	3095	11321	4437	5518	15439	12025	16709	13307	9253	4103	659	6609	9295	14177	18524	19462	3833	10860	3047	14911	6816	6909	13682	332	4316	7403	13963	13507	1777	14877	12085	13399	10428	694	7212	5431	9493	19091	12178	20056	11155	13281	10282	15788	6991	870	7592	7499	13505	12682	15891	18446	9817	18800	2078	1143	14875	1652	15099	19071	11839	12951	1751	18130	14752	5016	8722	7367	399	12301	14123	18383	13545	4990	13236	8792	11521	10389	1744	14226	18343	16986	13818	14072	10462	9877	6701	3687	17120	4662	5784	5205	13892	7245	11350	2809	19780	18544	7250	19763	15022	2996	13573	5718	3202	616	11011	3340
