17837	10955	14577	16559	12179	824	15520	5075	3533	6219	6346	14321	6972	1364	9083	7203	19640	12072	9612	9557	12501	2574	15691	4541	6974	17190	4886	1498	2617	14617	19752	18225	12333	6402	17941	1147	12571	2058	12922	16007	3267	63	15569	1786	13888	7917	16760	4492	10557	13663	5039	12319	1816	5683	13456	15957	15165	6762	19207	14647	957	5537	18710	2813	13454	8934	8075	620	9429	5637	12951	18921	9113	2300	7730	569	12807	9117	5821	16118	14787	14551	16883	17199	9412	10438	1900	15988	10551	3001	18569	12324	8851	17522	5211	12698	18455	18799	17280	10462	12565	17293	9377	8252	18981	15731	11521	15773	9159	16964	6616	11728	18460	16986	19780	3202	6057	18107
2557	1471	18891	1970	17700	12539	18299	9158	9725	15392	19988	14001	8913	13758	6263	12688	13653	6036	13638	11145	4854	13148	11870	19734	10934	2435	5166	1975	20091	11913	9555	3539	18425	15661	13846	2009	4653	11710	2691	18615	15948	18084	17788	7809	8465	5828	17521	17569	14130	10085	11481	7893	3335	7918	15823	8843	3315	13542	2500	4982	10855	7124	8449	12862	9636	9923	15721	8207	4951	2367	7179	9639	14766	1122	8745	6465	4697	7134	9848	18157	13427	18638	12108	3486	5612	9450	4290	16860	2220	15511	5732	3938	8502	15043	5673	15731	17293	12168	13573	8583	7728	7407	1320	9255	15784	19517	19780	6057	15491	14360	19378	10389	10856	18308	17007	15108	11587	15795
17113	2065	13600	7818	9167	3491	16941	1827	13309	12346	2984	6031	16113	16362	8313	3428	2502	17408	5497	13663	13863	5222	13247	13484	15065	10567	836	3557	17935	4900	8761	2535	2	378	7700	18926	4475	17979	5907	17310	10686	1405	14640	13115	13675	16958	15872	14054	19675	10068	11005	15767	13782	18916	20111	5680	10915	690	8710	8400	11491	12727	18698	9615	15059	19919	13371	4862	17572	18093	1323	17696	290	18673	14630	17028	5231	15209	18618	18838	8921	13275	3776	15728	13220	2780	12876	18202	8619	6793	7401	14318	16922	872	9090	18343	8252	17142	14226	6710	18107	6616	18938	17951	12821	6537	19378	9378	9255	4617	4700	3687	10856	9159	7529	19195	17007	15795
7688	18543	9778	7841	2471	9284	17168	245	15636	17501	1861	14391	16018	8115	15247	5893	5355	222	1571	15518	13792	3100	14369	11397	10717	4104	8813	17160	18875	4243	4827	15958	14618	7313	8760	12057	1261	8721	9920	950	10978	7654	18643	1867	17220	253	8408	16604	11362	15121	6686	19452	15732	13976	19469	8871	15321	12443	16852	18475	18669	13806	2181	2626	12850	8517	12498	3482	10645	11755	7924	16324	6208	5107	4396	8750	2948	3669	6667	14483	10366	19070	18223	2491	7849	11123	10813	18448	6671	13542	98	8540	13652	13621	13495	4617	19517	14360	6616	18799	12565	15773	7407	9159	1926	13563	16986	6710	18460	17293	5785	18455	19435	18092	16130	7072	12921	13092
11947	12884	15894	1369	10136	16418	528	10043	17053	11277	3970	4281	9209	13723	13340	11244	9021	19822	9904	16317	7745	19817	8859	10859	15990	15847	20011	10008	16055	10204	2118	4083	11950	11167	20018	15632	957	19755	9232	20119	8194	17138	7511	16816	16858	15169	10921	12581	12064	10491	5496	9183	4230	14327	14623	5705	13260	1796	654	17078	19490	18817	19501	12947	9535	9178	10494	13918	8828	19742	5935	9510	5047	16657	16883	5937	11014	16123	6897	10534	8001	3465	14667	774	18734	8554	3214	13099	2000	4001	19251	4434	9631	8025	5594	975	12565	14226	8706	12921	5847	11726	942	13563	18308	2996	18460	15784	10856	8100	10672	19842	9378	2555	12521	9756	3871	10616
12765	5144	6177	10252	5794	9332	11199	5678	13224	3623	7963	9498	94	5083	5022	6303	17376	8409	8509	18157	15408	19870	13598	14656	15037	8534	9403	59	9137	8081	11157	14936	7897	5610	1126	10418	428	17352	11262	4088	4533	4049	12129	4896	19145	3274	9009	12275	11281	2160	19731	11141	9600	5013	19025	9612	9228	933	12375	18100	17242	4804	15685	9800	211	10777	17305	1334	11466	17922	9564	18612	11053	14369	13653	1051	18209	15054	4949	20174	2196	10821	15187	5313	6932	10557	3567	12620	19875	14139	19454	20111	11526	13281	5338	8252	1744	7250	18799	3687	12078	13092	10672	17293	18981	10856	15108	13818	1129	12821	7340	19378	1336	12521	13892	5847	18460	12648
5007	10988	5014	17027	634	17632	7582	19954	2817	2556	1213	4212	294	6837	8357	8642	16255	11453	10539	13225	884	18961	6594	2023	17606	5291	4	17730	1636	5995	1849	18470	5442	15242	7253	15066	8911	16999	1874	7563	5308	6689	4230	8550	14068	1815	15253	4831	4983	11417	14542	15279	9331	202	17074	15885	721	5835	20164	20058	3579	11875	8302	17878	5481	4897	19816	717	3073	19929	9268	12720	12667	14927	14670	12178	18936	9641	4932	232	13435	9135	17590	2687	17335	17408	1894	9605	12419	17176	8501	9967	1596	18178	10224	1744	18455	18997	16986	6710	9255	10080	17120	12821	9756	12078	2842	18981	17557	12168	3202	7529	5486	17951	11728	11587	3871	9377
8376	20135	12503	12604	16351	5744	11528	9388	3348	15460	9498	4737	12069	17639	17323	13132	14633	8619	4316	265	11451	14249	545	5079	15405	11246	13874	7703	6401	16467	11016	12167	5222	12767	17172	9534	7282	16697	13011	4082	8438	9754	19656	2165	18505	11673	10818	11439	14991	5398	781	8389	17742	17973	900	4271	15142	3509	10588	12803	6519	15169	10915	19496	19443	11539	2371	12062	1049	271	3412	19921	2873	12132	18592	12210	4527	7625	14214	15134	2441	6180	3977	17579	2187	2602	18179	13482	8211	6369	2700	6622	3764	2838	5180	10672	2555	5477	5785	4048	4700	12078	8583	12921	12521	10298	15731	8129	12648	5847	18544	13818	3687	10462	1744	19435	11587	11726
9293	11380	19966	15240	9668	15886	16584	12430	1673	18457	5091	4696	13104	4722	11182	5650	1942	17549	17441	507	4707	16976	9923	15203	2689	7802	13279	8918	8948	12869	18785	560	18054	14932	2617	12825	8195	9280	9493	3581	15895	8142	16024	17535	12661	19241	3273	3222	13554	1032	17141	10826	11488	17562	14588	16302	12571	18810	18421	8310	589	13741	10549	16109	5439	3822	15840	20151	17273	19557	8858	7564	19602	11505	9827	9057	19421	10237	4277	1213	716	19012	13161	15348	14425	3684	3937	3483	15271	19882	1969	9304	14642	7281	2642	8100	10856	9378	19378	14360	3720	2618	19517	2842	9159	10672	1336	5784	11137	18997	6710	11726	17007	1129	2819	15731	1926	10442
4286	2277	5106	6418	18546	5358	19017	18845	19153	7968	14157	15693	5535	3670	7203	19682	5052	18998	13065	2935	1319	13973	17276	7378	14050	3271	16231	3805	6350	13399	14785	5017	14265	940	17736	11798	16736	16880	19193	9710	3182	1557	12424	15904	2708	13792	708	14506	11762	1891	16072	19689	7387	7336	19154	2839	15063	6365	5135	344	19219	17224	15975	16238	12192	8247	8077	222	12324	10144	659	10892	1492	18274	17662	10429	6902	7064	15198	12991	19684	11710	16800	15030	20119	15618	9839	5907	10148	1997	11704	6488	3800	4705	3134	2996	17888	11521	14360	18455	4617	3687	18460	9255	8252	11137	942	5204	7340	5486	6057	19780	18092	12565	12078	19435	15784	15773
4728	6813	13139	15465	9773	12761	2158	14516	1134	6058	16871	12584	5153	20038	11260	7267	7450	18457	114	7480	11054	1457	11093	9327	8486	2020	10928	11424	20118	10695	10892	7677	9731	10045	15589	13214	14593	8788	17261	1146	7738	17070	9416	5639	1454	1573	19684	9973	7643	2316	17164	15593	11418	14857	4306	895	9230	11365	19726	10304	15272	5680	9989	13327	19852	10813	1497	18294	9181	11204	9704	10196	8099	2733	11412	16805	17451	8319	15255	19309	3416	1052	6723	2851	12754	17019	12300	3800	6179	8806	11973	6130	17565	5310	17750	19435	1320	2555	975	10616	18343	15701	19842	17142	13892	8706	18460	12078	5205	14226	13177	11901	9377	9159	7870	11587	5204	13573
14432	5747	3457	2184	489	7579	18282	1643	7176	3497	7107	20200	5	8974	3403	1558	10774	5222	4699	15214	1553	14841	16471	6854	2374	19431	10541	7722	13465	3782	19859	2520	10645	15410	4942	4956	5432	15448	6287	4125	19774	14287	5512	11434	5547	11481	20114	16378	15047	6900	19437	16182	7056	15313	19093	10934	2561	18842	13987	5361	3529	5354	20167	2108	19092	9023	8565	9083	7735	18739	2491	14061	16219	15848	16169	944	12244	20026	763	16647	13582	7566	16770	13873	20084	12389	3169	3621	15635	269	8007	13072	4149	1248	13814	10442	17888	19435	10462	5785	13563	10856	18544	18088	3687	6537	8129	18343	13892	16624	15795	10080	2555	9159	10616	6057	11901	6710
14431	15970	14829	5883	1133	10795	5557	15830	13090	723	3827	19636	4238	16961	15494	1756	18998	9854	3620	12827	5894	13486	7247	234	11735	1089	6682	17040	4261	11200	10824	4796	4460	10565	13765	18951	5757	5962	7125	8239	5208	19610	10206	15909	15094	13927	12249	1656	19474	14266	15280	14791	18292	17904	17599	17233	1866	10074	2599	1828	2426	13631	368	10315	3534	13003	19885	9442	7594	14250	765	5240	16848	18574	17300	9934	5961	18923	14634	8750	6910	15074	1437	325	13370	10147	5327	8011	8231	15162	1844	10544	5728	10770	9704	4700	13092	6057	9255	3687	17280	1129	15731	15795	11137	1320	8129	942	11726	12821	12078	5784	10616	12168	17951	19842	14226	18308
18181	11470	3858	2665	19502	3780	12567	993	14876	4426	4764	12739	7284	4896	18889	3162	5507	1852	2334	15406	19719	9850	13928	7989	3588	11843	1183	12685	5805	17024	14652	2534	14130	66	16385	17754	14639	8460	17018	15586	14370	8464	12389	2774	4924	12668	15878	7724	11944	10165	6873	8776	19797	2086	19854	16327	18021	3701	7184	7585	14003	17785	18834	2480	5242	19801	4189	16781	19623	7349	11399	19929	19497	12974	12295	4024	8403	108	7574	6403	3200	5152	7734	5636	17102	166	17257	10567	17021	14552	10891	18365	17432	12838	3770	3720	13892	8252	7529	12821	12648	11521	16624	7245	2819	13563	11587	17120	18308	14360	17280	7728	17951	7072	13092	6057	942	11901
12539	1519	615	4181	5471	4761	14875	17836	5952	17856	9001	15349	3178	5470	4199	895	1058	15489	6366	17901	13455	11399	13057	10746	3922	20128	8680	10855	12393	18189	166	9376	19306	7052	18642	17932	15762	1124	14176	13766	10747	13670	15840	17531	11663	5116	7559	6887	18235	8956	6490	20150	8085	17742	1456	15588	9006	18442	7295	14424	3787	18021	4066	10175	16551	3003	6397	13245	7259	19332	341	6522	15848	733	20204	8044	10179	1232	6176	12124	3487	3316	6963	12533	933	1762	1051	13472	4593	5620	15985	8746	1896	12822	13963	16130	13177	1129	14226	5205	6057	10616	12168	16964	942	8706	9378	8252	15108	18544	7250	11726	18107	15795	2819	9756	7072	12698
4728	15256	337	19692	18651	6679	9860	9296	17257	6085	12583	339	2750	1293	19636	15361	3216	14583	14023	14043	7724	8292	19627	2962	16376	1948	1431	4999	8641	5308	14079	11097	10833	9853	16171	6301	12417	8828	397	761	11826	13315	20026	3616	2150	3972	6165	17221	16919	9519	1358	7176	11645	10967	20191	4136	9470	2442	19106	10730	2240	2963	1453	12827	8531	1630	6985	17277	6446	4683	3047	19181	15960	19531	100	15996	8612	2978	9399	3146	16531	11518	11199	6076	9254	873	12159	7815	920	13370	19688	14242	2178	9777	15534	942	10616	9255	1744	17293	7529	11521	1320	11137	18981	12698	18460	19991	7245	12078	18343	8706	7407	6616	7870	19517	10080	5204
6726	5036	14947	1357	17980	14990	2433	14497	1596	18384	9849	7242	12304	7988	18238	19636	888	19469	294	2630	460	4541	6873	17024	4939	10555	17019	19943	1906	12095	7839	16048	13084	4176	1455	11387	18701	14368	13824	14301	10903	18317	13193	15370	7402	13592	14862	18200	18966	15983	5013	249	5781	19410	17376	16439	12738	10000	14905	17583	16703	1201	4459	5066	16744	8895	6750	9730	2595	8078	9519	16955	3249	1381	13187	488	9554	19115	10212	9513	19623	8907	19312	1692	13316	13803	5642	4381	12581	148	18202	5234	13866	5075	7378	15701	4048	1320	10442	17007	10856	12168	12521	17293	19842	19378	11587	7529	4617	17951	16964	18455	15108	18088	18308	15018	2210	7407
16678	19027	2219	17444	6610	16795	5781	5694	5533	16105	14512	3776	10096	9485	13917	15323	1655	1195	9348	13387	3085	2049	10651	17747	7840	10066	3219	3469	274	17758	1997	927	202	17549	12270	15765	15787	5638	1787	18437	1870	9851	15790	8808	3465	6716	1295	5719	18370	19369	16567	10173	3634	7206	1540	18319	3424	18768	16425	3200	3653	8372	8304	19481	15982	1535	19898	2588	15377	15462	4301	14261	3935	3391	6346	2448	12259	2453	15862	2287	1711	15001	801	1511	5969	12663	560	3250	8578	14569	3404	17802	18638	7900	3289	16130	19435	19991	18997	8252	5486	1926	4617	12921	12078	6537	17293	9377	7407	11137	17120	1320	15491	11587	19517	17951	18088	17142
11461	11034	1635	8580	16495	7258	916	5692	12864	19141	3915	13074	3208	16145	9014	4482	17403	16756	1098	16779	13713	20068	13675	9849	6654	9645	5047	6362	8709	13981	1255	12324	18622	5310	4066	3849	3132	17490	11049	7475	147	11168	18650	1991	1455	17441	2041	12633	1657	3211	12815	5975	10070	4636	13800	2724	6943	18113	6900	12849	18427	20020	14491	13873	6639	2153	16938	5076	6927	18246	770	8446	1992	15136	198	19747	15990	7760	10048	18370	7241	1403	16939	2042	14240	15156	2225	10218	13202	13721	11085	8372	7460	19026	1902	10389	15731	4048	1320	14226	13177	14360	18799	11728	9255	6057	10298	9377	15701	5847	10080	13563	8252	6616	17120	12821	1336	17951
17990	14338	649	6493	5904	3101	8335	2647	9924	13478	3325	4668	7195	10452	311	1660	13910	6004	13315	13903	2432	14114	6796	641	15409	18608	10302	1845	5738	3248	202	1271	6215	17947	14667	14194	5668	13944	7406	14991	808	1996	1394	13340	18031	18735	19401	19759	5295	6295	7500	16788	18481	14443	19118	215	253	4036	761	817	8357	16729	7777	15743	419	2762	1770	12708	7747	17360	6957	19307	11840	12411	13456	16121	5899	5623	668	302	639	7629	45	19689	15896	2101	13663	3185	19551	5180	5990	9142	5234	5285	428	6057	8252	11901	8706	13892	17120	7250	9377	1320	10672	7072	2996	9378	2210	7728	18460	18799	9255	17142	4048	8129	9159	15701
398	8670	13872	19384	14163	17874	8262	12275	9077	3682	10099	14516	20120	926	6991	12892	9119	5779	15400	6072	13766	11610	10022	11401	16872	18896	11438	6624	2767	6126	514	17437	13495	8295	19596	7820	16644	11436	13359	18331	18199	18325	4878	14224	7308	15645	12557	10452	16283	2667	5056	221	7071	17440	19092	7601	4402	9797	4336	7592	16974	9583	17270	9428	967	18680	8662	19453	11615	11129	4348	10345	465	11926	12662	14556	16593	12876	15984	801	1500	2178	60	16078	17346	4493	18425	7575	13400	14096	15922	12729	3499	10587	18106	5204	5477	12521	12921	13092	9255	7870	18455	10462	10080	7250	13818	18343	15773	18092	15701	942	19435	14226	12168	14360	13892	9756
5321	7523	3317	19269	9439	839	5285	13376	1976	17391	15615	19527	6913	7807	858	7285	20181	10085	17208	10792	9360	12108	85	9240	5530	6332	14231	17683	994	1875	3354	9389	16028	8030	11368	6499	3905	9396	8813	16379	11377	4627	215	1718	4643	15969	1255	11863	15202	11399	11796	5292	10150	19563	763	11087	5363	12435	15534	15431	773	14922	17251	7111	16626	12178	16273	15900	20196	1041	2021	9575	18808	19886	919	5055	16913	9568	17249	45	17442	8098	12070	12477	20098	11449	13982	12808	200	7345	13773	15719	11589	14087	6410	8706	12840	13177	5847	12521	13563	7072	11587	18092	1336	2819	6057	13892	2618	15731	1926	10856	12648	4700	3720	18938	7728	18308
3284	11510	12820	2869	5156	9350	10638	5211	13748	4307	18484	3953	15700	2636	14796	4787	7021	6116	17376	12249	16930	2367	17723	19926	11952	16368	15843	158	1465	2628	9198	2963	9725	16760	767	2352	9179	17174	4942	20051	1827	3735	9246	5443	20199	14224	6769	11666	9989	4882	5517	9751	4953	7151	12	16608	4746	14747	11932	10092	2962	15493	1892	14022	3663	4447	1134	1416	1246	11735	4572	16283	11485	9295	5901	5307	3568	5337	2322	15898	797	12666	4168	3761	5673	6542	10670	14731	4424	8053	15199	16077	13417	8065	10475	7340	1744	8706	11901	17120	15018	18938	11726	11587	19991	13177	17142	9378	8583	16986	9255	6057	16964	8100	10080	13573	8252	5785
19052	6857	17799	8582	9140	2791	8724	11392	12126	7318	6217	3337	6568	3467	19120	17852	13766	19498	6795	16432	540	17696	7583	13013	17491	17634	13433	749	1852	2456	15055	14697	13927	16640	20192	9088	7522	13022	16878	10520	10459	11433	9829	16702	4458	19760	6623	8540	16773	15277	2834	19823	12180	4074	17641	12954	7369	553	8907	17760	10799	13997	17770	18974	14986	11795	14911	14960	13570	2774	4607	16168	12861	4592	20116	9850	18829	8892	961	14056	3348	4147	15429	13822	1563	14714	15583	2694	5026	1063	9992	6671	2610	9895	9933	10442	12168	1926	5847	7870	3202	9159	15795	8129	11521	10898	18107	8583	2555	15108	8100	10298	17557	13563	13573	3871	10462	13818
19960	9133	1761	8033	6564	1361	4326	2101	19749	12390	8738	5511	6483	13622	3439	12273	16026	18798	14776	15214	19998	10464	11921	2662	16805	7803	6746	11248	2430	7041	4907	9135	18766	7787	13546	6673	18481	12537	19332	7099	6024	469	18220	4870	2855	11645	17793	1212	9376	3693	13185	10665	17092	1159	1843	6357	3580	20057	14989	14734	6748	684	6130	4460	6612	487	12488	11314	6072	13336	2175	14815	5528	428	15834	8571	1479	4956	376	4263	5738	15950	15702	11735	456	1806	7536	17677	16802	2376	9854	39	10471	5871	4893	7728	7250	3720	7245	17951	15784	10462	11726	17293	3687	11137	5486	10856	5847	14360	2618	9378	18088	13092	5785	2842	11587	9159
11131	46	14113	3923	14765	15342	14001	2068	17776	4500	3111	18127	6120	2398	312	2680	13038	8196	4220	10144	17868	3606	9048	15358	12694	6683	8779	6104	7707	12571	20011	17527	17620	16204	8055	3509	4643	17061	14958	6094	18103	5369	12673	17686	2700	12034	919	12181	729	12108	1666	15000	7277	372	1847	11892	2426	15329	9262	8331	1665	2537	9738	1503	4592	10438	1644	14635	2920	16723	18135	13950	16458	6264	69	3043	5648	4238	4378	12634	698	19421	113	19118	10899	12333	2492	9277	3125	7631	7371	15862	14323	8209	10873	16964	9255	9378	19435	18107	12921	10389	19517	12821	18092	5847	18799	15795	2210	18343	8583	4048	10898	8129	7340	942	12078	5486
5218	3958	4760	18169	3016	4310	17128	9619	6910	428	1887	12287	19642	13213	4764	13515	10769	17789	19412	4878	545	12776	12590	12697	120	16748	1790	1616	12846	15700	12601	9947	8426	19167	1655	7703	17474	2608	3557	16953	10911	114	4088	1859	14189	13578	2776	6444	7854	1718	6150	15513	5075	12727	16886	2839	20013	7573	16774	2761	3020	15038	19854	14027	17971	13800	10376	5656	5240	8171	5728	3335	4059	14055	10165	13688	280	2767	14967	17868	2082	2547	2075	16204	1116	17941	7917	4029	14780	10552	9964	19871	19088	6229	4253	5477	1320	12521	7407	9159	15731	17007	3202	19195	15773	2210	12168	4048	18308	14226	10672	11521	4700	5785	12648	6616	9378	2819
1451	7331	6797	14760	15865	7047	17528	15648	4163	6721	11296	12697	6689	4847	19478	12951	3450	8004	6938	817	7517	532	14386	1803	13500	3760	8881	8794	3243	1033	6986	15039	18360	11640	6500	1059	10437	4402	10470	18129	2576	5882	2130	17578	17907	4295	18581	459	15148	8469	18095	2146	1155	3482	1749	20196	1780	20091	3216	10154	12079	8255	12364	1557	17520	19726	1686	11246	376	5588	6370	3960	12062	14998	12419	19620	1765	8750	2383	18379	1427	4755	3462	7322	1725	2788	15824	11069	6405	19643	19996	9057	20134	7386	373	10856	18107	5204	5486	10389	8252	18460	10898	10080	6537	2210	2842	4700	18799	17293	14226	5477	18343	19195	6710	7870	18981	14360
19096	8986	16905	6543	9957	7804	4546	20190	6435	1340	8895	14648	2383	11406	7708	2882	10599	2850	12707	2259	6376	5491	9791	2240	2158	10028	7176	2536	4681	12403	7935	5882	6496	13663	17267	6741	14354	5271	19202	12014	17022	5894	12916	1593	19243	12898	11687	9262	3617	3722	2883	2546	45	13225	16238	5005	28	15473	13589	19773	15816	3774	18283	9014	3460	16983	18974	601	15374	8789	19695	9056	11877	4311	465	1799	4117	8917	333	1046	15945	19689	13987	8362	5417	4067	10540	1815	18548	8967	18928	1996	8538	4671	5650	2555	2996	12565	11137	18107	19378	975	13092	18088	8583	9159	12521	9378	10080	4048	8129	12921	16964	17951	15784	19517	15773	11728
14660	4429	16319	14575	8723	13318	19230	13202	3350	13010	9307	14054	8223	6943	1469	15846	11267	1798	1026	4459	20061	240	10540	12755	18447	16363	14542	14609	16072	1712	20069	4135	13927	18272	12518	5017	16649	1185	16682	6357	5984	15023	7137	13541	9299	17784	2807	15439	17425	14090	12187	12837	12925	14007	13115	10338	19904	7837	4186	7273	16572	125	8825	16843	14220	14159	6715	234	12	144	5889	19880	1064	13440	10065	11624	15093	15728	14529	13192	18558	20028	16635	2009	14904	12838	19527	3597	2757	11160	1276	17940	16880	6251	9049	12821	5784	5486	18544	942	975	7340	12921	13573	8252	10080	10442	16624	12521	6537	7245	6710	17951	5847	16130	7728	3871	10389
10787	2389	12649	14081	9170	13872	2026	2710	125	12690	3398	5612	18444	6910	17432	3200	6329	4911	12934	4883	11646	5152	4541	9903	6271	17435	17609	16324	9791	3979	19743	6782	16311	1734	17753	3969	4739	5830	621	17310	19205	17525	13971	13306	18842	14985	19822	4920	5639	4776	5563	12121	10148	4337	14250	5361	14822	9708	5488	14856	20187	11439	1391	279	6221	2673	11323	13662	16027	15032	13241	9005	11456	14954	4156	1708	2876	16826	1135	19501	350	1972	10635	3726	14429	1121	19414	19021	4517	18368	12024	18387	3571	16458	15841	18544	13563	15795	9255	17951	2555	17120	8100	6710	10080	18107	17007	19378	12078	9377	10616	6057	8129	19991	10856	2819	10298	3871
660	4308	8755	513	13954	18599	7971	765	16637	16981	6099	8671	13400	8957	5387	5805	9918	6187	6624	16866	6374	17092	4987	2404	5732	6263	11546	2650	20149	9852	6941	10872	4880	11186	5591	13925	6614	14663	20111	5475	1311	19743	13248	15489	20074	8894	1907	20020	18361	4088	7603	114	6909	1394	16815	1924	5056	5265	3343	6248	17528	7723	7444	11306	2765	16206	14319	2349	8633	19049	18765	7540	5043	5009	11695	8921	16817	4704	13073	9328	18292	19092	694	7256	14345	19190	6130	16904	6611	18171	5769	1687	6551	17381	5872	17120	7072	19991	5847	7245	15784	13092	12821	6537	13818	18799	15491	12698	19195	10298	12840	975	2819	11137	14360	19842	2618	18938
11738	8986	14660	8235	5630	18891	2737	2670	4060	3295	1506	11135	2368	15816	16633	6545	2233	18467	17064	18442	5592	110	6938	13245	8871	4135	11124	3668	16271	3490	4466	3661	3966	8121	19712	9298	9827	958	14315	14628	15711	3593	17193	17949	14648	15836	8488	15245	9746	3938	17065	14921	13000	7566	11180	18701	8050	3841	857	16167	10077	10883	15610	18248	6469	9046	11418	5813	5026	8745	9835	465	16142	12998	5496	11312	5929	10860	18103	11845	7857	7475	10427	20084	12138	18520	5765	1719	11674	7667	99	7466	3425	16087	10365	9159	11137	15731	10616	13818	14226	16130	18981	8583	15018	18455	10389	5847	13892	11726	15701	6710	2210	5477	5785	18938	9377	17120
12524	702	9025	9546	10456	17799	6099	18617	15592	3735	8317	12610	8714	154	17757	8940	14663	12333	1382	20020	3582	12492	2489	13365	148	12935	4844	13050	19133	11965	9511	12682	5289	5454	9992	2014	19629	6961	16175	4801	10413	10463	15357	5038	2259	13325	9362	15834	18445	978	1847	8104	1999	1621	1311	16290	18693	17115	10837	12225	18740	17591	13945	16715	806	19360	19714	19977	9999	12328	2223	8449	18319	6842	460	15457	18650	19767	18867	1903	13252	16810	3460	5697	5899	19699	4328	24	19729	15073	19581	11676	8463	16409	5546	7072	17007	12521	10298	18981	9378	5486	11728	9255	18460	2618	7529	11901	15701	5847	5785	12698	4700	1336	14360	13563	17280	18092
13787	2065	2460	19983	17708	10399	18869	3536	7478	10035	15237	9606	15401	3162	7571	19113	15572	17030	19405	19451	4002	5997	19762	2870	16119	5307	1806	1565	7196	16880	1751	2963	6764	17461	19216	15792	10830	14245	5895	1422	3067	15616	4644	13550	5913	20057	10477	11768	19503	11677	14787	15527	3480	2765	10747	17919	11319	3381	6985	5475	1625	1459	3087	1389	1007	7724	17473	19415	18367	2299	353	8858	8345	17161	6390	17548	7177	7064	7133	14515	9985	7334	3723	8797	613	17912	18747	7251	19901	11010	10821	14302	4151	221	8918	1320	18544	2618	12565	16624	18092	6710	1926	19991	9377	9756	11587	10442	1336	12648	15731	11901	17007	16986	18997	18799	12921	14360
4451	17835	7458	1805	7208	14296	9829	9014	13326	13731	2477	10675	178	13596	17338	15821	10414	2710	7465	596	749	19677	10079	8635	9134	3152	5173	8180	9176	17868	3667	3352	9470	545	588	3785	17456	19888	2206	13999	6603	13332	14631	1750	9410	5639	2301	6903	4328	15589	4763	10919	9710	12241	18767	18982	5692	10986	6524	10048	17455	3075	5569	15505	75	11806	4270	19541	883	3643	18677	5798	18162	5383	16695	17785	13359	9173	11689	16800	4589	17018	9880	5005	11215	16640	1083	8402	13626	9626	1278	1396	13205	582	17686	16986	17120	10616	1129	8706	12168	6537	9159	2819	7250	15018	18107	4617	13177	10856	7728	19195	18088	18544	16624	12648	10080	5204
13591	12949	14835	11114	7331	14868	13466	723	19359	7376	16687	4275	17871	2909	8871	5056	16067	9757	5800	18036	6520	1081	16460	14053	16586	11822	5090	448	13613	16364	13141	9820	9503	13896	16153	14500	16110	9390	18756	8147	8263	4266	888	14289	645	5835	4988	4737	28	2443	12932	15523	4419	9028	9923	17301	17783	17310	8409	4755	12258	15995	13721	17182	13013	11262	12959	12802	3093	8195	1642	19998	3691	16565	11180	15146	14895	5021	1997	1955	17780	6197	17181	18104	8137	13792	8085	6150	19127	2435	17220	10429	11684	15684	15089	3720	9159	5785	11137	16964	11901	8252	3202	2210	7870	17888	9756	15795	18799	4617	4048	18455	19195	2842	18997	8100	1129	11521
9546	17807	14314	3338	3321	15591	12910	17876	17910	12586	6760	3894	13731	3498	12054	12240	1948	15665	12550	900	2392	911	10506	6783	11113	8834	9967	8488	15193	15654	3608	1813	2361	13395	14057	588	9853	19702	3295	5564	5774	4953	13062	15116	10454	14340	408	6613	10714	6911	13764	2232	16634	368	9683	7255	10231	12837	16585	17041	1204	161	13713	5044	2845	8077	8469	7114	12273	7854	48	9093	1866	9904	6533	14137	7487	10994	2855	9054	10561	6184	14191	10113	10979	10276	3944	480	1359	4824	12516	3961	9210	13741	7748	18799	8100	12648	15773	14226	11587	16964	7245	7407	8252	6710	12840	942	4617	7529	17120	18092	15108	19991	2996	18460	18981	19195
12675	5007	9599	6001	444	10098	7396	15266	1400	877	2069	13978	14608	7382	690	16667	16442	19603	14869	8752	8104	3774	11721	2693	11725	19545	6819	19808	6171	10791	6580	2408	18316	17022	12197	16774	10099	11092	13812	11952	17498	10229	828	12558	15760	19806	9243	47	4870	11482	15292	5990	2593	4932	4845	3562	11779	7006	16427	17808	2805	18714	1533	12431	2590	15111	6316	13679	11809	3357	15544	17900	10699	17496	6557	13073	14177	4306	12946	7480	13228	8917	15832	13465	8545	4867	526	770	12079	4351	7534	19494	9119	14654	8733	6057	12648	1336	4048	5477	4617	10462	8100	19435	13177	18997	5847	7250	19195	16624	15784	17888	8583	2842	8706	6710	19378	7870
10530	13067	5249	18142	6866	12256	13918	19697	10301	16857	4427	16510	16962	3906	8531	404	12377	8355	17906	16357	13111	11296	16267	17696	14639	18985	19881	8547	5341	15851	17856	7660	15717	8249	4505	4549	11526	17139	286	2750	2155	12716	8660	2158	20051	7743	11403	12199	11481	1737	14430	11145	2009	12478	3529	7875	5134	15873	10432	4334	9087	1142	10636	8736	17440	8396	11978	7601	4388	3484	17472	15255	11308	16341	9570	17921	16792	15212	2370	10711	6609	13205	17865	15119	7686	9101	18223	3162	12077	4889	2016	1815	9561	3799	9113	19378	10856	9378	17280	18799	18997	18343	12565	8129	2819	18107	942	9377	1744	13563	7072	3871	19517	3687	7245	3720	8252	11728
