4553	5875	6626	20201	19847	6178	10419	8155	19054	11146	3246	6655	955	3508	12088	7422	18042	11656	740	3678	177	18054	1824	12721	1888	9852	7707	18929	1299	343	14713	4300	1132	894	13539	16890	14961	1557	15269	2857	10110	8188	144	1760	10628	1848	16774	14082	5500	12377	14500	10943	6449	8030	18677	1275	3156	4029	12052	2854	4098	11985	7569	8925	12637	16917	18016	14289	7955	5678	6975	3354	11213	15982	19941	15680	9923	5601	197	13185	10475	9160	13809	7875	16290	2614	9081	15805	15120	19142	7382	18531	10760	4351	13339	12144	7179	1469	7943	9766	7957	9273	11512	20148	11691	13030	10761	368	9508	6014	15412	8690	5656	2301	17397	729	18785	594	16720	10882	11135	19905	15897	2570	3645	6185	17425	2613	5609	2393	7605	18558	4647	14	19731	6500	991	6878	12575	1082	18931	8671	10901	15712	6559	16784	8109	9279	11795	14335	12060	5572	12560	18453	4907	10534	3374	1695	13929	10391	7722	15914	3993	19700	5486	2638	18938	12921	18625	14226	8129	17951	8252	8583	18107	975	19644	4700	1731	10672	3221	15731
7409	15091	9798	14081	6429	1569	15256	6898	18543	2665	8238	2084	12832	8642	11520	13950	16478	16605	6199	4264	14726	8861	13539	13930	4718	9406	5371	15187	10517	10253	7304	16916	17426	4005	7055	991	9295	5254	14087	14793	9075	5306	3626	6683	141	19473	15305	12707	4655	3932	18174	2923	16794	5601	14633	10785	1756	19471	12438	20149	12088	14795	3732	4102	18346	6350	15204	13538	8415	9694	16852	13642	14159	16894	11546	5003	14659	19713	540	19322	19156	19138	9606	12571	2284	2445	13870	4154	1858	12487	17078	11448	5317	1537	4321	19127	1332	6142	7195	8373	1625	5114	17082	5202	7625	4450	17277	11289	1113	18884	8134	8578	2408	13888	2839	8494	6810	12417	8365	9643	1545	11475	13205	4244	8935	3894	1762	6389	10193	10978	1581	3908	16710	7844	19620	19596	16263	1981	3335	18738	6435	1155	18548	4479	8381	9753	17464	394	5728	9593	1849	18713	485	3315	6760	1379	658	10339	17870	10275	19913	8527	20152	13818	12698	13573	18308	19644	15246	13892	14072	7870	7245	11901	10578	10002	10488	3221	11560	11350	17142	6537
12656	19053	12097	665	9658	18522	9668	18181	2204	3282	1919	16520	4317	14108	2670	4202	6958	10628	16369	2742	4113	7081	603	12006	3431	11094	5583	14426	5697	14903	2466	14664	3580	1938	3268	3337	4088	442	12443	8983	19632	190	10374	11699	15493	9412	3159	587	15855	14060	6465	12991	3374	17154	3770	6674	18657	4686	3691	18926	5935	2854	8304	10498	16489	15950	1378	20174	7595	5091	5043	9266	11124	13578	16379	15939	517	3319	17695	16358	2293	5773	1615	17245	8955	13335	12481	1103	12265	17437	12638	2684	8823	6263	16802	17768	12103	8572	15740	15014	6869	11850	2442	11693	7121	5459	20200	14874	6448	7777	7401	15566	5993	4337	19472	18242	4974	17804	14680	16784	15922	19106	8015	19137	11414	15164	18387	6108	3108	2749	7454	19878	18731	9158	10384	5601	18777	13267	11229	13088	12544	13154	9421	11853	18143	20054	14663	425	4473	19015	14355	1711	9743	12532	3076	12935	3931	9865	13896	18618	11575	19967	6811	11726	8100	13563	10298	18455	10578	1731	15246	2961	8792	8583	18107	16130	14072	17387	4323	10442	12521	9496
1985	14207	1775	17867	5911	1889	1326	11253	2303	105	6726	13183	1123	2286	16082	449	5932	11548	16172	17276	7242	1309	8446	10411	18429	191	7080	9458	16358	40	5810	10586	13152	15902	3726	1848	18557	17643	5415	7355	3001	18691	17543	11049	6833	4457	10738	1957	20027	19133	4684	770	3005	4351	10649	610	17950	311	10283	7431	1641	19525	15593	16644	12686	15996	325	1662	18562	7304	11668	2445	4878	14364	8394	14213	1645	1725	13332	12898	871	12194	1299	11140	12057	4191	20020	13765	6284	12680	19820	1084	3809	3932	1067	4130	2248	17153	15261	18653	6363	18212	8427	3785	15602	843	16187	4808	14636	6331	16401	5365	18537	7213	11957	465	20191	6108	2442	16321	9561	16463	8882	17782	5699	1469	2742	17061	8731	316	3341	9893	3819	682	7934	12938	11052	8934	12425	5410	1809	7705	12121	13891	9301	14358	13957	6489	12357	19131	17991	9985	2014	15166	5381	10451	12589	12053	6124	19904	12481	4766	11328	15731	1926	9496	2961	12921	12598	13092	15491	10002	14360	8792	11137	18997	17888	1744	17390	8583	18069	9877
19897	1366	272	9647	18551	7773	20163	6416	5002	5883	9957	7324	6069	13771	16267	175	19836	13003	18297	1198	10296	1815	6961	2969	17345	14878	5003	4592	4759	12735	16653	12412	4509	850	13980	17148	16045	9717	16922	16620	5888	13226	4645	8048	18503	1248	9015	20065	5047	19494	61	17448	10490	8069	18103	12876	3944	8316	20137	1359	15593	646	2011	1469	17204	3203	18858	14109	6463	4875	17326	18958	969	1023	7861	6310	7902	14655	7155	8921	5033	9737	952	344	15149	14885	4386	10561	16224	2160	17918	20070	8592	17879	10430	9201	13647	3750	3768	442	12152	12782	5044	6007	6232	3028	19720	17396	11222	5682	5145	14559	10837	100	16954	7948	4613	18677	14738	11008	10174	4722	16522	232	13590	11383	13889	5356	4224	4117	2993	18477	1717	2459	17282	15079	10033	20003	9210	19028	12087	9707	8854	8180	8239	10640	10821	7566	14922	18002	9560	14619	11670	5804	20007	9180	14877	20022	11700	2436	7062	11287	2417	8583	7072	2842	18544	975	17557	17077	4617	15018	15766	19644	6616	11265	4262	10002	9877	13818	4700	9377
9235	3292	4494	7132	9970	19090	12345	10593	3438	7279	12622	13292	5281	20162	16162	7211	6738	104	19585	14692	4661	11744	336	6793	18624	12403	20151	15854	18249	1356	5821	2990	19866	19731	10045	13849	12479	6920	5528	6596	1087	4893	9934	17205	5153	7403	114	8791	6962	6027	13586	19613	3095	16245	14989	8573	732	17052	5805	13000	13521	6911	10992	3377	3804	16367	8429	9209	19203	13385	10112	1874	17751	2041	621	13617	9189	3832	12079	1717	15102	18359	12687	3281	16746	8340	19545	11814	14533	4235	2374	15500	8863	8010	16790	16937	10121	17859	4487	16075	13837	19716	3755	6955	15269	14745	7150	6743	9520	8070	3778	7384	5240	7157	14579	14101	11348	10275	1292	2516	4493	15138	1184	19362	16996	3880	12214	11764	4694	1692	17758	8956	6539	7742	2751	10610	11481	9881	838	181	1992	5424	5361	545	14780	16471	20114	2087	2371	3478	7546	13011	17623	3785	1842	14183	4264	3055	3007	19307	11092	765	8950	3202	4262	17387	18290	12648	10389	2555	1680	13092	18343	18088	1336	1129	9496	4096	12521	12821	19517	11901
7153	18083	10481	2201	1795	8868	119	19090	14765	15924	12948	9187	2084	322	14365	11819	1238	11285	20177	1701	13438	19283	13045	2558	7629	3783	18481	17341	19864	3637	17410	2885	12618	12680	17742	19740	20041	3800	18511	15852	3250	16311	6820	13670	18392	727	1377	7881	18437	5497	7978	2374	14050	5983	2394	14864	15098	14130	13603	18370	2129	14461	3076	12316	1479	11879	16415	17882	6551	6271	8563	9394	16555	1136	13936	19250	10206	3427	20042	20032	19497	14719	9486	5959	14848	5616	3690	694	11693	16185	12362	19803	5005	17543	4924	2148	11853	16376	20200	13103	1232	19017	19411	1661	3969	16038	4585	4452	15805	5598	18486	3547	3181	19724	9383	12019	19653	6130	9121	14522	12974	19777	7555	19858	11010	11815	4074	10221	19615	6180	868	12403	5473	10637	11975	17305	18825	3006	3133	365	4850	7373	15815	16710	16413	12999	7926	18519	14993	11500	11915	17301	729	8234	11849	7223	18115	10004	18710	8426	9077	12433	19167	13892	1191	11265	2555	19991	10616	7529	10080	18625	4134	15701	15784	12921	3064	12565	15795	4323	1444	13177
7847	19328	18083	7706	11015	16621	2939	14317	13919	15091	15658	9044	12675	16400	3751	2751	870	17782	16593	12425	4574	20171	8006	20086	19976	4634	18249	6482	7310	6382	15163	2248	17902	3116	404	14194	13282	14368	11749	16916	1603	16142	20068	280	5635	16024	11614	17812	12229	11475	1954	11115	3443	13333	10595	17435	17380	13963	1840	5005	3564	2087	15166	5637	4810	9892	13187	13001	19541	4650	14845	10472	18833	15962	17297	14569	9989	16830	5118	7920	15588	11809	773	16113	8818	7385	443	4882	11589	7907	6682	17091	2020	19472	5017	19945	13375	3548	13518	11787	14007	19620	11474	13843	12197	12684	9606	7294	8030	11948	11083	15527	13256	4167	17531	11413	14654	8244	13750	5305	7133	20199	4862	12102	13894	10979	14637	10840	7844	2762	6684	11829	14834	6653	12629	14108	15055	1771	450	13796	15745	19856	6811	353	9999	779	1686	8714	19030	2744	6771	15296	8149	6164	222	15688	10043	11552	14516	19640	1654	1328	14912	11521	11726	7245	4662	18107	10389	7250	8100	13573	15246	13177	5477	8706	17951	1680	15026	11587	15108	12698
12701	2584	1724	12011	8705	13736	13551	19056	1889	4795	18599	9977	14317	4668	9857	6371	1824	4907	8854	4314	15903	11249	5082	698	14856	16587	4235	5080	5112	470	15271	14427	3633	7041	13578	1054	7281	13675	16191	19073	483	729	18216	14938	17138	9055	8571	5223	3800	19482	10109	16143	17844	7428	4982	17203	4868	7659	12405	18871	13185	15996	1765	14755	10586	9109	19240	8191	15428	18515	13002	16024	14242	1137	2745	4603	18622	15145	14231	19803	1806	5043	2458	12378	17344	17702	11145	4782	6348	16203	10783	17558	12257	17829	4189	809	13170	3536	19172	14372	14001	19062	15540	12823	3039	7782	1902	1877	13893	11799	1545	17166	13554	8932	5402	12760	17674	4718	13706	17016	9959	18616	12555	4082	13839	13089	16087	15373	11968	5916	9207	6087	12552	4977	6294	16870	8114	1164	3801	3755	198	12157	17004	2755	7670	13822	7393	1522	5390	18736	13007	3388	13546	17802	16364	2675	13678	15500	17694	14462	7958	19576	13540	12471	6710	11265	1320	10856	5785	9756	3221	12840	18997	7072	19991	2842	4617	7245	17709	11728	12648	9377
14098	12509	4525	6242	10593	11568	4451	9733	11838	6506	11869	2753	13499	944	8331	11264	18947	487	127	19180	6474	600	19005	12271	3932	8012	15609	13978	12969	15631	11601	9928	2468	1643	10611	18357	6200	9766	14911	13041	1083	59	6094	8750	15116	14875	14186	5783	19806	3635	3125	18309	13161	13122	14271	1961	5917	12130	2946	20101	14913	3576	19106	16687	11316	8119	17588	15326	4365	6795	7296	19658	14698	4778	13741	4956	7	18182	15424	1874	2187	3348	16883	10716	1155	306	19224	9943	6003	16284	4340	9723	16337	7167	16910	20011	8198	15788	18498	20188	11979	11912	5894	1474	11097	4784	9694	17415	4960	11545	18678	18173	7483	1570	250	6651	863	18054	14622	4570	396	11623	1725	9103	910	2160	7723	3293	6489	12838	592	3075	17425	3249	18657	13008	15727	8071	9889	14513	5472	11068	5546	19950	5069	124	19088	20131	240	3471	6897	19498	2695	4113	18738	18323	6187	14749	12594	2757	19104	6027	8092	4225	19780	1926	13892	12648	12471	4323	15731	1680	7245	18107	10578	13092	10080	6701	18799	3221	15246	17843
14854	1373	10214	14042	7785	11386	3102	6492	5471	11959	19355	2015	5010	984	15604	9231	3128	1132	6497	20060	9491	8263	10077	2089	5551	8362	3319	850	15772	1202	19455	13024	13534	10503	4182	6235	10347	14588	15421	7807	12258	1887	7413	5933	19005	18533	16737	10374	18953	7781	14003	10569	11387	3405	11918	11616	14954	12321	17397	9168	3737	5341	7022	20031	7046	4036	3787	2495	3055	2079	3979	8181	18974	15387	961	5924	16345	266	77	14817	14271	19006	3901	19471	639	3970	5939	10273	2553	16602	7668	1347	1606	16695	7354	10203	19190	10922	314	7218	14269	7152	1800	1645	19179	3189	5511	41	14717	6007	10585	13851	7355	13354	14825	10416	10566	6375	1858	16499	8802	15374	5749	7406	8330	14374	15610	16406	9319	7386	3529	6238	13692	6000	6470	12822	1692	2826	15217	9734	17041	1414	1105	4322	16325	7616	17495	3232	1064	5641	5047	14108	2440	2442	10426	5063	16098	7662	7380	577	9746	9737	8102	14072	4048	4096	15784	7340	12821	11011	1444	10442	7529	19143	10462	4662	8252	19780	15773	7870	18981	882
7773	10399	2412	19235	2444	4181	19226	16632	119	18048	8634	2380	11652	19712	639	7522	12470	13772	13502	5015	19357	11755	16239	17461	1637	16042	732	18966	2646	4036	6294	12647	17615	3087	18231	10253	16457	15089	11850	11355	17336	2852	9526	9000	14365	1395	13771	17914	2721	8962	12057	2023	5544	10685	4983	14266	11482	18531	16177	15168	14957	13997	15577	320	4233	15995	5357	16954	10710	18214	11694	5613	17749	13238	6291	10532	18237	11189	7633	7070	13387	18611	703	1217	8048	17768	132	5995	10087	14551	3348	8363	1979	14971	2251	12623	8195	9147	1541	9280	19636	7394	8831	12538	17263	13371	3910	17587	341	11016	6024	3226	16476	18899	6096	8218	12533	10332	8326	894	224	17495	10133	16378	789	13173	8187	16833	7311	8556	6981	19461	15936	2916	10852	17518	10779	3696	5379	9183	8967	9699	1297	16213	18292	18615	9018	9502	18129	5186	17747	18844	10412	5852	8131	7649	9421	17085	1511	19898	9659	16220	2408	5847	6057	10898	1191	15026	6646	18997	9877	4617	18069	15022	19644	12521	3340	2819	15701	17244	4096	19195
12770	2258	8986	3551	6002	7463	17874	18626	824	13577	720	19546	6626	6229	19140	14001	5066	9223	12251	2857	13132	3403	17886	1768	15851	10730	9751	14767	2908	4468	18255	9516	7216	10356	11522	5341	6652	17163	1843	18163	19079	5335	9899	6575	19888	10345	5810	5546	11669	446	19996	3377	9517	2935	17137	4702	18474	8250	19785	14989	17474	7820	3134	397	19503	19979	1498	19087	13929	7842	4719	3319	14499	7547	1607	15059	5061	2955	17160	14276	1859	10971	11180	9730	2448	7441	9246	9718	17327	12876	19111	18537	1241	16078	10555	8575	14302	3484	5292	2861	13765	5530	15237	10845	11694	10673	5728	6758	5229	2715	12829	10196	4158	7480	113	2132	11492	3821	17144	6784	19243	390	14157	10477	17858	17481	2190	1875	15471	18475	309	16840	9743	12281	11028	8458	10719	16755	12583	3189	8981	3841	1522	10260	13518	12050	2845	7255	12439	2969	5313	7059	5719	3915	13287	5116	3962	14082	3938	9618	4191	5361	5583	1731	8706	4048	7529	10488	6616	5486	4587	11728	17390	18343	5847	5784	18107	7870	9496	17557	13573	6646
5014	2303	10336	4409	12495	1361	2939	3302	14990	1053	1693	231	12114	17156	9163	13615	2548	285	16645	12781	3061	18701	5742	14909	1159	16447	14318	8431	15361	602	644	926	339	294	13996	14599	4850	9934	10450	15409	8009	17398	17037	7379	2466	2687	9699	4001	3469	16471	6815	11145	1317	11784	19178	18200	10288	12072	13476	5175	6751	16170	8745	11650	704	5658	16664	9664	10260	12743	16883	16630	9116	5740	6909	17861	15292	1039	493	19778	17194	5055	7466	14699	10715	16699	12606	15932	14857	10268	7740	494	15878	10547	6212	6052	15043	14656	10897	6201	19675	13855	13672	19777	16279	2694	7298	12662	18734	15984	13218	13647	4999	12047	19642	4255	11031	16500	12014	6356	1238	1398	18082	16143	17488	8352	10994	17441	9271	18736	18310	7480	711	6811	3025	16281	19658	8017	1455	2216	6231	12019	537	15134	9731	6359	4189	18135	10374	11320	4344	10999	16896	6366	15616	15722	10381	4634	10196	13101	9078	3973	11141	9496	10465	18455	7340	9159	10898	15491	15018	18938	12840	4134	19644	13892	11521	10488	19700	5486	14226	18107
2999	19334	3527	13686	2981	18142	5058	5965	16678	11995	2071	17582	6151	12167	14516	18741	4099	7193	11845	18840	8683	5524	16204	8765	2049	7436	19065	11833	8187	12435	6406	17233	19838	9772	10201	6550	7419	13621	6677	11448	8007	18382	2692	18225	452	16589	5723	14709	7298	13559	6323	1819	14734	10451	19347	14075	1644	10226	7351	15636	8048	11520	8771	5105	14745	6150	19881	14609	17828	12808	18783	13376	19979	8732	19353	16108	13560	16472	732	553	15712	12538	3902	3486	4059	14951	16462	13260	3626	4678	13368	6538	9199	6470	1662	5361	14495	1975	19456	9118	13470	6353	14459	18763	13671	15314	4819	1198	6704	10139	19369	2677	19882	11944	2611	14963	1402	5431	7936	12384	3332	5982	734	3770	5013	11463	10978	15179	4319	15098	63	3797	17847	17262	14143	13702	3587	8506	11546	4702	12199	6551	20166	5995	19784	11406	2748	15505	15225	5473	8562	4146	5410	13044	16264	7333	7197	10551	8704	18722	200	11840	19808	6537	18981	11265	10002	9496	12471	10898	5847	19378	19195	13573	4587	16104	14226	1320	8706	4262	17293	15795
8361	5631	12115	10262	11250	6805	747	17903	15190	7047	16468	2581	9540	15288	3131	15945	5120	14654	4568	8275	17472	2026	266	8738	4422	18387	5015	8773	13893	7705	6671	15379	245	916	11646	12629	16043	9211	11320	10874	813	18831	7717	19980	17411	11559	10112	4910	3994	8635	5843	8654	4012	15975	13146	7729	15078	3591	13915	17608	19437	16663	5926	3521	9933	1295	17433	12204	14878	6989	9447	1438	17862	15119	18300	17329	7731	12746	19889	12300	3189	13187	14906	9271	18628	9760	5111	1865	5661	4951	8641	16913	14339	13647	7454	4627	5225	18370	17929	14849	18397	12447	12727	1316	2194	10779	6237	7239	10284	18261	972	4315	4873	13692	4281	20070	3177	555	3103	9607	15035	15901	9723	13879	2880	3445	1517	18987	2636	8476	4279	17742	11598	8619	14966	5900	16321	15071	60	4426	12682	14979	9204	5387	11397	1390	6106	13582	3336	867	16295	13675	3954	321	18324	17151	281	7595	7565	20158	17793	8051	7338	15108	2996	18107	4700	8855	8100	19435	18455	2618	10442	18544	12078	2555	17007	11901	3871	19143	975	2638
17699	5649	9029	15723	18626	14222	2581	17090	2319	19739	9248	9970	11018	19393	16631	9001	322	11826	7655	11843	18321	19084	11708	15550	18948	806	16006	12532	18484	19594	10222	13478	18479	14548	6613	11885	8171	2046	14551	9412	9430	12283	6249	12252	1452	11289	7384	17407	2661	1990	15489	6542	68	10183	3875	16457	10891	20203	6461	1065	3708	14074	9616	3176	4001	15805	6077	2811	745	19307	11468	5683	3588	6837	14330	222	19917	3629	15428	7151	7958	4443	3651	19638	639	16325	11957	7767	10342	16700	5202	18628	3825	18738	10251	17024	3484	2852	7290	16862	9900	3872	18157	7924	1802	5164	13358	7568	4144	10076	12562	3217	2812	9893	3902	15301	858	8736	20094	11358	14245	5661	11551	1753	10088	711	12804	13950	18528	15071	7057	2236	486	18425	10075	4743	10853	15675	20192	8045	8359	18454	17239	3334	19462	19760	3096	19551	16760	12051	9210	2200	16062	20137	8092	1885	3669	7839	3051	6264	12167	756	2387	8129	4587	10488	17142	2638	15022	19991	6710	2555	13092	19517	18799	13818	18460	15108	11137	9255	11350	17843
17226	8029	275	6564	15443	12437	18599	14627	14431	3321	13337	17089	18089	17962	9314	4829	1975	9534	3839	592	4069	6197	3354	5037	7665	19405	9017	2343	15615	1445	6859	1499	6101	18640	14771	8585	15852	11247	11048	3309	3793	15585	756	20010	17643	11527	770	10931	9367	4419	9397	1460	16470	8753	10151	13622	19706	16379	9714	12650	12827	12986	2085	7064	928	3267	19088	8779	6087	2850	4797	195	18173	19737	19455	7434	19158	4873	15519	13646	11062	12826	9895	1596	12533	16204	6466	18438	1511	2927	3797	15408	16515	10344	16617	10674	7928	13688	1020	17653	1297	12618	17389	11686	926	5525	295	1025	4376	18226	14097	13070	18645	7662	7633	8195	16120	3965	6116	1993	12707	13613	19797	5728	10100	2960	320	7197	19005	5337	11477	10755	19734	15896	449	18286	15849	8302	10954	417	648	17907	6323	9617	17970	14711	6444	2367	4016	3993	5410	20070	18111	16985	11594	9253	14365	8116	18026	8509	8993	8358	3349	4048	15766	10488	12821	16624	15731	9378	10672	18343	3202	10442	17293	15123	5785	4096	14072	14226	6616	10002
18053	19277	7780	7477	11803	6805	27	3583	1761	3280	8391	7471	13875	9821	17174	6708	6911	8806	9814	14392	16901	9903	20089	15394	10744	6353	16442	3837	5990	4622	4539	2316	19663	14782	302	14895	19935	18324	19463	17469	19688	10452	7353	2768	18936	6142	6287	4823	18653	9581	18716	12384	1640	11362	6644	2026	3765	4224	1242	14673	5324	17812	7730	12102	8544	442	19988	4546	484	13344	5066	4702	2244	4470	8050	5541	19756	10599	17473	1258	8821	7292	17459	18592	13438	13307	4466	3508	11806	17233	17138	7241	17530	12411	18928	486	17322	6421	7120	3471	3029	19755	12223	17728	17159	18390	8388	4044	7327	12980	19127	17727	16946	7257	9791	4844	5116	10983	1229	10516	8010	1221	18462	14580	1054	4706	1377	3248	12204	15932	11314	5852	11281	7284	14936	8002	3681	18675	9103	9373	19274	16709	9236	1302	11668	3247	15727	10692	7977	9838	4782	14635	11128	13770	2761	9871	13471	8263	5043	6082	6196	9421	1509	19780	16130	2809	10298	1731	9496	17077	18460	18997	7245	5204	15108	2961	4225	942	19700	4134	1926	11560
3302	17278	17985	15888	6174	2888	4943	11966	13754	7252	2560	7996	2292	15150	12534	16934	558	8421	20134	4645	3548	10765	12571	12103	9969	14292	198	15626	4408	7951	11340	5336	16084	12924	11684	18236	12728	313	18743	18101	7833	15686	13498	6645	16961	19877	12309	10653	8907	12537	4526	7237	6940	18809	14581	13004	8289	13558	16925	14588	17151	6339	8789	7531	11122	3463	4668	17660	2721	3243	14583	18492	10314	9516	17146	15129	10350	14335	9606	1677	19472	3638	18448	19761	2322	19399	13657	11923	894	11318	8018	2155	347	3830	2963	4052	984	2465	5368	16220	13155	5227	6007	2300	12196	696	11373	16114	13348	1701	16836	18633	5663	16840	19699	18823	15615	5899	6518	5886	6161	9077	14592	9069	3824	8889	16199	11638	458	12396	7913	5986	997	11857	19643	12535	9456	11488	1861	17242	4282	1103	13597	6930	10566	15314	2562	4910	16623	18286	9502	7802	491	5289	19372	8504	4695	7772	12862	1991	13447	15829	2967	8100	12821	17007	6701	18069	17280	12565	18343	14226	12168	3687	15108	11521	19644	6537	19143	2819	17951	15766
16076	1494	6418	14446	9482	9770	2756	13787	14923	12097	12040	18546	14147	14015	19967	13850	17530	9736	8357	5583	6031	11431	17262	3824	6425	7017	3070	11965	4016	9874	16112	19102	3208	12556	5055	10823	5200	2684	17958	15194	4999	1281	8201	15851	1201	7260	7945	17305	1288	2335	4450	7292	8367	1198	10984	8864	17637	3637	6461	8091	17907	7743	11128	18765	19865	12006	1242	2972	16410	10410	8671	10504	19585	16920	11346	5476	1082	2431	11267	13202	12933	18652	10464	14352	7333	1540	10400	12741	7062	18506	2221	43	19797	16744	1714	9211	460	15511	7374	63	20027	7358	6224	19117	12497	19500	16985	7481	7637	12326	2129	11827	6022	840	2216	14558	8504	14210	405	7033	12936	14608	9900	12663	7560	4784	19443	14023	6172	5327	11666	11829	15607	14664	14074	6738	20042	14783	16231	3710	16673	10829	16939	6279	2892	5557	6124	9862	2220	6421	12781	12830	13454	17219	15138	1365	11456	18528	14345	7634	13002	18976	887	15731	19517	4596	11350	17120	15773	10488	18799	2618	10578	17280	4662	13862	7870	10298	4048	1336	10465	10462
12714	13965	12539	4652	19464	5029	19681	12761	10485	12948	16064	3119	17842	10592	5787	18457	12601	18647	12637	1685	14183	2507	15043	8516	9230	6595	3075	14951	3045	12178	17609	16728	19907	14381	3526	15160	17677	12102	9023	13159	7437	3400	13207	18679	10558	3636	11264	8560	15626	5119	10451	887	19697	8034	5123	16478	16165	13585	11014	2841	12536	9578	6716	7565	7406	4509	4723	10315	19566	9907	11929	6958	18025	3516	6082	11032	11352	5182	11275	10700	12278	8562	18097	7716	14060	11094	1877	759	16273	2913	11215	3066	12310	10878	19808	4939	15648	20120	6399	1025	7986	13864	12593	17245	16860	9158	15986	19085	16999	1757	2242	9738	13026	7310	3089	16933	4235	11401	6106	4319	1311	20068	5417	17610	1690	20128	4139	7282	14261	2599	7927	4093	1986	7633	7239	718	17735	14470	12674	7861	563	2682	4875	8748	5289	10105	17100	18091	11917	18500	4968	6024	13393	8263	312	17112	4590	18082	5969	8724	4697	13877	19838	15022	15123	15795	182	16104	10898	9378	8792	18088	12168	7728	16964	4662	8583	10442	15018	19644	18997	4891
8413	2302	18920	16155	2169	1945	9265	18436	17916	5565	7847	13292	18247	15846	8662	18890	2244	11920	17754	19756	3587	6533	8894	166	17425	4900	9534	1840	16508	19577	2260	11288	2478	8185	809	20130	17720	1207	11785	7238	4906	9805	18679	13224	10427	414	17041	12570	5795	15665	12189	4028	13309	13939	12527	19959	14721	1868	14817	11182	5517	18936	13961	1011	16067	17494	11333	4532	10637	20146	5069	17393	11830	2649	19255	18586	4059	18054	19399	15866	6948	12421	7985	20007	19800	12712	1538	481	16770	19509	2839	14905	18661	5593	17019	17217	2735	13168	17411	2371	2867	2595	18397	7082	8356	926	11851	5193	488	7595	4082	1588	2550	13004	16363	5750	15228	2955	19883	18043	1558	6855	1892	5756	3211	11285	777	15216	13341	10633	1867	17345	10437	12760	8794	1428	3719	6411	15735	9398	19516	7900	14250	19332	9818	18052	14713	6467	11332	10260	2001	6014	608	15327	3131	7559	2674	3935	8954	19093	16782	17460	15255	17390	5718	6646	19435	14226	7407	12565	8129	1168	2842	4596	18088	3871	11265	14072	1191	7072	17387	7245
18253	15345	15476	3360	17903	15538	18269	18138	8487	12714	15044	12293	14720	5256	12915	10121	224	4276	2883	17455	35	15604	17476	3055	13672	8736	1328	5025	2874	325	8272	8131	9047	6892	5640	1534	2068	9824	16531	14980	8367	16617	15574	2906	5946	6909	14925	16746	7438	13980	12757	14012	14031	14794	6076	7333	16408	14044	9441	7676	791	3729	8782	11289	17651	4727	8722	155	6683	17649	19520	2105	14354	15284	14398	16774	12594	16386	19019	16692	159	14640	19347	425	6500	11919	3116	6741	13631	8742	17713	19509	4588	1657	12102	3820	11709	3623	10303	6279	3199	124	18158	7576	19859	1550	9967	7059	3163	3004	17779	314	17753	3922	13882	5413	15426	5136	815	8304	13066	15735	3938	20079	19715	1033	7052	3612	12076	16369	9598	15590	2213	17522	12186	13212	1859	17636	7274	2870	9093	7977	9639	13559	6256	5963	17126	2205	16586	18520	10396	15132	8902	8464	10458	15756	9714	2031	14347	15908	15770	8647	9947	12648	10898	19842	19435	17387	15784	9877	15022	15809	12698	5486	975	14072	3221	19700	11901	7529	9377	2210
6159	9439	12813	17899	10571	19826	12093	11307	8787	3246	7871	9146	9654	3954	19489	14340	17930	11954	6524	3274	1408	17926	4738	5764	19083	20039	16260	12060	12121	13922	17870	11999	9376	8896	2799	9298	16343	20152	5811	16886	8297	3110	16889	18545	13668	12977	16883	7912	532	15228	13060	14145	14772	2651	14494	18439	19181	17567	1913	4875	3992	13145	6065	1318	8263	9158	17614	14181	8538	3853	17732	504	8185	15846	15693	5299	14745	4069	16388	11668	9035	13104	12378	13644	15986	7260	18562	2050	10611	15760	9423	18899	8545	12802	17092	5344	13447	13406	20055	19362	19149	1491	20074	18866	17148	14895	8839	1266	19627	11711	8331	6426	13235	3779	11981	8661	12992	9899	12155	2570	16874	1488	3637	1400	14428	10444	11127	15778	2739	8509	8733	905	18657	10860	1083	4296	4588	1337	12594	8237	7249	1431	13534	7196	19643	3180	1153	17443	327	9367	16187	4168	10007	3907	10509	4190	4407	836	98	9936	8154	734	5052	12840	182	13862	4741	3221	11011	3064	5784	10389	2618	15026	11587	17709	9255	10856	19195	17142	12698	8129
7695	3925	6059	5010	18253	7523	17985	13531	16569	2319	17444	17837	7823	11310	3510	13456	17714	8846	11160	15150	18505	2695	13072	17562	6600	16996	15245	9829	9780	2621	1686	8394	10471	16092	8094	1719	3639	16568	2078	16565	3785	9398	11202	1860	17478	2877	12550	11539	1537	8697	2593	245	20203	16613	6480	18923	5835	14321	5774	14508	14189	1591	18329	11785	19830	17879	8540	17521	13128	13332	4339	17659	17735	4702	610	5210	6185	8026	6067	4612	1017	19324	8585	5640	8968	16466	5086	12492	18379	19308	2774	10230	5998	18659	11220	6963	17459	7990	8942	8206	2468	4517	19458	15826	3047	18985	12520	15340	5804	13894	8021	4305	9582	4075	4212	15495	10881	11689	712	12378	5356	11434	913	2112	19360	10961	7375	12734	2498	5840	16757	667	11636	15432	6039	1786	10250	17463	18698	7221	17572	14159	9522	6902	4054	2786	4815	7365	14312	11177	1822	14525	9467	15903	13973	7447	14876	14744	11199	6752	6576	10941	17041	10672	4662	11265	15246	11901	13177	975	14226	13818	15022	12168	12840	12471	1320	13563	12921	16964	11726	9496
