19390	4320	10951	18153	999	15894	11667	17089	8155	18555	12778	19155	18764	2617	5620	18640	2209	12797	9615	10840	13729	5070	527	11732	10769	7622	424	7327	12888	8516	14419	15423	2604	11451	13513	19577	19322	13064	14748	9123	5261	19785	20130	10121	11028	19400	6217	7308	6542	10157	6252	6743	3554	4075	10374	6031	15815	18779	3471	18390	15117	6989	3008	16439	14772	10820	14590	4936	19429	17504	18725	6196	4200	19907	9287	1743	8312	3802	3242	3832	2299	8730	17053	10434	11424	11665	9346	17570	13728	12489	16788	761	16955	11049	13598	1116	11815	4461	3653	3250	7259	18706	13073	577	2404	18511	20108	2744	16292	19412	15725	18384	1882	5640	17748	2906	9719	16142	8604	8872	18507	11983	14635	16072	5656	18861	2957	6609	1213	1349	1169	12603	5305	9612	19517	13563	6057	12471	17280	9159	18455	4741	14072	1168	18088	1320	15701	9756	18308	14226	6701	8129	11137	4096	18290	15766	15018	18107	16964	17843	2961	7340	3221	8583	13818	17142	14360	882	10898	15773	3074	6710	12648	11901
12972	13014	2010	8873	1895	8174	17669	2581	18137	5466	7640	4169	3254	5772	18255	4230	6759	17728	19207	2811	17037	1453	6612	10910	1122	2489	19290	16584	13603	15509	16030	12005	9436	19333	10047	8950	11744	6337	810	20054	19870	1389	1288	8286	4426	12603	9760	17555	15030	1971	5629	3535	15996	6120	2759	10557	12441	19613	18729	13817	9636	2677	8230	8069	14635	6664	3070	277	9723	17053	6196	14299	19271	15643	16120	18850	1600	19734	2592	15986	3929	1150	11750	6229	17093	7931	4796	7747	6621	7963	1013	10333	1992	8677	8805	19414	3723	8241	19032	8833	9731	9404	3463	5641	9382	6402	14425	10618	12271	1465	982	8443	15374	11956	9644	164	14870	18740	11198	6624	18765	9567	1497	17381	14764	1522	5383	6719	13741	12426	5889	16667	9862	9301	8855	12078	1731	13177	4262	4741	975	13563	4323	19435	10488	1444	15108	2996	17390	17709	2842	7245	5477	1744	7407	19143	17280	13862	19842	19780	3221	8252	8583	18107	17888	11726	4891	12698	15784	11137	5784	12168	4587	15026
4431	20059	2581	11384	7847	12799	17602	11756	5092	15024	13233	3561	11139	10376	11954	11990	17329	13225	8264	2654	1920	15608	13553	11387	1055	10655	12085	18241	9959	16422	18236	5750	14508	9427	11842	15493	10532	13359	928	1781	6202	15961	4111	659	17022	7676	10151	11845	3851	12592	18531	10715	2068	15796	16350	130	9280	16199	10328	17620	11070	1099	4665	2570	1321	15746	13209	1997	9456	3701	2042	6038	8048	13441	16226	13562	430	10558	4455	9763	3673	18536	16902	3456	2430	10905	3111	3972	2306	6190	279	14782	9921	15834	8214	4804	13315	15394	9905	15035	3656	2691	5049	20050	3418	13713	17504	5695	3580	1887	17491	11519	922	10818	12095	320	16443	5534	8612	13309	4818	3480	6421	16357	5138	17354	13288	14594	4593	17818	8320	18190	8432	3201	17293	3221	7340	2638	15026	18799	3340	6710	7728	1444	10856	13892	9378	15701	1926	18938	9756	4048	12648	12521	4323	2819	2809	13092	17142	15018	12598	12471	11901	5486	19435	4617	12078	19991	14072	1129	3687	15766	7245	10002
1222	16227	2653	5218	19874	11848	8525	9264	2690	8634	2775	1024	11744	13930	8443	5365	7255	6428	8056	10511	12332	8000	13606	5248	13041	3606	9116	12053	9653	6497	9986	16630	7916	3462	10868	17830	6575	8878	14394	4918	11974	5398	16873	5209	5089	15119	10746	13303	19301	11999	8288	8138	7612	13294	8742	10582	19283	1584	6488	12894	1717	12804	6686	2516	10520	17448	2686	9644	2488	5151	14549	6986	13332	20151	1779	6376	7788	2735	1603	16627	19598	7943	7722	555	9959	8043	15151	15243	19627	13562	4391	17866	7881	6829	8695	5380	16631	16107	8729	9925	1458	2660	16292	18032	11857	16098	19047	16077	2287	17110	11352	9686	10956	2531	16324	10173	17550	19745	12235	20137	15035	931	18610	5141	8989	8194	1445	18261	16386	3988	16746	4022	8514	10240	9377	13092	10442	2961	17077	8855	19143	8583	17244	16104	3340	4662	17557	13892	7529	17390	17888	19195	10465	2842	19991	10856	12168	2210	2555	13177	13818	9756	15018	12648	1444	7245	7250	4048	7870	11137	17951	18290	19435	5784
15464	12678	17027	18140	520	17036	824	17699	7324	16668	8039	3356	17801	17707	5436	5518	1673	16106	3216	475	17411	5725	12031	8559	15602	9142	3295	19646	18424	10237	19251	927	12638	7013	10610	13204	162	938	16754	17547	1364	17548	4374	18457	17151	7900	6861	6094	10047	9258	2459	13889	11324	17456	13316	14674	12768	15563	11910	14998	9059	19359	11678	7045	4224	2241	2967	17504	20114	2134	18031	16502	6538	6337	11718	14766	1834	9871	12791	18866	14955	1481	13628	12580	5612	2982	12968	4468	6615	16322	9083	994	8367	5107	13815	10366	826	4444	11522	4835	14958	10667	6186	74	9245	1090	17024	2251	11849	7796	12230	3827	13901	11414	8494	11990	17305	7511	8312	18276	13216	10146	7427	4977	1499	8137	199	17220	15093	6166	19777	8073	9538	17637	17390	11521	7340	4225	10002	3720	5785	17709	19700	10672	18088	4741	9159	12921	12598	5204	4700	14226	7245	3871	15795	19991	3340	17120	6057	7728	17888	11137	15773	4048	3074	18107	4891	8129	18625	6646	11011	12471	15018	6701
16423	19828	19416	11027	17807	10321	7940	18694	19183	5703	2792	15973	8291	473	8861	5451	14808	3336	10066	14811	9578	7332	15434	15728	12464	11435	9544	11948	12359	1542	13002	15551	6740	2458	2390	16717	15897	4482	10519	3149	8415	3821	10615	6105	12849	5123	8478	19497	18882	5705	8982	19414	16806	7197	10827	18995	1730	6765	5598	3993	8048	3437	12074	11267	11743	16975	8778	10755	11558	17335	15564	11293	11481	4021	589	16860	17182	13169	1398	2795	3526	14331	7226	2366	19193	1452	19575	8714	12736	6928	2651	1517	6916	15085	1660	13625	7702	2404	1803	11163	8006	10161	8644	4050	1557	10037	11328	19320	1499	4459	13756	19151	6246	5425	4121	484	188	6456	2923	1432	16092	11792	6359	15983	12721	7569	12571	4123	12642	717	14761	6266	15365	8544	19435	15731	5847	13573	1926	17142	8100	17888	11726	19378	12821	8792	19991	18455	15809	12648	1168	11521	2809	12471	4587	11587	3720	182	12598	18290	3064	4134	13177	7529	8252	10080	17709	4617	12168	5204	13092	4891	9877	18981
1461	7024	5796	4062	12761	10608	15458	6619	2285	12331	2307	19460	9	13153	14324	317	4611	11049	13425	12384	12853	760	6047	12611	13907	15237	11512	7535	5300	1567	8207	16862	13244	8970	2376	7971	6988	19745	15236	6140	1443	15586	12901	10229	18125	3035	2192	13966	1891	15522	16052	11794	19367	8661	2829	6054	14249	4265	14479	14454	17854	11743	15985	15551	3902	9096	9424	16752	7678	8530	12276	13064	16583	3587	4889	7228	336	9336	16713	3760	3868	14716	17907	15361	9123	3820	12890	3821	16306	7238	604	1375	12954	8447	15511	16755	19496	7175	2165	9176	4126	7623	18919	7999	7921	11482	12252	19179	16345	18541	17156	6271	18710	5564	16241	19377	17914	17560	16493	18835	6338	9894	15331	7842	6882	3497	13012	6334	18748	4301	4921	19664	2595	13550	17390	12565	19143	13563	12078	17843	8792	14226	13092	9378	1129	17557	19435	5205	1744	7529	182	8129	1680	17269	4225	9756	17293	11728	4700	4587	4617	6616	4262	18088	10080	5785	942	18290	18069	19780	4596	5847	18997	6710
15130	6026	18410	10965	15172	18912	14409	46	4215	17773	15180	15086	10169	6475	16489	9396	7760	17509	2702	15942	2529	18426	7948	12592	18622	8484	13376	15855	14763	17737	19085	6150	18681	9912	9406	14981	4792	15654	8253	9095	421	16998	14756	2371	16585	7347	19943	11932	7489	14728	6397	16780	10259	11110	3168	15673	7565	1522	1316	8701	13498	5253	7235	14454	15752	8357	17075	11777	15522	17046	7873	14000	19742	4166	3103	5292	12173	18614	378	890	343	4274	19130	16216	18035	15244	9173	19600	7556	18310	2591	2827	7176	4195	2484	14032	20140	734	16676	10328	1248	4783	618	17900	18923	8506	3008	759	17939	18831	16059	19484	12072	14912	9083	5304	3875	17286	15273	12369	13670	12240	2838	1868	14210	20010	3788	9839	11321	16229	16292	19832	4263	19004	9159	17951	17120	10465	19991	5785	16624	7072	18107	7529	12168	17007	882	2555	18544	2842	10616	3340	12840	17293	15809	1129	17390	2638	15731	12565	17280	19143	5718	11137	975	5784	3871	14360	4134	8792	16130	11728	9378	4048
11384	12099	12669	6268	5925	14657	19672	660	14278	16179	8391	16629	13470	1840	17138	3943	12757	1581	1264	862	11256	1467	4738	17771	6615	10562	7487	3940	10625	19039	7081	7916	13178	2223	2880	17484	11798	7042	1396	6252	15050	8671	9095	14871	1663	17782	9262	17414	5902	11346	3219	2426	16358	3783	8571	4254	3770	4850	16397	9516	18947	15604	5037	13513	8153	5166	17661	12481	16797	2149	19005	2576	16878	18179	11274	1394	12232	14650	15394	2979	11624	15518	12777	18647	3906	3636	12841	6020	18829	9655	3669	6964	3283	9509	15544	11370	5134	12443	5877	19844	8296	14773	10699	10770	4108	6405	18173	20200	1480	2839	10834	3393	9560	3836	14938	11040	3182	6612	438	9327	3575	17847	18103	3255	17064	16930	6609	18483	9046	17416	8463	5749	15551	7928	7870	17120	18625	9756	6057	1731	11011	4587	18343	7245	18460	10898	16986	17951	17888	616	3064	8252	3871	12821	17280	4741	19780	18107	10298	17244	13892	17269	2210	1744	2842	6646	15026	6710	16624	1336	10442	4048	182	7072
7996	10724	5606	18281	10795	19506	15956	2584	7683	15382	18045	1366	2313	1915	17041	16260	5787	11971	6367	3536	15911	12054	6050	1347	14934	4558	920	9404	9934	198	16758	6870	14434	13822	19583	18614	10865	9436	14825	3591	57	395	13116	6696	18273	6020	15225	9366	6085	5341	123	1450	5384	2213	19373	15065	16694	19030	1215	17541	18483	14182	19726	17354	11289	4435	10454	3977	10618	708	19566	2657	8989	3325	16889	14231	17635	17479	8339	16645	14318	17572	16425	17686	3518	3134	10233	19012	8125	13178	17221	244	16792	5719	18796	19807	19326	17340	5695	9280	7360	19994	4072	1562	5184	9605	1738	15695	14551	13816	1503	11358	514	12591	12245	9530	18087	2500	8282	16637	18871	17115	10971	12155	3961	3931	15457	5224	20096	19173	13755	11431	12185	17949	13092	19195	7250	11901	9255	18088	18460	1336	18799	19435	16130	2819	5204	17709	19143	2210	16624	8706	15809	9377	13892	8583	15795	10002	15022	16986	5486	17557	4596	12078	11137	14360	18343	12598	18107	12840	3202	15491	4741	17269
275	19183	4632	16353	9913	10617	4258	1855	1774	13636	13415	6685	16703	17757	3273	11691	4621	4774	6295	14583	4452	9354	658	12227	3709	1171	10223	9562	481	6077	8254	16687	6003	4073	16912	449	6716	10968	19925	15822	6155	849	12859	2077	18154	1041	12932	6215	18051	4257	425	1390	6872	3204	345	18447	5462	13985	8770	8809	18962	3990	5373	13705	5068	15749	6551	10873	8246	2491	7400	16584	16413	1331	19521	16366	10227	14187	5551	1573	13679	5995	17352	1990	7569	1428	7517	1665	4268	7876	11143	14129	1800	16499	9594	3124	8015	4087	12775	3938	13753	11749	13604	8145	4313	13235	587	5656	1322	12780	12959	3716	9508	2542	16407	5027	4645	15995	907	9911	15905	14513	5500	9369	3404	10588	11576	6061	12986	14083	295	15656	1701	9624	1129	15108	10856	2618	5847	2210	18997	6537	4323	1320	1926	3221	18799	5718	9159	1168	13563	4617	10298	10672	3202	4700	19700	19435	16624	18343	10462	13862	12565	7407	3064	3687	18460	11521	15018	12598	7245	12521	13892	18308
5332	13083	11947	15956	7224	6543	10481	10485	11409	14113	6726	5739	17083	2817	14410	17622	15231	11616	17242	11573	1499	17560	18899	14821	17648	6102	15412	6153	10564	19065	17266	2796	9628	9231	4162	4069	2406	11915	15178	14905	2998	6920	2646	111	20108	3439	17389	8381	5554	15511	5581	7394	7607	5518	8056	11551	7547	15597	4953	7369	11121	16697	12166	13584	2426	1803	5317	18312	18528	8647	9962	3304	5253	19025	17640	10913	13700	5858	13344	9197	12905	19372	5856	2159	8831	17495	17270	14245	20072	3278	15071	14848	3354	18102	17336	15632	9989	16826	16762	15263	2483	14058	4485	17224	10103	17608	9737	4861	15212	10201	2788	6047	20020	15394	9427	3198	17150	2534	9448	16354	19941	16776	20199	19592	8651	9747	11035	13539	11204	4713	12174	13900	13267	3539	18544	9159	6616	3687	14360	12648	17007	9378	18088	8100	2842	19143	7340	19842	1168	19378	17390	10002	19991	7529	13573	2996	4096	942	15022	19195	4323	10616	18290	9877	11521	5847	8706	10298	5785	11726	10465	1926	15773	18455
2513	5370	1451	12640	17540	6526	20159	14660	8582	15081	5362	15306	6559	4713	19593	16047	961	3788	2833	15753	16067	16828	2805	6436	8417	16195	15354	12251	3105	10694	6031	19399	8209	16105	7945	19759	16552	2045	18101	2786	14323	12618	17661	6149	1124	11094	12409	2721	5298	15187	15568	15323	15078	13662	19801	16775	2604	3377	9797	12847	15885	12861	10549	11530	9881	14612	7808	13441	7387	2689	4002	12342	15656	11392	5459	17224	3096	4411	15964	4533	19646	10254	12160	8702	20187	9850	8639	7256	11197	1559	13755	8998	1610	19508	2919	264	6690	4644	20167	7908	11598	18866	15498	7319	7372	10713	19732	2680	9071	16493	9038	861	15709	12064	10967	14583	13135	16565	19600	17972	19368	10561	19462	13027	19611	5317	4896	18354	15512	16702	15370	6371	17072	1190	182	9159	14226	4741	11560	16130	8583	17843	1731	19780	17280	1680	8855	8792	17557	7250	17709	17269	13892	5847	6710	4700	9378	3687	19842	11901	7245	3871	10465	17142	15773	19435	5785	1336	616	5477	18455	1320	10616	8252
14486	7824	5794	3356	7502	7411	3476	1471	8083	3455	8174	18233	13425	18024	14761	1545	1946	911	5244	13971	1591	7415	12431	9388	5274	5387	15632	697	11850	7723	18816	18962	3194	18730	14045	7538	7257	5813	5669	3417	15117	17552	13435	18615	19594	18475	9626	19453	10332	6765	6777	603	6946	10350	14196	17251	3178	17707	7269	15948	10247	12112	19596	7251	15693	11084	7918	17800	725	1465	6018	8816	7475	483	19660	20143	2857	4073	14981	19462	3144	13368	8696	16934	13682	5998	1813	8056	5613	11020	3940	20140	16828	10735	1773	4154	15311	15610	7638	6257	18201	11193	3152	13472	1417	3384	16154	3764	10941	11566	15428	10315	10742	950	4206	20196	148	17966	3645	17076	9207	17789	1992	2129	15616	11835	14386	938	4804	11770	2812	14747	8279	4847	13092	4662	5784	19378	7529	17709	15773	16964	9378	16130	10488	17557	2961	7340	1336	2809	15809	13818	9756	15026	17244	18460	18088	10002	10465	4134	3064	3687	12471	19842	6616	15246	11901	1320	7728	2210	19195	5477	10389	8855
6189	4525	12996	11746	19826	9265	9957	13859	8743	1674	6951	5778	12706	19400	12665	4707	16649	13093	13555	16187	20000	13320	7702	1486	6869	5169	1160	5049	11508	8547	10934	10127	8007	19070	15878	8398	17844	5170	8922	10959	18800	19855	1578	8881	3181	2855	4726	19250	12894	15778	6369	9179	11504	12791	6200	5962	2787	10282	18683	10694	11000	5432	11549	16397	8483	3539	8729	5516	18542	6597	8747	12189	19823	2945	688	2103	4407	14494	9936	12346	10549	16522	5818	17754	6524	6258	19657	14906	11687	10837	2375	4396	16028	18685	18675	2259	18467	841	1087	4867	2667	4149	19917	2470	11796	14700	14771	10280	911	11092	18783	19447	14630	11481	17398	16024	10277	19595	9309	7667	12006	1994	6775	10428	16670	7292	16045	10887	18778	10718	17659	3972	4434	1661	18625	7072	4700	19195	18460	10672	1320	18069	17709	12840	17142	5477	2996	6701	17280	17269	13862	10080	11521	1680	3871	18799	2555	16624	1191	17843	12521	16104	4096	10616	975	6710	14072	18092	8129	19842	7870	6616	17293	8583
3233	6564	19036	14200	18138	2513	15464	4985	2084	14990	5558	11409	8732	18817	15898	9314	17914	19149	19834	18849	648	502	45	1596	20208	13148	14307	3350	17341	4487	6786	17249	17736	15317	5296	13210	11287	5090	14791	5959	3591	20099	3820	12776	16770	20018	10168	12047	3174	361	17664	5045	2857	577	12313	7189	3531	13492	5229	17541	6197	13540	9577	7700	8425	13311	13015	20097	126	12976	18885	8045	9991	9238	14799	3960	15815	3226	10954	13555	19943	5336	3922	14546	3379	6037	12253	661	54	3943	1134	11488	64	18440	5138	13969	18422	18923	16493	10699	15632	13410	12706	13342	16810	10520	8350	755	1673	19846	1503	11097	11462	10133	5438	7806	11061	9310	11062	2014	10029	15260	8795	18316	2593	256	17016	12543	7046	18556	9767	20193	9757	4030	7250	8129	18625	18997	15026	7072	10672	18460	5785	2210	7529	10616	3221	13573	17244	2996	12078	13563	5205	15108	3340	3871	15784	9159	19517	17007	2618	18088	10080	12698	15809	1926	975	9255	15773	12840	12921	18107	1168	16986
9439	19416	18788	14760	11114	18153	14105	13158	11261	10153	12161	5861	15655	15381	16467	13465	18228	2733	4586	6469	10320	10685	18794	18370	3791	15700	4901	9769	14224	1938	9201	4945	11342	14601	3314	253	12879	10982	2990	20021	8250	2082	10018	16889	13657	7509	19016	16463	17228	973	4103	1961	18437	16483	13840	15244	6750	2637	9056	17150	14044	19693	11932	17879	11153	1238	1886	12287	10175	17379	14783	11431	12957	7422	9839	9348	15175	6716	20104	10120	16773	7830	9818	10791	3211	3354	16245	9919	3566	16762	16366	3458	4706	18842	1553	15444	7625	8637	18238	13311	13146	3254	7329	2299	5033	17907	3418	14196	5900	5854	5415	10903	3796	9057	557	19612	6444	5774	13670	1132	16471	19808	18300	4129	19541	7320	13166	11119	18652	7368	14488	19673	13213	11462	15731	19435	19700	12921	16986	18092	6710	7407	18343	18981	12078	17280	17557	17120	15018	2618	17709	4323	5784	7728	17007	7250	8792	19143	17077	18088	17269	15108	11560	3221	12698	10672	12821	2961	12565	15766	6057	975	17244	4096
18983	12294	6198	19430	4728	2307	3256	16304	6626	18020	18349	999	2354	13734	1821	14871	5591	2255	1115	9075	13122	3924	4199	14744	14845	7122	11349	14544	19412	8349	6065	9061	9903	13945	6098	15758	2793	4773	12159	10365	14504	17658	16143	8186	15181	5910	17783	18814	4746	4731	1997	13245	6379	10967	9782	7634	16448	10590	18331	7032	5137	4415	308	12072	12390	13125	10127	16790	17950	19505	2846	8158	17583	16655	11260	10539	4778	7779	19883	7992	4935	14430	7881	941	8894	10633	7719	4016	4620	4391	3198	12534	19084	11808	6035	6289	5856	901	408	15615	19823	19376	4832	3215	15896	18190	281	19148	2278	17362	6899	9366	6795	16758	13282	4873	1669	6718	11722	9608	11545	3226	7838	6927	12751	19808	17790	9500	19080	17770	17072	18918	9766	3992	16104	8583	18290	942	7245	4262	5477	12648	16624	17269	616	4617	12471	2996	16130	15784	7250	7728	4048	12698	8129	18625	18981	19991	17142	17709	18069	15022	12598	16964	15018	19435	2819	1926	11728	2210	11726	12840	3871	10002
6766	9625	12046	5780	14453	11591	16503	12564	12832	3282	20008	5471	5186	19376	3412	4836	18160	15236	4607	15317	19115	12005	4259	5828	3668	10066	12797	1987	9006	4026	6215	16968	3322	10052	2078	4720	1395	2044	3059	10011	654	10916	14642	10243	16914	7349	14678	8573	19673	15690	8012	13850	9624	15652	15748	5675	2914	17914	17038	2894	19767	7180	17730	10163	6638	17154	19935	12623	7840	378	18161	19041	8056	11361	13025	1752	19301	11676	5184	12400	7561	18033	2692	610	18820	17255	18501	13050	4125	4873	258	18000	4782	3262	740	19261	5636	9514	12488	10784	18569	16672	7450	8791	8861	19256	13386	1811	2234	18647	17747	9238	3237	4680	18633	6731	7027	406	10460	19582	13154	642	8201	7193	592	2174	770	19387	16279	8882	5439	19976	14979	19496	15018	13892	13573	13177	4096	10442	17888	18799	17843	3074	8583	5205	4700	18308	15784	19700	9877	616	15773	11521	3202	2996	12471	4617	2210	6616	19517	5847	15491	18938	1129	7245	12168	8100	17951	15795	5785	19143	6537	10389
9945	19958	3654	10375	14683	628	8518	8039	14278	844	5502	3823	7276	13132	11089	2289	9015	11843	15207	17536	3285	8444	16659	12092	8460	2529	7240	9643	12621	2746	18456	4811	2856	3008	8134	5286	15759	5212	8897	13243	2472	8471	13027	590	4072	8442	7017	19862	9271	2715	15634	11092	6514	16852	17902	4421	4351	12846	19716	5350	12245	12232	16084	3765	2448	4692	9896	14391	871	400	2630	9646	18163	14235	3764	618	4737	16078	8859	8044	16802	13879	4322	8574	529	9444	18706	17572	2969	5135	19081	17785	18823	11944	9723	2468	8878	12332	2453	17653	11373	1207	10122	11526	2650	7012	17586	11604	1405	8388	12815	6182	8816	19353	15001	11694	11445	3201	9040	4396	6292	19658	14005	11430	7226	14636	15566	13974	11073	14150	16939	8717	14424	9615	17557	17709	11521	6710	15246	15809	1168	4323	19700	2618	2210	5205	13818	4262	3871	13862	1336	11560	5718	2819	1129	18460	3687	17888	19517	7728	17390	4096	3221	10672	8129	19435	10442	14360	18981	17269	18308	12168	10080	18092
6569	17967	6633	9343	15993	3810	3009	2288	14660	10355	6898	9490	6693	1404	5913	4450	6861	7583	11792	5557	15537	8467	5202	11784	8140	319	1441	19250	10434	1466	8493	18934	17760	365	10086	8540	1896	19522	3855	11509	18701	15631	717	19193	1690	19712	14261	14861	14156	3750	18052	15902	1695	2972	11584	3905	11644	15434	14356	20203	13389	10490	16788	1686	14650	11162	16167	19321	1093	18548	1389	13647	2405	18280	13625	5224	1716	5711	17591	16145	10741	3211	5759	5114	16983	18025	13749	6563	7869	11228	4080	9072	7308	18454	12230	16796	9184	11581	10053	15327	1830	11293	17461	760	596	11108	17746	2	2765	8310	7427	17852	17431	4717	12077	17490	10674	15131	1849	9273	16896	15855	4627	14697	12533	5338	14284	16336	10339	4910	11769	17876	15977	3418	2210	1744	19700	19435	5204	3340	15108	7529	17120	17557	2555	18625	15795	18308	18981	6710	2961	15018	8855	4891	1731	16624	16104	18088	12471	19378	4741	4225	17951	6646	13818	17888	7072	11901	2996	18290	18092	18455	18997	17390
16250	16511	10920	6660	15883	2968	12096	12282	14486	2581	9349	18055	5074	14617	4087	15373	17623	1000	13483	18859	14099	482	1195	8944	9569	7175	7677	7795	16142	7826	15374	14856	15030	6124	5601	5975	13690	1480	3918	4990	1110	7755	3458	13755	18224	5726	14000	10514	10872	14784	15931	10507	14662	5461	13490	4161	13235	5897	18563	7727	7021	12273	17432	7347	13749	10700	1727	11445	6693	16290	15958	4743	10639	6555	11220	2248	1958	7400	7625	9793	8918	9295	16320	3682	12449	2138	18174	11608	17329	11032	15816	1563	15191	12283	5338	370	11000	17227	20000	6740	15088	11	10742	14240	12332	1973	2387	8847	843	12477	19568	19535	11753	19501	1080	13388	17288	10913	13287	16501	6977	3508	18730	5665	18000	2270	7152	1600	19358	7803	1714	1395	8020	1378	882	6710	942	5784	7250	2809	17120	10856	17280	12565	5486	3687	4891	18997	8129	7340	3340	4096	18625	5205	18799	15026	15246	12598	10616	12698	19517	9255	4225	16104	1680	5718	17709	8252	13563	13892	18981	2555	3202	6616
5992	16793	6409	5165	12724	628	542	9417	12701	8708	1156	9625	13433	19353	9682	14380	7217	610	12353	19516	19092	19347	2500	1307	618	6065	15689	12697	16168	12716	14530	5554	9459	5921	5599	9023	17231	7408	14058	6497	3012	5152	1669	4819	17372	4336	5867	3004	3703	70	15724	10038	4354	11628	14369	4903	14120	17340	3918	6903	11819	11777	17024	10602	15876	14031	18273	14044	13192	1467	8134	19589	8002	1283	18964	13045	458	368	14485	6696	19614	1859	5335	15055	12559	16061	20076	14421	17070	8724	14624	13901	11899	15356	13339	3258	19324	1445	20172	18768	3546	6401	13613	19920	2152	5200	3805	440	12005	7925	14631	5208	2361	1695	10774	10020	8959	15983	4773	89	2160	11594	17205	9078	17707	1027	4340	3273	6468	8369	18921	14542	10791	13642	10389	8706	13563	18799	17077	2809	7870	2638	15731	4262	17007	8792	4323	1744	2961	6616	6701	19780	4596	11137	7245	5785	4225	18981	13177	10442	8583	7340	9756	10616	15018	2842	2210	19378	4096	17120	15022	4587	18997	942
12032	2308	9528	5649	13810	14009	5247	3686	2668	3270	4905	6492	12267	18031	1231	442	2475	1645	15193	7443	11682	16775	16687	9334	1359	16245	6405	4421	13638	11145	15082	128	9547	2908	2253	9306	8760	14792	5147	6686	14914	6224	427	7427	3487	7501	1500	14751	7622	11098	6262	1002	18517	2986	8965	9641	8685	618	8397	11944	8454	3010	539	17549	506	5657	16527	388	1457	17533	7573	16038	7220	15822	5292	16604	6519	7114	19160	11969	15904	5610	7145	1290	15326	2994	19489	9871	15116	7916	12297	4468	17915	7675	17609	3814	12556	15047	10739	15432	16070	10645	18297	17350	13598	15760	10696	14444	18302	6467	5438	4519	18534	19699	3025	19072	18372	19636	5488	1459	14507	17475	5342	13768	16467	1349	17614	19544	7767	4336	11518	3747	16307	777	17293	1680	17951	3202	18997	1444	17557	2996	7250	17269	8792	18544	12840	3340	16130	16964	1336	11587	12821	18343	19378	7529	10898	11901	19143	2555	5847	9255	13177	11726	7407	7870	17244	17280	12921	12598	9159	12565	14226	5477
8413	18554	772	12765	6178	3952	7132	10392	6159	14275	6694	16161	17661	3989	18005	6406	12910	17845	15317	14401	545	16489	715	16038	3677	1976	11203	10417	10370	1982	11512	18087	12403	11459	1824	10711	1688	2473	16145	345	17075	7162	6998	6756	20076	8028	18421	11054	4746	7066	14283	12146	10343	16436	16343	7536	15102	3071	7978	9683	11574	13450	13944	11806	12267	15071	4527	2978	809	11351	7288	8467	3170	7582	13562	6548	13344	5786	2986	12757	7708	3966	18512	15377	404	20144	18653	8574	18102	5772	4948	10221	18372	3412	3783	5595	923	7607	18189	6575	15513	12209	4702	10427	16357	14495	7366	16105	14630	10317	14045	12344	678	16016	18192	11526	4822	14118	13922	10026	18552	18182	12095	13508	8587	4510	2105	12875	11816	19887	11590	16476	1794	19902	17142	4700	19780	5847	18799	18308	4617	13177	17557	10298	17007	4587	14072	15731	14226	8252	15491	10002	4662	18088	16986	4262	9255	18107	12821	10616	11560	10898	11726	19517	9378	5784	6710	11137	1444	11901	19435	12168	18290	16964
13054	386	20163	13338	542	16438	18967	7804	13249	4525	19587	18393	18384	140	11190	4774	1641	16999	6829	4253	18778	4960	2936	18377	16815	2020	10227	19854	5087	6311	11994	6652	12848	12915	19070	1485	8476	13463	4480	16666	8053	3761	928	17972	9374	13605	11907	10231	8166	4496	5852	16236	1001	2674	12054	15690	14379	15278	7535	9000	16835	12599	2989	6612	1297	4108	9410	4570	3057	11477	19554	13502	8456	1085	16604	18976	8266	4135	12219	17720	17430	10820	19851	4783	4704	5298	9253	14768	17472	5581	13375	4883	7267	12738	5271	8200	19651	17161	3337	15514	16198	1802	10618	19848	1242	967	13385	13186	9580	1717	19386	19185	1207	12056	4036	1033	12991	16529	5095	5300	3755	10167	14343	3362	14044	2295	7265	11256	2661	197	3791	19642	13205	13303	4323	17293	15026	17390	616	9877	18997	11728	12521	4662	4741	13177	13862	8706	7340	4048	18290	17120	7407	18107	11901	15022	5785	19700	15701	942	16104	15784	1336	10080	18938	2842	19195	13092	12840	15773	5784	2638	882	16964
4895	2302	13965	7210	8664	9167	5247	8905	5801	13233	4909	19183	997	13478	17370	13155	16709	8562	4300	11268	35	4138	12552	11273	14639	16316	12235	8196	17408	13311	8592	10698	9807	17530	14651	746	3134	10376	4086	5280	13747	2240	16043	12650	13333	367	11973	2636	16358	11458	11389	18005	14130	9366	5074	3130	2297	4268	16845	2130	13543	17183	9664	19887	15313	2650	5105	6977	19609	646	816	16975	8249	1059	8643	4439	10174	8713	9362	122	493	2183	17488	18034	10779	8922	11784	19806	16470	12	13464	4390	3311	3362	2656	2640	6908	1486	670	6266	34	11136	7760	6046	1035	10085	449	8367	19636	7080	6184	13925	10800	14781	2830	9841	18774	1204	15597	13675	15221	19400	8917	1378	13227	130	1278	1656	13772	9023	12120	15119	4635	6483	17007	4048	1129	11521	4587	4662	11137	19842	3871	10389	18460	18544	10462	10856	12471	8583	19700	7407	17244	9255	16624	2809	5205	1168	4262	17390	14072	19991	11901	1191	9159	1444	6646	17142	17280	4096	13573	18092	18290	3221
