10481	3795	1519	17834	6282	9170	3659	5955	7144	1876	3626	17518	17510	6034	16284	7176	4517	155	3591	12250	17901	3960	8147	14096	9519	12130	17052	6216	2514	1663	5746	19536	17945	14811	7539	4493	14574	1794	17665	849	8750	6972	317	5069	7346	10325	12158	3094	16587	12733	4078	10541	4098	17873	5290	15802	2502	5309	5982	12449	11296	26	2909	12229	9213	9197	12225	5153	15319	15962	5056	4574	678	117	15594	9450	9958	3670	2495	8970	19264	12433	3183	271	11481	15756	6854	273	3685	16183	5967	5991	10166	15450	1002	3832	9304	5884	18382	6787	14504	4854	9374	9947	3871	1168	2842	14360	13092	7870	13177	9378	18799	5486	18544	4134	17888	3202	7529	12698	7407	13573	17280	6537	14226
11621	1244	6604	6726	14736	3850	12160	11585	8992	7082	19330	8179	15589	15756	14874	3689	6500	5963	447	1131	1160	3318	17711	17864	1757	9408	930	19283	5643	8791	5235	2525	6378	10693	1278	8114	14213	13392	13705	13979	344	12879	1916	3044	11329	17276	14398	12401	11201	3217	9969	19997	11811	16835	120	14380	6977	5187	6962	15379	10008	252	11704	4458	3822	2528	2368	5270	13731	18001	7170	5223	14958	11051	18038	4446	5839	8662	11795	16310	5536	8080	19649	9470	4505	6578	12196	3683	13562	18976	19437	3847	5387	12	12571	8733	12739	16052	13550	6844	4680	16411	5880	12822	3687	18799	18290	5205	10856	7529	19780	5784	12565	1168	12698	17142	18981	16986	2210	2618	13862	19991	11137	9756	942
6901	13666	18203	2377	5866	18543	9307	1565	10506	13914	19300	13647	8208	14092	12984	12062	9999	17961	12947	2676	11989	781	20152	1876	13403	19846	6594	1900	13990	327	6536	6849	17543	5779	9782	19038	12749	19745	3603	2196	19386	5069	3207	9486	6836	7256	9967	14692	19073	8570	1036	8453	13688	8162	5809	19150	6405	12474	1456	9656	18536	4011	16232	13713	1606	6609	2737	20005	3165	826	6180	5512	13399	13252	4295	5849	5891	9601	20175	10237	10917	1009	1918	8765	7891	4541	7649	7142	19602	16760	9892	13042	5325	14663	945	18832	14870	4362	8371	11979	16579	19592	9986	5355	15731	17280	8706	4741	11137	11521	18981	12565	2555	5784	7407	8129	10389	1320	13573	13177	11587	12821	18938	10616	5205
14409	3376	7411	4169	9417	15325	11097	3006	19922	13386	6406	2558	456	9853	10515	11014	5087	9858	1198	18232	18533	9457	9603	1866	18699	5296	13513	2529	17146	18277	7934	18516	506	15881	17622	3003	12606	3766	7570	19107	12275	10692	1734	12590	9048	18875	9193	9538	13646	868	16145	1315	17208	17498	1184	7311	3044	12898	6905	6787	8607	17928	17053	11247	9641	13583	12905	6988	14643	13039	18798	7055	17194	3872	1084	14898	14818	2834	12295	20011	18747	9932	16903	12923	3286	4916	15253	2787	3055	13225	2730	5663	13524	20116	10472	20144	13897	212	4160	16874	3309	16004	1414	9300	18343	8100	10080	2842	13563	16964	1168	3720	7250	18938	1926	17951	13862	9756	17120	2210	5204	10389	2996	16130	11726
5994	15157	18769	9148	1970	16437	5334	6135	18586	19263	14624	770	14295	4275	6436	15363	19902	3929	3979	14273	12668	13203	19593	11772	6773	504	11244	8893	759	8942	931	16292	8550	6432	17227	3085	16386	286	8038	5629	12412	13753	11340	17569	10044	10997	12447	16880	13957	12567	4983	18968	883	439	14866	9667	17947	6334	937	16106	11168	15078	18854	16374	10561	18388	2195	12590	3385	14001	6102	17460	20015	4335	10403	7487	2686	477	11551	3768	16443	13357	8269	14485	14185	15255	9560	14145	13127	6687	16307	8305	12767	8394	13721	15046	480	13008	19757	16961	963	13089	14787	1195	19195	19378	12698	19780	18981	11728	5847	19143	1744	10298	11521	10856	12821	13177	18092	2618	9378	16986	13563	3871	17142
8905	16418	18257	8176	9649	2204	20107	9621	9036	4977	3540	9858	6248	14985	18690	8142	14356	8086	12232	10226	8997	19268	6967	15960	9396	1147	19892	7975	470	12797	17245	2339	216	5603	13958	870	15060	18962	10823	18159	7978	19777	18439	98	15324	4344	18923	13073	6020	4542	5211	202	14925	3704	6600	1334	12792	3508	1046	2248	16192	1278	10224	6663	17052	12204	867	11745	4997	13090	10444	12781	17416	4732	1537	14933	10168	15659	8108	5003	1543	7665	13244	2802	18319	18037	15066	11819	3746	8825	12537	14784	2700	8451	19906	7415	20101	986	8404	16709	18129	14818	16075	1467	5784	15491	9159	942	7250	10616	12521	18343	13092	18460	1168	16964	2618	13862	5205	12921	10856	9756	16624	5477	3720
20012	18140	16353	11947	18027	97	14605	5039	3661	1487	14782	19943	18687	6253	4086	5325	765	20129	7992	10946	18298	9097	15957	17847	2844	3018	6514	828	5310	12215	10068	7369	9112	15487	9626	19622	5028	9815	18885	11760	20084	12944	7062	5279	19741	13973	5385	2882	6896	1967	3464	2735	12245	13328	13626	13719	2081	10941	9628	54	8497	243	2220	1474	15137	10475	10101	19230	1710	6430	15361	17033	6758	8574	7918	8983	3450	9431	11585	646	12247	14525	12989	7802	6517	10695	2064	16870	286	10480	741	4450	17479	9449	6249	10728	10046	11511	6497	7874	840	17384	20170	8810	1129	15246	9756	18799	7870	2555	18092	19842	15731	19780	15701	4096	7250	8252	19517	16964	13818	17280	8583	1336	7340
14304	5287	12484	824	12093	15183	17336	16908	13509	7200	10717	14045	4655	5124	12727	13281	11306	9054	5525	8709	8355	6217	4695	16517	7296	18741	9958	6903	9135	4861	5555	2232	3023	15790	290	13377	15811	16310	13796	8682	16085	15365	2496	1562	18840	6260	6094	19238	6482	15198	3007	12534	15752	15530	11808	17458	12181	18748	7888	11193	7717	17425	16337	4772	7621	20100	16204	16177	4315	17620	14457	12790	2723	670	6205	14713	14680	4457	3951	18785	2838	16071	12464	6112	14330	3403	15695	9119	4374	18607	9137	15438	3938	18310	12185	2002	12879	8348	9421	3945	18481	879	191	13706	18981	1320	19991	9378	5204	942	18455	16130	10898	17142	18938	4700	18308	1744	6710	13092	16624	10389	7340	15018	19780
4652	3666	17331	13992	7684	17023	6755	17375	19606	19782	4126	15975	12953	306	9095	10667	13543	5627	14612	18336	14921	2234	16847	3424	12986	15739	17223	4055	12932	6063	16706	1206	16284	3254	5042	7351	5969	10084	16585	9014	19534	6540	4303	6613	4915	13109	5344	178	11656	16383	19047	1185	3525	2916	16783	12164	4082	11764	4220	8940	7603	18548	12914	13101	20120	19969	7679	15725	12516	15201	4311	9459	8678	2693	12148	920	2012	7234	4224	8187	14449	8273	4167	4935	14635	3391	18132	19250	15260	12077	2571	20200	5894	14643	4312	14374	12557	16277	5812	1201	18928	3337	8404	3604	7407	18308	15731	7529	5785	18290	4096	6710	11726	17888	15701	3687	8583	15773	15491	4700	4048	18092	6537	19991	6616
9187	11534	7008	18137	18410	18436	6962	12217	4443	5968	14049	12791	4265	13533	17529	12182	11279	8965	5153	5765	10237	16224	14552	3618	7507	5328	4142	6431	16066	15421	15769	1080	8397	8193	10512	12680	6733	7391	14497	15129	15037	664	9493	4572	8513	10971	18808	8188	15878	17760	10038	15217	10769	2962	5248	18531	7353	10873	7413	16123	10855	521	3278	17466	10221	9016	11010	12617	15743	7374	19928	2762	18409	2200	11158	11060	16586	19907	8299	13038	20029	19939	5155	7686	18272	5069	8941	2504	13441	16409	19500	11663	12158	5799	18304	8405	8480	11538	1287	6704	6846	1411	8680	13291	15246	9378	7529	12698	5205	10898	7245	1744	18455	17888	15701	12921	19143	18544	975	7870	12840	7340	18625	3871	13177
3590	18380	6043	3166	16438	2653	5894	3200	3581	3530	14264	9232	4242	550	13185	5402	4121	44	11477	15444	17194	191	4856	12822	4369	1607	9979	181	4316	10431	15373	17129	3716	9040	7628	8236	15001	3205	15719	10676	4674	9131	9831	10765	8921	3594	9615	9364	11826	6645	13291	13585	675	755	12204	6009	4143	20167	14581	8500	6746	5414	8625	7501	5913	7943	14531	8250	17055	2717	7351	5481	16026	759	19264	9374	7736	8911	5083	2654	11504	12776	16880	77	19270	4987	12518	10329	3608	9273	7062	14280	3008	9824	6498	8405	7973	16256	15882	17432	3067	8980	10432	15692	6616	10389	10462	7529	10672	10616	12698	18290	11901	16986	5205	18308	17244	7870	13177	9159	4741	15246	5847	5204	16624
20085	11066	6174	13842	12040	17515	20039	9340	2011	12474	14757	4747	8407	13382	12149	210	14579	1302	5761	12819	164	5045	13225	13716	8604	17352	5336	4695	8011	9918	1778	5467	10293	19106	9683	4099	4335	3298	7341	5717	800	18404	20058	10836	477	8335	11373	5537	17410	4406	8480	16694	10960	4680	7671	2586	16409	12425	8827	1749	1258	8707	12578	2673	18265	64	505	7735	14827	3691	9394	10756	9134	4422	5998	3568	16299	13361	8917	17548	15118	1046	17261	12894	6839	3644	13569	14161	18321	14096	15938	12919	17569	16725	7123	15750	6184	11967	2853	6974	13769	8469	14362	10639	8129	6616	19435	19517	1926	18455	9378	5784	18799	13177	1744	10672	4617	13092	5204	7245	15731	17142	15018	10462	8252
3321	5165	8475	1602	275	8228	9493	9218	9380	4776	8488	8123	6431	12105	17876	19044	17472	19563	16608	232	19577	3257	12845	2254	941	14744	11268	11833	1134	17664	9569	7327	2320	19238	19016	9119	2884	3217	7184	4029	13688	16213	12594	2314	14550	19646	6251	9296	1013	855	19726	10079	14287	7289	365	11414	12937	12497	9416	19188	10324	869	5572	19447	12915	10783	15714	4279	16066	20172	14196	17242	1457	12514	12568	5856	18151	17769	18331	15032	10329	18242	526	6104	2534	18647	1948	18223	19715	4296	7347	8644	5076	14003	3933	19658	16163	19410	11740	12475	9940	13914	8890	5757	13818	17120	7407	10856	11901	1129	8129	18308	15784	10616	12078	5205	4617	12168	15731	19842	9377	3871	18460	7340	7529
17987	18169	10262	16745	12099	12097	17346	3374	8263	12946	14914	17384	2841	1852	3180	6339	9465	9291	17943	15725	14242	17078	800	9221	13281	5421	3970	8159	3751	17329	10453	11617	12647	15255	16575	1800	17344	16292	13610	19415	6376	17886	12212	11770	459	4678	7362	13621	14673	11127	5078	10247	19070	7401	13866	5043	11623	12667	12872	17066	14153	5338	2157	7165	11051	5438	15449	17091	17425	11984	18408	16067	12687	912	446	10443	17565	807	19110	9793	9962	4144	15070	11430	13652	12523	7675	755	162	12876	18174	6390	20171	1283	14354	14336	5668	5898	17295	2845	6056	8048	14266	11279	4700	9159	11587	15731	13177	6537	17142	12921	7407	19378	18460	942	15018	1320	17007	17951	2996	5205	2819	12648	12565
18621	15466	7950	14595	15742	15658	12004	15416	13029	8247	9606	18885	8396	3113	14666	5299	15689	3796	3579	19663	14427	10997	7858	17377	19741	15796	4531	11984	13347	19487	10923	14454	2675	1372	17417	6352	13621	18662	11811	1076	323	15663	17122	10381	8988	4549	3218	3008	2192	3548	13485	2672	11693	14380	4916	17981	3274	15235	4113	17096	6816	19472	1321	9118	16593	16341	7886	5300	1356	8884	13566	9360	16018	17178	5746	170	5043	7483	6793	16067	14196	10483	13374	15659	190	17087	17161	875	9179	8065	18429	16048	3726	11546	13764	9520	7978	8468	7682	12095	4362	2831	12562	6669	10462	12921	14226	18544	4134	1320	18625	11587	9756	8706	16130	18088	5785	5847	18290	11726	17280	17293	10389	13092	19780
12949	5122	18393	9284	4372	951	11051	14515	1479	2484	9069	1982	9984	4158	4680	8761	20031	4121	15667	10959	2669	13472	4002	12332	18479	2536	4847	7623	16502	10600	711	18267	12148	9142	3156	1967	16953	5041	5410	1729	15790	18840	16123	14044	11993	17828	1056	16491	5845	2366	8053	14504	5336	13060	4376	3026	18818	7583	15217	17016	2598	4681	13463	17249	2608	1661	1959	8400	15349	1709	6235	837	17463	10141	10818	2322	10043	7203	3932	13131	12550	12417	5540	6392	13187	7845	12941	15992	9538	16012	17100	5180	5201	10983	17885	17083	5083	7731	13262	13466	13102	11326	6511	18319	15108	8129	6616	10616	7250	12078	13573	18799	4700	15773	15701	17120	942	18997	10856	2618	4741	1320	10462	1129	8706
7683	2902	5362	16600	4663	18598	17570	5328	17939	5327	375	518	11445	6214	11145	8217	16012	6163	1523	161	12988	18765	7789	7203	1869	11919	11709	9421	10070	3606	8657	9761	12441	5897	18244	15423	11711	160	16476	1709	5730	15266	18061	5009	333	10631	9495	15474	4758	15292	504	15513	5975	1770	18783	1953	324	1347	12861	8654	6905	3304	12014	13397	5834	7382	17135	12057	3962	16510	15209	7354	7910	4785	3702	13275	5818	12227	2868	5521	19176	19995	10673	16101	15277	8665	5028	16416	19113	13211	17108	6839	10303	7754	19128	7323	3191	13661	8182	1603	12053	47	8843	13148	13177	4741	5204	13573	11521	19842	11587	15491	3871	7728	12565	15246	15731	18308	1336	9378	7407	12840	10389	8583	9756
9546	720	3356	520	18048	7996	14458	16711	1187	13004	16493	3764	918	5944	13894	8232	11028	1207	10175	1920	4838	20137	9590	18709	8575	7566	18656	18817	7170	4313	6172	1457	6511	12465	16784	8545	9701	18498	13447	11769	9697	5629	12829	12036	11558	13336	52	9135	13211	11542	10614	3417	2894	10048	19120	2371	3104	20104	17747	4683	11703	19239	15165	2820	3468	2993	8299	16050	4402	6927	11915	3219	3924	12258	13476	16086	12183	9814	5563	18701	12444	4561	2457	16937	18987	6595	7625	2152	14639	19218	2215	4592	17570	17205	16235	8474	16099	5043	7561	9230	11518	13602	6839	3133	16986	9255	18625	6710	10672	6057	15731	18997	10616	19143	4617	3871	7250	17557	11587	9756	12648	18290	2819	2555	1320
3520	19579	3551	15934	1471	14089	6819	14670	13163	3983	7982	13218	3271	8981	17729	18152	3096	9472	2129	15887	19710	13597	144	8863	8209	11741	8288	14648	12707	6157	10087	4706	6811	15239	8122	274	14935	6904	7256	14289	14358	18722	3045	2768	17586	12845	2026	19846	4815	4842	7943	1195	1098	17227	12176	137	3017	18440	5696	15214	18923	9184	14673	7700	3663	17408	7351	13800	312	9547	14369	11650	13254	7916	19816	11704	17629	11798	6621	17661	7611	5134	19716	12258	2376	10426	6743	6842	14454	19887	334	8292	789	14568	116	16667	15416	6839	13450	16303	19145	3872	13472	2062	12921	9756	12698	2842	4134	13862	11728	15784	15108	13892	7245	15701	16986	17007	10672	19378	5785	7250	7340	19195	16964
17772	10940	16811	19361	18543	12778	3391	14903	3318	12922	15374	14280	17474	20061	15690	14469	17855	2081	1036	19795	817	17099	5761	16799	10000	12411	19228	3866	14951	8051	16663	5163	6829	13478	13536	1642	4619	5889	12897	18933	8851	11228	14639	8677	12342	15597	13354	19158	16627	18854	12538	19855	1542	10196	791	12219	14907	1204	13987	16232	147	11646	6039	1122	3663	1654	8055	8246	16941	6559	11505	7071	11481	13583	5955	319	9848	2459	7460	10992	1561	3565	15554	12174	15590	13998	3195	9005	12692	5838	13119	17070	7719	15615	10374	4625	16406	20003	2516	17650	17035	11795	4231	14580	17120	7728	942	12921	2842	4617	1744	6701	4700	5205	3687	8583	12168	11137	7340	8252	9255	6537	5785	18938	18981
14924	4318	5106	16444	18788	2888	18737	12790	13968	5783	745	15412	5217	11125	6816	12341	1645	1403	429	18723	5757	9435	3679	16425	11918	2672	10978	5685	13717	5224	1270	14811	8259	9310	16054	8231	6796	10024	16150	9587	5390	2826	12932	16603	2082	3910	13132	10400	19699	5225	1793	2086	19256	17054	13357	16018	1276	16406	4186	15439	15636	12741	19931	16881	613	16391	9901	14998	471	11880	16358	8354	3073	12157	18317	9973	7767	3562	12160	18615	19389	18421	5728	18424	6762	16138	7649	1809	12575	1522	5976	17652	3318	5394	9921	9951	19047	14030	12229	7674	4250	6375	13647	8738	17120	5486	1926	2819	7245	18107	12168	5847	7529	12840	4096	13177	975	18308	11137	11726	18997	4134	17142	16964	2996
3807	16569	3550	5165	14239	2981	3140	18224	10326	15908	12450	7478	1838	20089	7420	17297	7027	18922	16845	4208	7842	5850	1251	13167	18740	14623	18505	15087	15161	15899	14791	12249	9117	6689	10978	9925	6755	12072	6936	4427	5663	9641	11093	13880	4374	1840	6744	14003	2011	11758	7670	5208	9561	3061	10728	14023	11410	2000	12251	4704	14299	9218	17879	10133	18237	7767	12464	20109	19166	2431	18619	6050	170	16055	6490	12787	7295	15374	6018	14501	4665	13545	12697	2885	12755	10581	14644	8856	2284	14307	12615	10016	6172	13527	7381	18785	17180	9646	17168	13541	3933	1694	6693	9453	1129	6701	3687	12821	10898	17142	8252	17557	975	2210	4741	13573	7340	11728	19991	4617	18981	12698	18308	13862	3720
17619	9546	5606	5965	13414	6492	16431	17450	17355	15237	1834	16281	17281	9559	14008	18608	2923	14913	4823	19117	1436	19116	19238	5118	366	9854	3529	8030	7740	2196	16583	7218	9238	13137	12421	17257	13154	6380	13840	15904	9278	15851	17681	16616	6612	13946	11448	14796	539	4689	17295	6061	2440	648	5136	3743	4078	1127	11739	8205	12915	17138	11511	5290	3200	12151	430	10860	19338	8247	18384	8207	19967	18429	7790	2880	5018	7164	17912	4121	4477	9686	5961	9800	13622	7507	14130	4854	10640	12643	11121	16843	19775	1770	9839	13930	4961	5271	16474	2034	6629	15517	13606	6278	9255	18544	1129	16964	13563	9378	19842	6616	13573	18308	15018	12821	8129	10298	5486	18997	15246	19991	17951	17280	12168
11869	7471	13740	13726	9187	764	8119	1297	6861	18305	15141	18090	6789	7384	2660	19600	2553	18652	15403	11417	4733	7782	15590	5827	7319	9941	3351	17636	14533	9556	3533	5348	17788	9107	8752	14820	1488	9738	15981	3391	10108	6217	18558	5520	6284	4455	249	2817	14393	3719	13585	12353	14542	3547	18542	17205	1579	9886	6842	9624	2831	7249	6390	8363	587	13599	6047	4552	12010	9254	18424	14748	531	12891	3778	5107	9069	15759	20105	1365	19283	19044	5340	7444	5070	10038	13540	8465	12438	18368	4123	4561	10150	1213	5774	10707	9514	1628	8247	11098	3562	19444	3668	4049	5785	12078	7728	13177	8583	5847	975	12565	17244	18092	1926	10298	6057	2618	11137	15784	3687	19435	13563	13092	17280
19983	5092	13263	11367	2463	13848	6595	5488	2610	3361	19131	10241	14941	8690	281	2679	18035	8253	16841	17370	19192	13679	18276	1031	12051	17785	6087	17402	7838	8654	13394	10407	16642	11402	13330	749	14235	9579	13385	7777	14312	14656	171	16305	14302	12610	210	12363	16352	676	9177	12603	16193	10119	10517	1049	13852	1453	19903	5135	9820	9319	4783	514	235	19063	19068	12149	15871	18985	1589	10991	9054	910	18672	8444	25	1861	5421	2042	8550	9659	9889	6835	4263	18926	6310	11530	9557	16028	9429	17712	16723	19162	14572	10931	5906	7863	19167	16551	10385	8857	1834	12151	1168	12921	16130	11728	18625	1129	1926	12078	9377	13563	19435	18938	6701	17293	16964	10672	1336	975	17557	13573	17888
3491	17089	19361	2319	15883	5606	18866	15280	577	15279	20024	5227	8181	13880	15913	16326	12901	14413	13314	9793	19318	11644	15234	14804	3710	12106	14793	15660	19846	2611	8332	20154	8716	14692	6378	6819	8030	1549	13029	16790	621	10159	13824	9449	211	11452	6020	13065	9222	15087	20194	17618	1362	19454	10792	5248	1080	11735	3960	10684	7556	7355	1971	3237	6842	18808	4886	9463	15908	2592	14179	18444	10859	18033	16231	186	2209	9699	3471	11419	1654	604	1543	12687	746	19216	733	15549	5913	18315	2506	6622	8860	6052	16774	1051	19757	15109	16449	8736	16220	18747	17456	545	13563	7072	11726	4741	19991	1744	19842	10462	14360	3871	16130	2842	19517	4700	18088	1168	17007	15108	18290	13818	15246
5294	4874	12228	18164	3438	14829	5211	18730	11561	6297	7897	5242	1837	12381	8483	8702	5730	748	11187	2232	6733	2787	16190	10868	3420	17591	9779	11138	1535	4477	2684	1538	17533	11673	8719	11596	4099	18135	10463	18064	3966	11434	11988	13881	14768	11443	6272	3199	7319	114	1651	19457	6561	10181	7189	4327	11696	10430	10037	10338	19682	3935	12154	13567	19458	3793	16946	14900	16344	9056	18516	15878	5074	468	18962	9431	7417	6584	19552	19310	12094	13598	282	17430	11636	4064	7082	15521	1948	17838	19421	19836	2730	2415	14318	7031	12879	808	1946	148	18329	12070	350	17878	7340	3720	19143	2842	6057	2996	13862	18343	12921	18290	18092	14226	7245	15108	17888	18308	8100	16624	19435	7407	15018
105	14446	19291	14317	1244	1461	1180	17808	10425	19452	2058	13470	18618	18273	4541	2625	283	11202	17141	4699	13418	9238	7371	15911	6211	4107	4801	19263	17344	14922	3593	18459	18202	12775	9197	14546	11809	6075	12005	403	9269	6262	15149	5437	17040	5462	11899	3937	5013	17556	13945	9331	3290	19864	11485	18104	11625	15282	7888	8944	16256	19967	12746	16416	10875	3961	8468	10193	15324	4653	451	16610	10691	17360	11753	11094	81	10582	3304	3621	17102	14796	14121	3677	17968	9534	8599	15444	7110	14605	17964	2647	5907	6458	2699	9345	16228	19017	14642	19465	19919	1503	4473	1931	12840	9377	5477	3202	17951	15018	2210	9255	18981	11726	19842	8583	17244	7250	17557	8100	14226	6710	2618	17888	16986
3520	8133	8755	1791	13369	18712	8183	1982	2195	15450	558	5804	13772	2821	2894	11811	12019	19808	12615	8746	3204	9333	9178	7560	17225	13066	2426	7080	11177	13127	13145	15639	7221	3086	12746	5544	11319	12402	7568	18300	20054	2370	3533	4951	11300	12964	10048	6756	1654	14685	15047	7020	14235	8951	12532	8547	16201	17345	6144	2672	1041	11383	13947	18093	14881	146	7690	8671	2964	394	19290	2527	18317	15326	3942	10982	12190	16903	19264	19335	8007	7362	15356	5164	12069	18542	17464	4459	5957	4374	15660	6652	858	6163	9305	1265	423	7332	8577	963	9252	18117	5612	1886	11521	15246	19991	13818	5205	11728	18799	4741	12921	2618	942	15773	4048	7340	15108	7072	13092	6537	7529	5204	15731
4929	7232	11176	14222	5801	4976	13441	4783	10301	15377	3264	8285	9119	18916	13109	2674	3933	6674	10665	16166	5775	5717	16124	10127	10528	3593	2092	10000	5025	20118	63	15631	1020	1232	9048	2602	14816	13388	3108	6470	16307	6878	7723	16321	2628	19222	20161	14664	17642	16098	1290	15641	15958	1445	16799	6208	1201	16352	1036	4880	3025	9865	20202	7151	6049	6371	13245	12400	19124	17282	3651	19312	4243	2430	13237	5956	16754	9461	4388	1585	19147	13863	4919	18250	11215	8185	1443	11192	17649	4705	11353	17608	6112	12402	5601	5239	12265	6940	2721	4593	16229	3389	17656	6238	14360	12698	12648	15773	11901	7870	12565	19842	15246	18460	18107	7340	18981	16986	5785	18455	19517	3720	18092	11521	6057
5400	6635	19291	12966	18471	18905	1848	10822	221	11180	5235	18266	10177	19541	12304	1441	13653	8771	8250	6623	7159	19427	313	9425	1124	15514	17354	373	16273	19228	16356	18214	13258	16154	19653	2399	935	2823	13663	14491	12288	18038	1946	12079	11811	8156	1657	16776	20167	10075	3254	9491	732	17498	13950	4365	2807	15504	14501	9514	1275	13239	14373	5180	6498	11622	8124	5737	10765	9390	6595	5034	9902	15567	4861	2637	11961	6920	3557	17323	16172	17882	6629	12410	5742	11645	10110	7257	16995	4902	15811	11203	19675	10517	18157	8147	10520	3601	11906	17737	19287	5598	2268	11349	10616	5204	8583	5205	18938	7728	7250	2842	18544	18088	17888	9756	12521	9255	2996	1320	19517	16964	14360	6057	8129
1635	9439	1693	17834	15467	16931	5637	18528	11678	5217	15181	16099	6211	2558	17333	2576	3931	1023	18833	11619	8116	18440	8474	16673	1087	3061	2574	16417	3875	2404	197	17146	8198	2024	4733	13646	12123	20097	12405	17402	19472	1276	123	2222	15242	7360	1118	16869	996	13376	7572	19836	3765	18657	11611	883	10543	11537	2349	6742	7943	18872	3194	6266	10351	12927	14770	2931	10221	18886	5854	3799	18691	11681	14822	20021	146	3838	8880	17808	2194	18633	10555	11369	7708	19181	16133	6161	7651	3287	17811	4599	19585	7264	19376	16183	5214	3761	15780	12246	6112	14527	13824	6271	17888	12921	19143	13818	18343	5486	16986	13563	18938	1336	4048	18981	17120	15108	17293	12840	6710	1129	13092	12698	18460
11510	14432	15240	268	19616	4346	8316	13849	8012	12655	14793	2146	12149	1537	20114	10365	17250	12043	18319	4601	13440	12031	1658	13710	14578	2085	18556	6703	18816	8330	7145	11911	158	11576	8738	7503	3567	1415	14946	3571	13985	11202	194	6050	1916	2957	19796	4099	16783	677	15047	6603	941	15947	12514	20174	4742	4752	8239	2128	16869	11743	5702	17431	5930	11954	13642	15069	17443	3243	13888	16291	1506	2845	20087	18408	15421	3575	12623	9556	15332	15759	16826	3349	1264	3554	11236	17912	4380	8007	8232	4391	10614	19915	4552	7583	7045	10414	17495	13385	6751	5899	9166	730	2996	4617	13563	12840	19195	7728	19991	1926	16964	975	15784	8706	3871	16130	12078	10298	5784	14226	6616	2618	18981
18233	18353	8361	9104	10207	20197	14123	17550	2092	9048	6911	4692	20131	12067	1990	14958	13244	13422	9612	6949	15285	2637	13777	8987	3791	16191	10917	10733	8121	3703	11202	4419	12498	1044	14662	1663	9090	180	964	13248	5381	2614	13625	3601	19629	6594	13849	12655	16406	1994	12069	4313	7522	5030	18437	5497	14934	11083	5756	11780	8747	9757	12809	17497	9369	4755	14457	7145	16264	17252	4473	5540	4800	10515	1678	5804	7561	16258	15737	15844	1046	12396	19538	15702	7574	907	4778	19173	18620	1858	11326	6475	18633	12807	15647	5982	2289	15931	15471	11312	19848	10897	9900	5437	10080	9255	16964	1320	17293	3202	1926	17888	4741	17120	14360	10898	5477	18460	5486	19991	12840	16130	15701	5204	18088
15967	11864	11621	4940	14570	14009	1215	7305	19116	19850	4875	15047	6142	5554	14097	11550	618	8992	3832	10707	17302	11061	2244	5949	13711	14951	17506	986	5295	4305	3405	1081	684	2432	17890	6038	9925	9399	19998	9854	10900	5371	16777	15353	6698	13058	1597	8433	16457	5028	18661	1750	11435	18890	10411	6531	16100	16052	18147	1966	14334	5701	9276	13615	5805	19564	7509	20193	5433	11610	7356	526	19576	3894	6303	414	12187	1424	15410	6157	16878	11230	5769	18986	11228	8247	9113	619	1021	19304	15101	1082	18134	4681	920	5886	12800	14748	12281	7957	19067	10409	14299	13661	19378	16986	10080	12078	12840	4134	16130	11728	18460	19435	6710	17951	7870	17142	18981	13892	15731	10898	2210	19195	6537
8687	13048	6059	6193	1053	9140	334	931	11899	8320	18886	17079	18186	5682	2640	12803	2283	17728	203	4334	12652	11192	4601	5540	12194	1416	7206	12461	10809	1685	10533	19889	11135	9230	16857	16702	6392	2026	11310	5095	16827	10639	9136	2000	7826	12890	18831	7658	15231	16106	3534	13669	10012	2354	9965	11704	1717	6498	9779	13375	984	16828	1996	16669	1578	15574	7242	16982	14311	19755	13540	11913	8941	5812	2484	5049	14615	11139	11095	5164	16352	4859	588	2672	13057	11948	8329	19465	8577	9316	19039	7003	408	8545	4370	20022	1993	15238	13220	14544	8336	16469	5960	8237	11587	7407	9756	13573	17280	8706	5785	5784	13177	12521	1926	2842	6701	3687	942	2996	8100	18997	11728	18460	15701
288	7804	12361	11869	10988	18020	7651	7536	2413	3926	16975	15753	17166	7320	1798	8292	10293	4706	19702	11327	1352	3261	7124	353	14591	7110	2417	17266	2542	11780	13311	8573	5706	18538	17282	5075	274	9862	15908	14699	15440	6687	15703	8431	7380	17073	6338	9568	19190	8030	1278	18310	19494	20205	8707	6667	7572	2068	14444	3942	333	1349	15279	1719	2817	9570	117	19434	6274	6234	12629	10810	16858	10353	14796	9841	16284	7403	14827	10411	19959	19368	869	14114	10802	16916	11090	6536	9765	3895	9797	18171	8103	17635	8297	18632	4173	3305	4505	297	19243	12251	6221	7406	18938	5486	10462	15784	17280	12698	10298	5847	13862	7340	3871	16130	11726	11728	15491	11137	5784	18343	7250	11587	1168
