14736	3321	19779	1570	18472	18840	11181	6709	5520	10278	13841	12697	4365	2209	3970	4997	14430	12059	497	9932	4808	2691	17300	15273	2093	13828	19795	6140	14692	5005	224	3378	13543	8478	14682	14863	7836	10854	15245	9049	17644	16667	13656	16112	3462	11781	18432	1184	4672	1009	17872	11535	18756	19825	861	16894	18028	4066	3586	13039	5891	6421	7037	19740	10814	4295	15626	12346	1063	11674	1035	11739	15659	2241	3709	10538	7796	9354	13386	3039	13719	14614	20200	7124	19264	14611	11670	12897	17900	8244	13605	16540	9679	7266	15958	7644	17608	19171	6601	14360	5205	11521	5486	2842	13862	19435	14226	7870	13573	4134	4700	10389	11728	13818	18625	15731	16624	16130	19517	4741	12168	9378	4048	11901	7340	19195	17888
14923	921	18965	18157	16356	14327	18404	3501	19177	3278	20076	13850	4921	12491	539	937	15332	9179	4524	6104	7540	16947	20189	1793	11092	14087	13849	1251	5245	2536	19193	14210	10563	14556	449	4643	11512	6186	14137	3070	1942	15410	19848	6360	16801	17309	281	14945	15282	2081	18317	3111	355	8889	13581	2917	2157	8956	6920	2024	17012	12389	6575	15703	19271	148	11917	19208	13634	3374	16195	16565	12687	9445	8398	2679	17431	14092	9421	13433	5319	17257	2349	18068	3293	6916	3580	1441	19863	11329	8812	16991	18316	17905	12246	3849	13485	2795	7912	2618	1744	2819	7407	19378	12821	7340	18981	17244	12698	3202	4134	10856	15701	19195	13092	1168	5486	14226	8583	2996	15491	5784	6701	17280	10080	8129	12840
9794	3698	15325	12425	2483	3268	14592	1387	5906	12170	15778	7285	2306	12674	17031	5083	19964	953	3168	3059	7346	17400	5118	11849	19511	7585	9000	9309	9270	14043	3756	19466	5950	7964	5210	19251	10283	16999	18968	12612	17653	13001	10813	19051	8509	4871	13946	10187	17227	15979	16083	9590	2610	19006	2275	1182	6201	13945	9156	18322	3352	17024	12777	4586	15650	3673	1866	2528	9925	13074	15494	16175	16283	8503	16028	3431	11645	3354	15655	10584	5859	9406	18617	8282	4152	156	10339	2778	19117	15691	5310	1559	148	10980	14578	1250	6751	359	18845	19991	17557	7728	19780	18799	5205	12648	6537	7529	5477	1926	19435	6701	3202	15018	2210	13573	18544	1336	17951	11521	11726	1744	18997	12698	3871	18625	18343
651	3438	15799	11550	1768	9316	2234	2241	4586	14551	18437	17408	2723	15689	4264	13495	3389	5575	11417	12827	8534	2967	8934	7270	4489	14978	12760	19585	7478	11749	5825	4578	12927	17587	11555	8788	837	13662	15913	372	18842	17282	983	18916	12739	648	3041	813	14580	3320	531	2874	15641	3953	13456	11414	18453	1816	18144	9401	10837	10676	1365	18068	14177	12052	6007	16965	7438	5033	17683	4627	1302	5554	16702	16649	13436	15233	8863	7452	8209	15891	12310	8104	12190	16713	11247	19683	8108	7900	3906	13247	15688	6163	2056	15542	11542	13658	15187	12168	15731	17120	5486	2996	10080	5204	4048	18092	13177	15795	7072	12698	12921	19195	7250	15246	16964	7245	10462	11587	10389	18544	16986	13892	3871	12821	1744
17797	17574	10404	2186	10045	9450	12687	32	5554	3667	7282	5296	8950	15431	6081	10077	10728	6328	14877	9434	19871	8239	16917	9090	7569	14988	4533	1733	4808	18013	2027	3602	13264	3940	20193	14435	7197	2994	6058	2138	4906	3562	4138	6961	13332	10152	3633	10928	11097	19274	7041	6082	5442	8578	4873	8502	2911	11287	8713	8660	2134	18135	6203	1126	13809	6257	15505	12786	1349	6402	4668	14925	1972	19113	8995	5951	17409	2779	12265	18753	18474	8142	13173	4531	14823	1821	13097	15238	10150	19898	7247	11511	17350	12356	9928	2041	2759	16903	16119	6616	18343	12521	10898	4700	2842	17557	3871	19378	11521	13563	7407	11587	8583	19195	5204	1744	12840	12078	7529	10672	18460	17888	18938	9255	4617	7870	12168
8176	18436	8687	7898	9338	8913	6289	7	4511	4574	19920	17895	6854	12318	1709	9746	2398	8271	15691	2358	14870	18355	16101	6451	2946	1332	2546	16279	6083	652	20068	19300	6038	1164	15323	8315	10223	3111	1137	8365	13361	4498	16845	5547	222	8234	14151	6741	8343	17996	3502	3703	644	1760	15460	15206	16700	5116	160	14458	3822	89	13881	15441	10491	7346	15711	8354	8369	7498	12962	26	4718	10272	17217	19411	18177	1540	16163	4078	19068	1487	9535	2346	740	2012	2089	17365	9604	7988	1882	7842	2428	3223	19306	2205	19836	15631	4261	15018	3871	14360	11728	5486	3687	2555	4617	11521	19378	5205	1168	9255	8583	13092	16624	17557	12840	12821	9756	16964	7250	19517	17888	1744	10389	15491	13573
10492	13263	5980	12058	13008	18456	18121	8631	19687	963	3247	19261	683	6927	5078	7550	11985	8774	996	4200	15740	14745	978	3229	18618	12229	14945	11504	9273	1533	7351	15136	8476	12464	3574	15010	6844	419	14949	16860	5214	7295	18239	13698	13622	5609	4781	8260	14845	6300	3250	4026	6356	11060	3708	4393	4796	7839	16623	9718	11136	16352	16575	7347	12072	471	20189	15428	19326	8930	16868	14186	1688	6214	12188	6968	10049	17380	17458	4907	6887	4966	7353	14757	11204	4896	3770	11860	8502	10556	1615	5283	1932	16649	8560	5789	6363	10439	16243	13177	9756	16964	15108	16130	10080	18455	5205	17888	6701	18308	19780	10442	18981	942	17557	12648	15773	2996	17142	9377	8583	18799	13818	15784	8706	5486	3687
15627	11056	4187	15131	12438	2821	7055	12461	15975	10016	9590	16912	1669	15655	15118	11856	6056	10263	203	10952	19368	428	7256	13276	9973	13602	3211	17900	3546	8569	11156	5584	19935	9242	17812	14516	10112	7168	12758	4816	16030	4892	1773	5540	9410	3943	19585	13719	5363	6639	1237	18884	7589	20133	7999	146	6764	8026	9074	19908	20181	4399	6930	558	10122	16102	14418	10230	3228	19243	5983	9646	5463	1726	19434	10684	18608	11985	18520	19816	4592	5349	18225	5610	10587	13822	14695	12229	1654	16307	8048	12645	6307	3469	6332	5340	4546	15064	1946	18308	12565	12821	19780	10616	8100	10672	15795	4617	9756	6701	18343	4048	15731	7870	1926	5477	3687	18997	7340	15773	1320	15784	2842	1129	16964	11728	2996
2037	19027	17669	13953	327	3723	3424	16675	14893	18816	17165	894	12557	6470	10557	3588	12825	18175	8109	19570	16974	11576	18242	5773	17736	2221	11827	249	12780	8280	16206	5524	13216	3177	3728	14173	5104	11849	6561	4136	1460	6234	476	6294	12054	15574	4482	15068	18377	497	14354	12674	2542	1007	2647	14424	11530	6653	13476	13400	8255	3855	3789	13228	17453	3616	4903	4073	11179	234	11700	8151	16123	13642	7493	16369	15120	17549	19992	13604	868	6980	3184	9394	18082	9736	8318	16112	4182	9605	17931	11921	15481	7655	1785	14611	7254	5569	12241	4134	15701	14226	6537	11901	1336	5784	5785	16986	15795	18544	11521	5847	9159	16130	11587	2555	11137	18981	7407	2996	18455	19195	13862	7340	5486	7870	5477
14089	12073	7471	19369	6530	2376	14827	15891	4972	5216	19665	2314	944	5402	18084	3060	1275	19950	16826	16191	11449	10463	16703	12537	4845	18318	2379	2593	4623	3976	16706	12905	16860	7285	11198	3152	14913	2146	4564	10477	13090	14973	7183	1906	17065	19883	5439	13625	1121	1294	587	19620	12465	17031	18381	4151	18744	19124	16416	6238	7130	4562	1765	17871	16870	9592	15698	1152	0	6357	3518	6065	6829	11246	16151	3035	4719	806	2890	12876	13504	16382	6623	13963	12803	19093	10248	17375	4231	14564	16270	10984	7733	10076	680	13284	17397	10044	3314	10616	4048	10298	10080	14226	9255	18290	10898	5847	19195	1168	19517	18107	13092	13177	6057	975	11901	15731	18460	8100	8129	2996	9378	19842	17120	17244	10856
13451	9339	6797	482	8188	2078	15053	13547	3779	2748	13735	16198	15098	1813	6787	164	6264	7311	13702	263	11924	15643	17966	12419	11741	14905	17895	17572	13140	7274	8296	1662	19892	16410	18745	4289	15703	13578	3214	6155	6715	9984	4815	12650	8011	4143	1977	5044	17625	13043	17564	6292	9334	15618	13749	545	13393	11318	2651	3216	3633	10874	1039	6552	15203	15296	15101	8517	19309	13544	3562	5524	9204	9594	18405	18766	9376	3324	11788	14745	19447	13543	12666	156	7211	20107	10241	12634	2746	10757	10602	11638	8846	17904	16841	306	13668	4886	14734	8252	12078	9159	10856	11587	18092	13892	17951	2819	19195	7529	1168	17244	18107	11901	10442	14360	16130	14226	942	17280	9756	3871	12648	5204	2210	7340	3720
18056	9529	9715	3957	10821	19832	1331	1603	6355	10502	11741	12910	3567	16374	6629	10733	10674	2458	4348	9158	8635	9519	595	19941	6645	5567	3405	9213	10070	19784	11155	14258	7674	9848	19255	4065	10628	5080	19759	7220	17624	14022	7553	12791	3500	12735	15858	4903	6815	6239	294	8056	13738	10438	1486	9280	6498	18519	11445	11860	15202	14135	19287	3933	3770	8332	19463	2009	16249	18109	3075	13561	6166	19411	10564	1875	15132	16071	8990	6878	15932	16673	14231	7569	13893	12197	8311	6952	2748	15480	7466	15577	13881	9567	4390	1728	14185	13122	1838	11726	19517	9756	18455	17951	975	16964	11587	17888	15491	16986	9378	1168	13818	4700	10898	11728	8583	18092	13573	6057	19991	1129	19195	18997	2842	18799	9159
11651	5931	10894	18284	3463	13917	19176	12102	8132	18068	3464	9587	7788	18448	19313	7173	4261	993	797	515	14700	17137	17536	1424	6257	10643	14768	7506	19004	631	14316	8557	7802	10413	18729	15842	18735	12963	2838	12151	8125	13539	4306	175	3461	8348	9031	9544	9459	3732	6708	8397	3586	10168	342	4758	10007	13099	746	4125	467	8153	17922	9985	6896	6294	4650	9453	10076	9973	1479	15764	15480	10429	7671	1826	2982	15423	11401	1011	19823	2906	16260	2268	1646	9160	10761	19078	9604	18255	4898	13661	10730	10430	9424	11159	10691	6172	11285	11137	8100	11726	2819	5785	17120	10298	11901	13092	1320	16130	17280	7250	15784	6701	16986	10672	19991	10389	15108	1336	17142	10462	9756	13573	12168	1168	18997
10214	8083	10005	17637	9158	18297	16871	11842	1000	15193	17092	5426	765	16826	6612	7251	85	15117	7853	13771	13807	11682	15515	12016	10067	11625	8273	12328	15577	19280	2082	12318	4674	14129	8891	14893	423	15429	7189	1771	10204	19852	14985	14874	12797	8367	12058	15931	11072	17354	6163	10007	16337	5776	16602	11368	524	3839	6020	10834	16282	1730	14391	8662	6229	13734	16073	15498	19538	11662	15096	2974	17608	12342	19855	9290	19115	3540	20077	15717	15892	7493	1375	2281	4476	9362	4614	8592	17788	2520	1523	3344	7912	10109	19211	3673	2153	13024	7294	19195	19435	8129	5204	9756	18544	2842	3871	942	975	8252	6710	1926	10462	18107	9377	18455	5205	11521	16964	13573	15108	14360	6616	10856	18460	12840	2555
16612	15170	16543	7238	12989	10454	1994	15568	6971	18875	10205	4751	6541	9664	6983	5080	12145	8748	590	14461	12804	4787	5468	2630	3463	3647	19487	3462	5178	17419	12085	20066	15519	13681	15984	5642	9662	18562	12060	17780	8045	15175	18519	4644	18744	7138	13115	20167	11645	6882	15245	13824	12710	7296	19142	11186	13661	18998	6415	19307	17042	9073	2670	19531	18199	4457	7318	5514	10351	16100	172	5800	6550	5157	17921	2694	4643	3122	14187	20022	4773	1173	4871	19862	4049	11845	4915	12450	6480	19748	3140	19504	10699	18304	5960	10843	16368	4581	11191	4134	15784	11901	18107	10442	5847	942	18460	12565	10672	1744	6701	19991	15108	10462	6057	15246	15701	7529	14226	19195	5784	17244	11726	6537	6710	7870	13862
5606	18873	11208	10263	1135	2313	10315	10737	273	18818	11466	12154	12401	3944	5288	286	12527	4910	5581	17695	13209	4374	7500	9858	15078	13673	6789	3704	6601	6446	8101	13774	1264	9096	5024	4862	18302	240	8831	19150	9560	3072	11779	18779	17529	11093	16162	6755	3020	3443	16711	15434	3878	6877	3623	3286	15158	16427	15746	18472	10692	18854	1645	14622	923	12562	11177	3258	1146	19656	10212	12249	15611	15896	1327	2702	16369	16400	20009	14745	19164	952	1033	8825	11763	9390	10809	8056	9577	6115	8503	16275	2828	8472	16860	11906	14099	15569	7740	17557	6057	12565	7250	5205	16986	13092	19780	4617	19435	7340	6537	11587	9159	18088	8100	4741	15491	12821	18343	5847	7407	15773	13892	3687	5486	13862	6616
7306	2308	12097	12603	2831	2761	8942	1363	13479	6448	16474	12081	11520	3268	12158	373	9295	158	9218	16425	14007	15891	15945	17259	11569	11650	592	12427	15660	2864	6224	3788	8554	3149	8275	1155	15523	19381	6524	3466	5046	16379	19678	19081	15500	2067	9992	9134	14130	12094	15153	13717	1180	19627	114	216	9892	17122	9932	19405	1265	18624	2591	18736	10873	16657	9627	1903	9415	8746	2660	13936	15064	19536	3617	18835	13122	3634	4303	19671	12196	4018	9234	9028	613	12680	18589	15053	7662	10554	14670	15036	18643	11779	3017	16349	184	10253	6477	17888	17557	17007	11726	19991	18092	15246	10442	18455	14360	2819	16624	18290	18625	6616	942	12821	17280	13092	3687	16986	12078	18107	18544	15773	2210	2618	16964
17023	3698	18626	3899	14339	19292	9325	4023	7284	19338	1039	482	17421	15700	1099	1532	18929	3494	3706	4709	15780	740	7459	1509	15719	18974	8145	13731	10596	14615	6864	10168	15537	16614	1411	12991	9597	8645	11806	13366	4173	10628	3262	9424	5087	7668	9000	7223	19603	445	19838	5385	15471	6216	7964	6353	8173	18232	11511	787	16570	19771	7898	13855	16299	7133	684	4238	20185	1322	16671	2488	9664	17488	11664	19628	17893	9383	11750	5673	18886	17423	933	2715	869	19533	10122	14847	7094	11370	6212	1025	1166	3223	16206	9211	18904	18134	18662	16964	18290	3871	9378	11137	18308	6537	9756	975	7870	18092	13892	2210	2618	3687	18343	10616	8252	2819	19435	5204	15784	8583	10462	15491	12078	19842	13818
13183	18027	17815	16586	19071	8433	609	3645	6988	982	765	17467	3989	12951	18427	13204	11156	3940	5342	6913	7707	12574	8478	14354	19286	13936	4558	1601	15600	3508	15875	7415	13212	9367	3103	19300	6367	19850	18679	10506	5260	4332	9057	10944	8141	2506	9436	3779	10917	8484	18012	17330	5316	18810	8263	1510	17076	1270	15009	9083	5119	6904	16551	14268	11467	20007	17245	6301	11614	16314	6352	8463	18628	6877	9177	7861	18412	8400	1779	784	8019	18226	2715	1766	18622	521	12382	9257	5409	18157	2702	10314	9219	19810	14102	10150	13855	7929	3258	17293	7072	6537	4741	12648	19780	1926	17280	1336	7340	9255	19435	14360	18455	15108	13092	10080	18088	2555	19991	18460	9378	18290	17557	5204	3687	7529	19517
4760	14860	2302	17824	13688	8839	18402	9179	15139	1346	2841	10797	7989	2130	19160	12888	9327	7438	18637	14796	16393	12143	11270	11115	15992	4957	802	2911	2673	7003	15592	3574	7875	7182	13011	5808	7584	3648	19164	16443	18017	4670	17621	7396	17156	19861	7563	5935	9894	11289	13440	12424	17923	898	646	9522	15052	4827	1403	15844	10557	490	15247	13073	14695	18679	14012	19039	5166	7118	16165	4648	11010	10791	10816	9617	1526	129	1445	14932	12557	442	11442	18684	12426	2761	12030	10598	9017	18872	5237	20118	18716	5339	17014	8128	13679	1961	12210	4741	12078	18290	18625	8252	10672	7407	1129	11728	13573	11587	18799	8706	15018	9159	7072	12565	18107	14360	15246	975	19378	2842	7340	18938	6616	12698	2996
17993	10321	6051	7255	11215	14176	9907	7021	13548	20002	11385	387	4199	15071	17727	14921	6197	10004	1469	15797	11087	17329	3972	18612	9040	8124	540	327	9402	265	3405	17858	4588	2813	3052	19745	18552	8831	2023	19598	20148	1581	2786	19770	19702	18314	16263	3085	13237	5616	11987	6672	14082	16938	5588	1321	13907	17344	68	4886	13769	14772	5678	12180	3124	9360	8147	1375	15448	2783	4601	10491	10370	12496	18171	9849	7180	6674	15046	11906	11604	11885	12325	3218	7796	17335	19690	6257	6995	5757	17785	4156	11376	13603	8185	20102	8398	3165	650	15731	18343	4700	975	12921	12698	18092	12648	12168	7407	15701	16964	18544	15108	8100	10672	10442	17007	942	15795	12821	8583	3871	19780	1320	3687	6701	15246
19191	9866	13551	1787	6684	5462	2749	3990	2650	6601	5669	14779	19271	17377	7925	5305	1792	20089	17770	13320	9434	17493	10826	18809	14130	11496	14581	3228	17260	8694	5309	9522	14351	11820	6373	473	7783	18222	10475	12791	3779	9636	18563	1947	13237	10698	756	16852	12518	11512	18189	8044	15566	11448	18432	19815	17052	5478	19717	3308	5603	14945	19145	15347	1837	9433	12288	13220	6187	13664	200	18531	8289	8662	15261	13879	17019	2323	12672	9662	18779	18459	7864	1379	19835	18542	11641	15819	5415	875	19064	9701	9410	16866	9278	5737	3456	15951	17660	2618	8583	2210	4700	10442	18290	1926	10898	14360	9378	11726	7245	11521	9377	17280	15491	4134	18455	18997	2996	18088	1129	12521	12168	1320	15795	7728	19780
6505	19857	6694	110	8726	18962	8838	14401	13171	6985	1136	9457	5991	741	18224	6142	18832	12313	8686	11748	11851	10916	12809	15735	15819	19063	6022	3818	19203	8019	6661	879	7285	8286	6955	10450	2086	2387	480	19481	16265	314	104	16013	3763	5089	11892	964	15908	9704	2739	10182	2547	3108	293	10412	8921	6263	13647	18971	17491	15648	5658	7265	8541	3261	4339	11312	4803	3324	4027	13873	1657	19705	162	11260	7748	3557	11807	15313	10910	13662	3954	18070	13481	3133	3591	3240	18429	19127	18214	690	18006	1036	3264	5441	16463	3123	9567	12168	5204	13177	16986	3720	5847	2819	18455	17293	16964	1744	2842	17120	6710	11137	13573	17280	7340	17007	18092	4741	18308	7072	3871	7250	12521	19842	15795
1519	19672	292	3912	19205	3800	14701	4751	13472	16799	1278	9797	15560	12845	6624	13001	17895	15181	2291	6641	9580	19317	8835	13768	4156	2042	17012	11807	1046	1001	3075	11301	12787	18090	5174	18737	20097	15586	19359	10737	8446	4439	9198	14757	6406	15234	723	12052	10250	19478	16032	2178	7318	17386	6350	8592	17322	4205	16100	4005	1793	19651	17702	271	14726	19892	12887	20065	2410	11008	15039	9659	20119	13394	20095	1948	9190	2625	16401	18931	14159	1438	4117	94	9967	10048	14861	11436	6758	9014	5838	102	16368	2489	3656	808	17753	9142	4474	14360	1168	13573	12698	1336	15731	5205	18799	11137	11587	18343	15246	11521	17293	15795	16624	8706	17888	4700	16130	12168	2618	17007	2996	18938	2842	13563	2210
13240	7047	15325	5852	18874	6371	8277	11189	11314	3907	14012	19281	14742	5347	12008	19710	1344	9738	6260	10308	12396	14315	509	5656	6446	8538	18291	20167	8077	12316	8256	2146	17110	10868	10791	8280	18280	12864	7207	10278	11412	13015	13377	19194	3621	6264	3750	11231	18849	5445	20002	12729	10855	249	13265	13708	4012	10097	16135	7195	13322	14499	7571	7710	553	12782	8480	9298	12159	5222	17153	14054	1882	19369	13653	10096	19871	16791	5813	13336	13688	16383	4196	19220	11371	15066	2782	19151	12087	19521	2116	12373	6428	17319	16006	6786	17297	12853	8685	7250	6057	5477	16964	10080	8100	18997	19991	14360	18799	16986	2618	12648	18092	1129	4700	7340	4048	18460	19842	3720	17280	18107	15795	5784	13862	5205	6710
7759	7051	13091	1080	899	2443	6348	1460	2598	600	3018	4579	14425	17344	12790	18985	3309	13070	18612	12829	11623	13436	3626	17058	18652	103	1390	1564	6842	11812	15070	9971	7359	5459	3746	2899	9222	7434	14848	6519	13870	14345	13068	5085	18531	16702	6346	8208	18130	2706	14012	15841	14613	12808	16554	12026	13981	11799	14381	3947	16748	8275	12255	8107	8027	7638	5000	1773	19875	439	10506	13341	9314	7214	7360	10692	10497	10188	19787	7346	3052	2073	2268	6989	17484	6740	9817	13925	16690	10343	17127	9183	16118	17640	4784	16595	900	15207	12258	15784	7728	4048	18343	8252	5204	4700	12168	13177	18981	12648	2555	2618	11726	13092	6710	16964	5486	4617	7407	11587	7340	10080	7529	15731	1320	18092	12565
7933	14924	2348	15444	10226	17065	4810	19614	122	1243	19862	14365	280	5950	9166	9429	11456	12255	7223	16173	15673	4778	6909	15473	9227	1204	17682	13114	5178	11017	1852	1331	6448	14682	10387	16183	12280	16688	2208	15074	9653	4311	10698	11975	4731	3777	12682	102	16171	8802	2203	5966	14539	4354	6484	17610	8824	7343	5013	4040	1868	9562	3339	7304	13433	9904	5695	14881	13366	15523	14895	20097	12443	8343	8695	20138	13930	17911	7710	2222	19126	14907	16484	4527	16467	5821	10566	18397	5960	5420	11246	2092	3797	7484	7447	17929	7123	5331	15909	18625	16964	6701	12078	14226	6057	15784	12698	19378	10442	14360	7529	15018	18290	11728	11521	17951	2618	10672	12168	18455	1926	19780	7340	18544	17120	13563	16130
15251	8986	18240	7670	7381	7700	1573	9369	1973	9791	9992	10257	10049	9134	16258	17971	1480	19673	4188	4136	15384	2439	11481	13026	8550	15161	4271	12148	14054	17114	19618	4236	6181	10222	17727	7367	4209	993	11483	17178	17604	41	3316	12968	15054	2684	19415	17747	8151	4032	534	4797	16114	3594	1549	13915	3320	16321	15926	1737	14841	12377	20024	11071	15217	12237	7027	7586	2111	1064	2031	5658	9099	13671	11123	3521	16721	19223	9607	14101	9061	12249	9737	1002	11451	12241	17153	13749	13210	10822	15485	6645	10859	16182	4854	2593	495	5601	621	17120	5486	10898	1168	9756	8706	19780	19378	1129	5204	15246	4617	18544	5205	1336	17007	7407	18625	17244	18308	2842	7728	17293	1744	13177	2210	3871	10616
6626	5281	627	4280	1016	18796	14568	17770	7391	6645	15845	800	1815	3108	2646	15780	8279	2106	12652	12857	347	4457	10514	16295	518	4819	32	302	1885	1150	1052	19202	6742	12822	6266	6821	10961	4434	9030	3039	3253	18477	13809	730	15361	11823	3787	7402	16385	19771	5003	14320	8606	899	4442	17719	13037	3922	7046	18182	8827	11303	7731	14058	8806	7281	17138	8335	2853	10525	718	18911	12229	6980	14107	10897	6262	9833	7365	16946	8363	3754	1267	16020	6870	15992	3973	19586	16061	5577	18589	6019	11600	172	4143	4064	11445	8265	16608	9159	5204	2819	11728	10898	10856	11137	5486	5785	18092	5847	9377	13573	10672	15795	19842	7340	13177	4134	6057	18455	7072	6710	1336	13563	7870	4741	12821
19053	3666	14860	5603	1737	1978	5274	17194	6054	7064	11215	13657	19702	7032	15644	10428	2562	3443	8017	70	10852	1163	4396	10635	4289	16688	11220	7207	18710	11495	4267	19945	6693	16630	19973	12064	2963	19161	19085	12357	10474	3322	7018	9346	16037	15517	938	15771	10687	5724	8538	3382	6201	7268	15409	6744	7544	12853	4982	5187	12230	8472	8494	11976	10715	4060	11972	7193	4455	20022	13984	256	3769	1637	9827	14841	5858	18565	1530	15178	19476	14622	4883	14425	2751	8142	7930	11228	19632	17414	19889	9607	4354	16087	19649	18002	20005	3788	13258	8706	6057	15491	6616	5785	7340	10898	11726	975	19842	15246	10442	9159	10856	18544	1336	13092	7728	10389	14226	15784	16130	3720	10616	8100	2618	19780	13563
1326	12096	14480	17164	6743	15663	7183	5834	5951	4336	9857	4448	10632	16335	15543	5910	4236	4920	8388	15928	5975	9270	8989	7779	3389	15616	6382	11707	16593	312	86	1059	9130	12092	8408	1532	9521	8733	11138	10277	4165	801	7075	5026	203	10173	11971	17432	18662	819	7738	7844	5909	17671	10509	9503	20076	12241	3989	9125	16409	286	10842	13617	1480	20177	12192	8671	10946	7150	17536	3258	911	4350	15844	7820	5325	3937	2314	6478	4130	7236	12427	11673	15401	10194	12797	923	7503	14726	5938	10533	16413	16673	13399	1256	11950	5808	8371	16624	6710	3687	19195	1336	12521	6057	17293	7529	2210	15491	16964	11901	15108	2819	12698	10389	1926	17244	15018	15731	10616	17007	9159	3720	10898	17951	10856
628	8817	8245	4470	2719	7743	17651	15787	9163	3025	18416	18643	9121	11451	11165	13178	3933	17682	16152	18094	2956	7249	16746	7496	1593	17443	19675	8893	11640	4148	724	2884	10183	5663	15551	7517	17392	14699	9080	11319	14242	14074	12729	3144	12974	2108	10226	5070	15008	5521	5080	16728	16733	9444	13901	16173	16217	19507	7820	20057	10099	10152	12014	9164	1692	14386	6052	13526	17751	18573	15936	18656	1565	7441	10525	1779	14945	16870	17166	1662	8766	16779	1677	9223	1727	8940	17051	13647	14107	18698	8742	6878	9270	19500	17847	12712	17733	7417	11441	7728	18107	1129	18544	10442	10080	5205	13573	13092	15731	15784	17951	6701	19780	9377	11137	2618	10389	7245	9756	19435	17120	18981	17244	942	18290	19991	8583
11380	14606	20169	19484	5963	6411	715	16120	16633	8882	2843	5209	13202	9592	17801	11209	4500	8051	3484	3914	14763	12599	7920	7274	3036	17180	4244	7954	4868	13417	4883	6908	7356	16133	12120	6873	17305	9486	2608	9921	353	19609	14651	17945	3320	5015	16049	13944	5783	3693	2686	13538	1482	2845	12837	1171	4827	15510	7266	3010	8397	6765	10089	13264	9433	20028	4885	16802	4801	16673	11961	10606	12626	5193	1341	3174	15235	12537	2542	17402	5219	10319	17730	15634	2224	19568	8269	4660	318	14945	16335	6920	14096	2251	14323	18371	7114	6887	1209	2842	11137	2618	10298	7072	8100	14360	15018	10442	18343	19195	18092	10898	17888	19842	5486	7340	18107	17244	19378	1336	15701	9377	14226	18625	11901	12821	8706
12700	5904	12508	11153	20023	154	928	17641	2735	7437	18940	11749	4024	16882	10667	19177	10967	7906	14265	17072	11008	5941	452	19835	16108	12626	17308	19554	13567	5685	5267	14083	18036	16933	19614	19873	12253	5245	1011	8240	980	19908	12807	11755	7638	6149	14374	4678	7546	2682	15313	3269	8181	3651	19653	16425	2751	6773	2156	6574	1870	12781	20202	4067	5109	10901	8508	14439	14770	13649	12980	889	12644	14622	9136	1043	16983	10924	4564	7013	7539	11575	14748	5212	18673	18951	8818	14232	11199	16026	9652	5034	4668	18810	19476	3576	17282	12491	10890	15784	8252	12921	12565	7870	15018	4048	6616	1129	18460	11901	3720	19435	7529	4617	14226	2996	18981	13818	9378	15491	8129	1168	7407	10616	11587	19195	11137
10478	16155	18906	1733	12848	17696	13193	13590	5283	2232	1567	4787	13822	9833	17608	13839	9394	18768	11590	11850	14864	18643	3960	18224	18884	6481	4146	7368	19585	16627	15311	4093	4111	3057	1535	2660	14214	8528	16220	10052	14631	6140	1418	7100	8701	11292	2812	6101	10274	16833	19957	1231	18624	17012	13376	10423	194	3818	15585	7958	308	2827	16676	8389	14340	15898	3961	3726	11792	14748	11277	5782	10551	1337	3847	3335	11674	9679	4892	9005	13758	13648	9388	2598	6203	18093	11984	19274	6652	11	7247	15848	13597	7833	13968	18185	17771	5798	15093	14226	18343	2555	10298	942	18455	15784	9378	7728	12698	16986	5486	5205	17142	6710	17293	12078	7072	18092	8583	17951	1168	15491	11521	1336	7529	9756	18088
8155	9140	19983	15406	17624	14811	6238	3683	12101	11754	7150	2194	4501	2295	3880	2831	1417	14987	378	9404	9418	18470	15979	4398	1901	19080	16731	735	1430	7378	9262	12538	6790	17750	17410	19281	7285	11500	8530	13805	1847	12947	728	13987	15253	18707	12120	19497	4052	6075	3002	582	5274	3318	8560	3201	6019	7559	8654	17165	633	17323	767	8692	8956	19638	3534	10038	2915	16941	14032	18778	11851	3943	15864	14156	7564	18631	11292	8694	10141	355	16939	17428	17432	18572	19375	7789	18729	10590	8280	403	14883	15005	17789	6338	7316	2223	13376	1168	13563	17244	14226	7245	2842	7250	10389	17951	5477	17142	15491	18455	10672	11728	11726	10856	3720	13818	15784	19435	5204	12168	7072	975	18981	11137	8583
13676	1439	6418	15735	19898	5894	12618	19539	13013	2636	16881	9772	2158	15769	1992	8288	2293	19554	11028	13	18212	11711	8746	3761	2923	8250	11264	5882	16050	9947	12062	16388	8982	279	8942	18779	15247	4499	14005	9252	15064	1390	4524	11098	963	343	11912	7522	8955	14758	2370	4520	12015	9333	5926	518	7353	11877	11754	964	16764	2216	4896	16552	2222	3311	7307	5856	4873	19010	2746	6163	13526	9113	13843	8562	135	11	8461	3819	6759	2593	7756	8284	19474	7783	13775	7845	5327	6559	1485	6914	19017	5050	13614	15085	10250	9985	10760	9159	5204	10080	6701	2618	18308	2819	14226	18544	13573	3720	15018	13892	17557	8706	12840	10442	1168	15701	5847	12565	975	10389	2842	5486	2996	19842	18938
