3655	8525	2789	19616	1181	18181	1222	19077	5092	7201	12322	7824	12709	16599	1140	6951	14990	15130	19772	13187	4073	9154	5286	5635	19937	5056	7480	13781	1891	2339	8478	13913	175	14185	12990	14532	19088	7664	14311	7788	15068	10473	18705	16675	1465	6436	5163	13873	2031	14041	19117	10490	7741	19205	15513	7322	17737	19410	16657	5895	17401	9510	17675	10339	5415	18238	6669	17853	14663	12567	15710	12740	19086	17935	10500	11449	7979	7901	8056	15377	12474	16071	11623	18629	6657	13228	13260	1322	8488	16754	12673	9817	725	11497	6849	19614	5138	11768	4568	15374	5938	16649	18874	2686	1043	18354	17022	7124	20010	1781	8930	8277	11973	18586	14530	7898	11787	5101	14966	13550	17070	19378	2555	13563	14226	5784	3340	12471	10898	19700	3871	13862	19991	1926	17120	4048	18343	16986	17951	6057	4225	2842	18290	4617	18544	15018	3074	18092	1680	1336	11726	8706	5205	11587
5452	10476	15464	3725	4043	10005	18965	1123	16969	1745	7224	2479	3592	7759	12820	13048	133	9876	14624	20098	15847	5212	16635	797	7803	9947	8325	13169	7772	18192	14610	18928	19356	5173	15586	6687	1026	18947	16172	1411	18681	1800	7037	11805	2719	10344	2404	13879	3099	4152	7269	18874	8745	3008	4883	7705	1171	601	18557	18474	18513	18752	1845	9316	19850	5592	18506	19222	20199	7876	12389	6686	18678	5856	15911	12623	18068	6098	15881	8023	6551	10871	18376	6815	16883	1347	12567	17875	10154	7379	7305	13422	9168	18748	14143	15094	11513	18829	293	1686	17112	13472	9428	19905	18923	296	10559	5759	1792	10278	8932	18309	5104	14903	5952	6359	9273	13828	6708	12559	19162	18069	13573	7728	15701	10856	8100	17888	11137	18938	4891	19991	12921	13563	12840	6616	3687	18460	5785	4617	9159	10080	18343	3221	18981	4048	8792	13177	9378	8706	14226	17951	18290	5205
9930	16621	6857	14990	12266	10481	10211	11134	15973	19727	11793	12569	18555	4922	7279	14437	12075	15180	9557	12001	3841	19529	2498	16706	1821	17281	9992	321	12661	3271	14580	11069	18486	1532	14812	6049	1987	11999	6637	13544	18970	9896	16651	15448	8304	10223	13427	14208	17915	10737	5648	3881	2190	4350	4613	2183	10512	17433	13340	2347	4969	1803	3647	1838	9427	16218	16866	17677	18398	8098	9190	17732	327	11732	18966	14524	12543	15403	8603	3416	13406	5937	8890	18589	8721	17322	12050	5409	15996	10785	16440	8607	5369	18691	10539	13692	458	4406	12567	5182	2549	11441	13680	4579	1636	7731	4485	11003	11785	6920	1530	17862	6389	11229	7037	1502	10959	9621	263	4535	3938	10465	4134	5477	8583	1744	16624	8129	19780	16964	3720	17888	18799	13563	5718	15026	17293	8252	1731	2555	5847	17269	13818	17280	10898	11137	11011	10462	12565	10389	3202	15701	12698	5486
17647	15414	7933	19355	16897	16227	1244	5029	2052	15183	2373	19940	14017	562	11080	12506	18140	7001	8398	12139	4758	5016	12489	15787	4920	1517	2322	17800	8956	7299	19169	11884	18793	8255	2890	17682	3085	15260	13366	2986	2813	11189	10774	15552	7423	4738	9181	14193	4032	12682	8156	12309	9624	6904	5798	4847	7655	17199	5805	11795	15983	15050	13216	14646	17979	680	14856	12392	5195	15559	7192	2965	14454	5359	4148	1788	11136	17073	8194	16324	15901	6019	1436	13502	6005	11138	4919	14764	10024	19457	3502	8818	2654	19719	1127	2275	17127	18987	3357	3668	1532	6065	9253	5418	14506	10700	11179	14667	15510	5081	11673	14165	9180	12088	12424	12781	1488	3713	13557	5608	18291	13563	19780	19842	7407	19700	6616	15773	15018	9756	17390	2819	5718	7728	10672	18343	18625	4048	13092	13177	15701	6701	8583	18069	8706	1320	16986	4617	18088	8252	4225	16130	5204	1680
19384	18939	8735	3396	516	2219	11391	13075	16418	2886	18296	13752	12335	15884	16468	5820	12676	1361	6782	2874	9234	12841	1359	14470	14630	3798	8603	19038	15238	6935	17038	1896	16773	8068	4034	7442	8442	6126	1822	10434	6693	14960	12879	11159	15756	9923	19072	15946	10847	11471	19747	588	16723	5533	3403	4182	10628	1533	2746	9922	16985	6412	6473	14744	1282	13432	6489	11710	14227	8070	997	6104	11430	14307	19699	13143	9551	810	4758	2713	14748	4829	6483	11439	6404	2990	12139	19391	16710	3562	11957	18066	4725	7296	7846	816	9294	1762	6432	1153	325	9763	18216	17014	3719	1132	16873	1480	12690	14265	12347	16812	3121	19300	11167	13621	10085	20060	17117	10029	15839	9756	3221	15809	18625	19435	6537	12521	11011	15491	17557	10856	18544	5784	15701	19700	5204	3871	942	17007	12471	17951	8252	5847	13563	4617	11901	12078	10488	9378	16964	19195	3720	12698
13612	3527	2798	11817	15575	16076	15993	7153	709	14317	13052	10369	14409	11120	14627	5576	8868	18207	12438	17662	11695	15881	13682	18960	18103	1083	10881	3362	6811	2020	3194	1959	13986	15946	13894	8778	14895	17713	16316	2470	7049	12014	9628	6348	368	11442	12381	2651	15502	19022	17494	16584	13379	7790	5373	16635	14092	17882	6272	14887	9251	16013	8460	1729	2717	4024	4208	19732	16320	13328	1453	7206	17378	5298	17518	15111	9057	6669	17906	1972	15836	18051	10902	3818	6461	1996	7234	19717	1932	13	6498	10514	19610	16555	9583	11405	17365	18968	6756	17408	13314	10693	6873	16054	18216	16523	16755	7682	16800	18881	10497	4028	12946	3905	20193	8899	11596	13284	15073	317	12277	2819	6537	2996	6057	12565	4891	3720	13177	4617	7529	16964	3340	9159	1680	17557	3202	15018	18938	15246	12471	15809	616	9378	17293	17709	13092	18455	9377	8129	15026	10462	5785	17120
13469	5014	13869	11258	4372	6268	18906	8787	16155	1461	12709	13636	15888	16926	6726	19077	10220	3233	8027	1467	14118	5257	16055	10196	6508	19483	17560	2835	12660	5134	14883	1403	10554	336	19815	14815	5909	1457	2014	11014	14495	2298	10713	958	15023	7379	12538	14258	18144	19731	9413	19677	8939	5309	2813	13171	13816	7762	9398	13935	4784	6639	8044	4162	7998	191	13140	12976	8225	10692	6614	4188	7372	5209	18390	7269	6742	7484	7675	6531	12890	3637	3593	9049	9768	20010	6382	18500	9947	178	13710	14674	2484	12166	16241	8065	16043	11985	17723	4492	9041	11394	10853	17572	8883	3543	15607	19110	13692	2923	5162	4473	19554	17642	14031	12060	6695	13855	18433	10999	3608	882	1744	10856	4225	17142	4048	12698	5486	19842	11728	11521	15026	18460	4096	11011	9877	2618	16130	10616	15731	10298	5847	12598	14226	16986	18455	2996	4741	7728	1926	17390	7072	13573
2995	7131	16558	8174	999	2930	3457	15886	5965	11080	20059	19432	13469	12917	19052	15782	10135	7780	12465	12090	8223	19326	18982	17775	5675	19414	1093	5417	9619	4562	12758	13016	2983	13749	3966	18735	6113	7251	19658	20073	8059	12552	13966	9652	17137	7638	13831	9903	8917	12823	9407	11615	17064	5114	20101	14289	12105	14730	14580	3061	7048	9502	17445	17885	280	869	9304	18354	2251	3603	7876	10516	7422	15321	7582	375	12181	13455	13332	18675	4238	14307	5492	16125	12558	6487	6673	6870	5234	5737	8012	17830	11678	3008	15887	5069	4130	2089	14906	4001	14655	1621	311	10932	8627	12126	5019	8004	1955	5547	11994	8026	1224	11288	1452	16697	20061	11249	1918	13719	3965	13563	7250	18069	4617	12565	19842	7728	15246	2819	182	6537	1926	6057	4741	19780	15491	10898	15108	10856	7870	17244	5784	3340	18107	18343	17293	15701	4096	19435	942	4134	2618	11521
8176	17655	16714	10973	13742	4940	18045	12179	12294	8424	7001	14450	18269	11593	14835	4169	2204	12039	10928	12803	3933	17302	3951	11464	4021	18845	14109	13690	15685	869	19484	11526	2085	4052	5119	9474	2821	12390	14910	17074	6448	16517	15266	7480	5424	6921	3797	9389	2325	4966	19017	6196	18255	10839	14861	3421	1733	4379	12251	1811	12001	10564	13141	2077	14394	17417	1157	16644	10756	20011	15650	1141	309	16651	7189	2580	43	6884	18751	735	11807	18366	1556	4475	108	6380	4027	1558	18690	11573	12712	10798	3729	2343	5326	6540	7276	7237	13510	3177	10119	1146	1843	17496	4078	12699	11709	16124	10089	324	10022	3153	5111	5219	5056	17687	446	16776	7632	1424	13661	13573	182	18088	11521	15491	18290	7072	5477	7870	17280	17293	1129	18997	3074	12598	10389	18092	2961	17244	12168	4225	12078	13862	10442	3221	7245	16964	18107	18455	8583	5486	11560	19517
9799	19269	3476	5980	1053	4985	12075	2503	5522	133	10379	14298	20201	10866	5156	5875	18048	3396	9387	14852	714	7935	19139	8918	9974	17091	16025	10243	7441	18930	6855	6821	778	7305	4704	12830	15364	9628	11561	6281	1503	19889	18154	9572	17769	526	5603	822	7307	13532	19520	10606	6188	13097	17664	19032	13769	10873	5392	16302	4782	8483	13508	14497	18558	18947	17541	12807	2920	2342	18039	19211	13685	378	19567	13125	16799	15639	3724	10001	8857	13554	15472	13235	17932	17022	13990	15961	18610	2727	6748	7743	7109	13379	15444	810	9534	3651	7901	12687	2786	8889	19566	18592	10756	4303	15889	19752	3798	13153	7561	2994	16857	16981	8211	3185	14988	16290	7480	10191	3463	2996	3720	18625	15809	15491	942	10898	15773	12565	7072	10298	17280	11728	4225	12598	2618	1336	9877	18088	5784	18981	16964	1320	19700	18997	9159	17557	4741	19780	8583	14360	7340	9255
3056	300	5221	17934	6002	291	2074	7523	12284	1148	2412	3884	9094	14446	8238	20008	12179	12315	6310	14384	15768	10308	6765	13605	13746	16239	14066	18392	9067	5357	5061	19823	1509	7305	6758	2167	17173	16279	19503	10332	1389	14307	2574	1654	3110	730	11695	5668	15849	2222	18132	13797	5872	2850	10581	8217	18131	16045	19979	17614	5635	2834	17895	7079	9096	10099	7037	375	16603	7304	3400	6586	10734	11488	800	838	2986	19069	16299	10615	6203	13000	17621	14785	11024	580	6519	17712	15745	149	5554	19820	14648	8214	8489	14071	17812	10545	5363	14581	17889	18824	13051	10913	6603	6869	11566	19381	9830	11274	8752	19667	17962	13658	15936	11084	5823	13463	11112	6253	12488	8706	18107	11901	4048	5718	18290	13818	975	15773	12921	6701	4617	4596	2961	18308	7529	17709	17142	17280	3221	15795	17390	4134	11011	4096	8792	942	9377	5205	12168	17951	2842	8100
19947	16905	8013	17337	5400	10211	3000	1604	12175	4929	19960	11354	133	3321	2258	17773	651	6491	11520	9398	19232	3684	13996	5233	18734	8226	16597	10633	7623	19899	15073	10739	15234	3257	13250	14458	9396	6332	18611	7400	8173	4136	2298	925	5843	13265	15469	11260	5295	15494	19877	314	5483	9612	6370	19017	10194	12015	383	4138	15035	8878	12076	20130	3891	6463	19038	8631	19695	13622	6811	11983	15010	16218	6367	2301	5361	1760	7727	18070	17272	17927	18829	13306	7366	15141	11636	7748	2628	9467	16771	5986	10268	15410	6248	9509	16375	15318	4418	18526	5811	625	11786	7694	11434	62	11664	3286	10651	12259	14056	14974	10415	19178	12054	19634	7247	14355	6596	8426	6690	4225	6057	18343	13177	10298	10389	3720	6701	12598	13563	9378	5486	17843	13892	7072	18981	16986	3687	17280	12168	2819	15731	10488	15246	6616	15491	4134	8100	17390	4741	4617	15701	15795
18120	1112	12040	12828	18053	8670	3270	8152	6685	12282	10965	19672	17666	4405	16161	11208	2019	18203	10469	7945	16113	6789	8919	6639	3529	7196	18255	12662	8560	2714	10423	4487	4671	5261	3931	3818	14953	15312	13204	14110	5526	4581	7102	18248	2675	3080	242	4477	20116	11999	17443	19243	19945	1462	1885	6743	14307	5184	2194	2721	14424	11800	6758	3243	1631	6000	5682	1142	5085	8922	14766	18072	15677	12457	13545	11518	2251	7109	3866	13772	13773	14747	20095	861	1773	11948	17166	13925	18271	5966	10991	7849	13524	13307	13852	14289	13663	13526	1738	2524	933	18025	13047	14664	641	18249	14637	19443	9169	13008	5749	18709	6906	11798	19801	4327	17737	10205	4924	8350	9513	12521	2961	16130	11137	6616	17293	11560	4891	12821	11728	7072	18997	2618	19143	5847	12471	3720	2210	11521	18455	4225	5718	18799	7407	6057	11901	1320	17244	12598	12648	7870	10298	10389
8152	3654	292	4216	10134	5276	6396	4632	2065	13591	17147	13208	720	16629	7477	331	11803	11420	16562	8516	12487	159	18016	7290	10919	12860	10535	17352	19929	3269	1510	7170	13171	8223	18371	14761	14423	13218	12692	14153	3427	8548	15830	8925	197	17016	19321	13544	4322	10785	18421	1011	7288	14637	6101	12318	16583	14563	5090	430	14971	8661	1159	15424	4973	125	8355	8278	1882	14047	7141	1694	5344	15652	621	333	12249	5349	19216	12514	15440	3506	16896	17634	12650	4659	1704	13705	4982	18127	15757	19005	8893	6743	5728	16989	1918	47	20146	9078	6545	10256	6933	19682	16380	2982	857	11331	3648	19697	17302	8733	18723	1864	15109	9992	10847	19010	5964	19320	10514	2842	17280	17007	17120	14226	18981	15108	11011	6616	9159	12648	10856	1744	15773	17888	10616	12598	18069	18092	16624	18455	4596	18625	7340	3340	6057	13177	1168	9378	17709	12840	9255	4617
2344	11534	3676	10612	8039	3753	6509	12770	2319	12731	6062	18508	14342	9237	19506	7047	15617	14851	19582	3365	14573	3586	11182	16439	7055	3023	2299	12438	16037	870	18901	6974	6784	3752	15841	3298	13366	15163	17014	12053	8278	1083	7968	12946	17785	17251	5879	2335	2398	11696	5685	8530	10151	15667	3606	15192	6977	9839	2306	8191	1287	5508	39	7	8326	10818	3543	10254	6370	14999	1045	11781	13395	19801	2116	14568	5478	17529	4386	1600	8993	11745	187	10976	19748	14372	3763	965	16794	1584	15590	13856	5683	11511	12136	13782	11768	19434	6983	9986	15373	12145	5017	17073	18121	18026	14434	11053	18741	16933	12684	17008	4783	14090	5018	9298	12324	6256	18017	10799	2525	19517	9377	4741	18981	4891	18544	14226	4134	6057	4700	10856	4225	7250	10442	11521	5486	19378	17888	3221	18938	17142	975	19700	15246	17269	1129	13862	5718	9378	17007	8583	10616	4596
14385	6610	15470	12294	10083	6418	7889	18623	7617	3695	11027	17691	1494	5780	12880	9471	9913	3840	7460	11105	5280	6638	7164	19706	8847	3055	17415	3463	19851	7690	15885	8237	15117	10343	13468	17099	6974	341	15870	18935	9366	95	17629	648	15444	15758	11627	11236	8556	12212	1364	18633	11361	1084	9005	7203	9329	14776	3701	14560	11910	424	17886	3450	7381	2647	18501	6568	5295	4803	18735	15897	12072	10783	17707	19532	17140	14495	17297	13589	3516	7107	7838	17714	19149	12297	15269	17923	3342	16376	4709	4063	14435	4811	19387	6690	10448	20056	7355	6847	15227	13325	2982	19858	11624	10804	3724	17489	20154	13831	2906	7900	20017	16486	10278	5711	5976	4109	16047	14658	19787	4741	12598	3340	11521	17709	13573	12648	8583	12565	7870	15491	19842	12698	19195	17843	1731	11560	1336	12840	17888	7340	1680	10462	1129	7250	4596	18069	8792	9756	18455	17557	12921	6537
599	402	18489	6453	4638	12622	11738	5315	7461	12097	15180	14683	8978	847	6685	11651	12524	16179	13212	9172	11262	7056	15732	9031	15264	10477	19292	4904	1364	19568	17054	6101	11513	3255	13509	4133	14123	16747	8649	4824	12157	1768	2224	1258	132	14216	4747	4460	17464	12520	9682	20203	9412	13320	15839	10206	15642	15518	3143	19147	19443	802	5349	664	12836	4149	10822	1913	16917	5298	13837	13326	17610	7121	2101	12780	15607	5858	8531	2905	14795	491	9951	2286	13930	17193	14339	2993	19505	7478	9041	17375	11268	154	13968	19876	19908	4645	2598	6732	14556	6936	14427	18390	13771	17793	15923	19405	712	14788	8218	10740	18220	761	12015	12611	7465	12560	5248	10852	9309	7407	12840	13177	8100	10442	2618	1320	16964	13892	17269	11901	9378	5784	9877	7250	18997	4048	18455	12565	18088	7340	14226	5486	13573	18308	17007	1168	9159	18092	10080	2996	7728	8792
7579	18170	6628	15095	17632	2902	7132	7461	3925	2888	844	1745	17539	8735	10624	5965	6660	4494	15379	13435	5104	6107	12661	11332	89	7638	13803	17949	2507	13766	3237	9262	11358	16012	8273	16756	18575	13968	17272	14866	14998	5831	15913	19806	7274	14075	16079	9298	1315	19800	15050	19316	313	16868	11933	490	14675	3428	16653	14047	5497	14771	14166	14121	18214	15037	14013	16375	14971	19843	15637	10916	18188	819	15881	9236	2203	6096	654	2965	9911	15276	19878	17696	18631	3948	13215	2132	4634	15802	10088	12612	7055	2061	11180	15259	4965	14216	1880	6208	16059	12747	19758	8859	4746	13339	17178	3178	9234	5633	14794	9494	18209	12102	5392	13090	14751	1469	6030	1656	3342	3221	9877	18981	17293	18460	5847	10465	12921	10080	10298	7072	17142	3720	19195	6057	12698	10389	7245	2961	17843	11521	17709	16964	17120	11728	17557	7870	8706	8792	975	3340	18799	3074
15476	14947	3401	10955	8920	19423	17967	6506	3119	18264	4940	8868	17006	12046	9668	15658	11261	6655	19256	4390	9643	13672	12215	5497	15937	1887	4517	8571	15460	5893	5545	17609	7020	16500	7521	15982	15078	9464	4801	16316	8825	14052	5537	1458	14440	16788	16054	13161	16476	7583	12742	19570	8802	18549	1712	14248	9779	4919	18037	6702	17336	16109	17636	154	7907	3549	9151	12094	62	16432	11046	6780	12077	5141	18331	20010	15579	4970	16277	14067	18867	7314	8244	11199	15959	2592	18035	17660	822	17781	14796	487	14935	3743	6550	3076	1023	12655	17673	18274	7846	12497	4300	11527	10403	7100	404	17333	265	14903	10853	16016	3709	3717	899	8331	8263	13877	14393	7716	14698	182	7870	18343	13862	1744	3074	2210	18938	2819	17557	9377	7407	12565	1320	17142	18455	10672	16964	5205	8100	18460	2618	15701	5204	18107	5847	6710	6616	13563	19378	975	15795	15784
10252	7171	15337	7889	5874	7577	1461	18269	14113	5282	20197	5360	672	2201	15894	16222	3666	9783	19391	3497	7057	3052	11684	16746	18736	11561	15260	1896	6096	505	12879	15858	19596	9753	6237	9923	12654	8710	19410	3553	1213	10141	12555	6906	6382	7221	10547	13004	15560	7679	11451	18199	11495	13758	3041	7099	10543	6686	9116	13284	3548	19111	10280	10365	3693	1058	8438	1009	14726	5162	3804	18986	17051	16330	18312	1694	8797	16515	12608	10429	17253	14549	6991	19634	10104	11619	7434	11740	13996	2807	19926	10100	11798	10519	3006	14563	18893	7318	19078	5107	5632	17459	13068	1452	12062	3499	285	2934	9023	6034	5830	7391	344	8923	6128	8976	5761	13399	6500	2171	17876	19517	16964	19700	5477	16130	5204	2961	12565	3074	6537	18290	4891	10462	15491	7340	11901	2618	17709	5784	882	18069	8129	19780	1926	11011	12840	13092	12821	8583	18997	11560	15809	18092
16834	3686	12911	14385	3270	19090	18843	12656	9349	15325	6543	19008	1257	516	7291	17331	16370	13381	13980	3001	8407	12755	8862	3928	3830	10052	19507	6239	14688	7133	18477	13598	17680	3437	9904	13119	12654	14807	858	3929	9214	17760	15760	18549	694	13963	2332	19006	14971	2215	4521	5932	14443	5070	17806	4861	10501	1760	9714	16878	6657	5488	11769	19471	8923	4961	11181	16341	8742	15377	18610	19151	12197	4939	13307	15494	911	3691	13735	4083	872	4655	17341	9923	6120	9444	17233	13700	4823	9605	8207	13540	13741	13728	16595	5476	3405	678	16904	20094	18820	6301	4233	2458	9538	16757	11190	8096	18341	19719	14370	4886	3885	2948	10460	3271	9857	19070	7979	18948	3506	7250	14226	1129	19517	4596	13563	6616	12821	10898	9255	6057	15018	5205	18343	18069	10488	3340	10616	7340	13818	9378	15809	9159	18107	10462	17951	942	19435	4891	13092	18088	8792	2618
851	4761	8755	6345	7051	15295	2412	12973	5203	20083	7210	16319	8949	10153	402	11029	17867	12813	3458	8367	7484	2157	3494	10504	19447	6864	11498	15961	19950	18484	1792	8147	2338	2354	12811	12412	206	15996	1932	14909	13602	11138	1769	17421	8662	18986	868	3006	16932	2911	188	7906	2689	6307	13907	6977	3290	12187	9617	7327	9346	16643	14770	6229	19712	15659	11628	1598	13224	2343	3130	15985	19686	18587	10942	10326	38	18374	14609	16605	4107	11673	3543	8497	6682	19854	12728	13483	11089	1209	19770	18727	17322	2610	15687	15589	10434	16762	4464	18404	20194	17696	16554	2327	18921	5459	3770	11159	16912	3137	5635	13769	18421	11573	10357	17022	13533	1412	5346	18041	8805	17269	12821	17390	4134	11011	8583	18997	17244	17557	4225	18544	5205	13862	5486	18088	11587	18460	11726	9877	10389	1926	10856	10616	13818	3202	15108	4096	10488	11901	17951	19378	18343	12471
14042	8505	13253	8634	2801	20197	14984	2019	4553	11613	6660	5452	14447	3488	13086	15470	3734	17815	20172	2576	19095	10324	12578	5038	19943	9015	11920	6243	7152	14261	9134	6981	15456	16183	8247	18186	2103	16	8051	11573	15374	4566	8864	4450	427	13109	5300	11636	3554	10947	20039	17401	7921	10810	15750	3334	12793	19021	3775	11358	9656	8827	643	128	12857	1860	18859	179	6362	9797	2805	10729	15235	17165	13220	18216	6982	458	4151	3719	8643	12727	4040	9817	5600	8237	1852	152	1779	1309	1896	14647	18631	348	2260	7962	10649	12259	4476	8809	18062	15377	7376	1579	4099	6774	1455	13966	2271	11385	12567	10833	15875	5584	15568	19505	13779	14799	15936	15412	7237	18625	15246	19517	17888	7870	2618	2210	18107	18981	4134	7245	17244	19842	15108	10298	8583	18799	13862	13563	11137	13892	12168	1680	1129	18092	4891	2842	15731	10488	17557	15701	17280	882
12886	16437	19776	4258	10393	6416	10255	18905	5007	4985	4308	13763	8228	13034	6198	1884	18895	19315	14488	16198	13315	9714	14611	3187	2507	2877	11319	4948	2850	20114	2021	5388	18713	18402	1005	2375	9197	10928	19142	11317	3260	1743	15480	9429	14563	3144	1341	10351	3243	16367	11143	6895	15060	9683	8193	8994	75	10353	755	631	13282	1365	6083	17312	17486	836	18200	18729	6982	16134	15317	15735	1135	19039	1131	5724	8701	483	16432	3693	20108	14452	14157	19372	1509	5091	1316	12782	1113	7220	12253	14449	15432	12665	16449	3254	9108	11094	17770	1001	9409	4321	18886	16048	4022	11051	1549	854	560	13047	13138	1718	17065	11875	5675	11546	8554	905	4578	17128	19525	975	11560	1680	6616	17843	4048	8583	19378	5204	18460	7250	13573	18107	5477	8129	19143	3221	8706	7340	13818	4891	17269	19195	14360	19780	4617	15795	12840	18544	882	4741	10298	11728
9647	14207	11966	4553	8626	16468	5360	8507	3695	220	3359	2584	18598	11738	13830	9741	9660	3083	15280	2118	17735	19519	7380	14279	4332	12685	18959	5699	486	1757	14080	13521	9760	15819	11014	16602	10760	221	6180	18622	20050	11910	8086	4489	7511	3793	13252	4282	3189	8464	19387	3308	1419	7199	11785	4715	18616	271	7368	13558	3869	18768	19104	3028	5437	5685	15297	15563	15552	13687	3965	451	7849	19888	19959	1127	12742	16659	11668	16173	15975	18458	11576	1522	9465	12296	9443	4075	12923	19950	12657	16609	10381	14845	215	15148	155	6583	11532	19750	17989	924	14905	18739	1256	15640	15412	5355	8695	19632	9793	3315	18302	8244	14435	4173	14654	15642	7963	18949	13322	13818	1320	12648	1129	3871	13563	6701	16624	19517	18290	17120	12168	882	7245	9378	11726	4596	17007	3202	4134	6710	10298	18981	2210	18460	12921	4225	15795	1926	10616	5204	18092	12078
10106	9356	18912	4905	8054	16482	13666	6170	10455	14760	8029	9343	9162	3952	5778	6505	14962	16714	10407	6756	18519	11092	10351	7355	8410	6963	5557	421	6020	2858	18171	15008	5642	17915	6128	9495	18030	14157	13045	735	17910	14634	8983	6362	3529	2195	11368	2338	7312	5990	17181	3201	16138	15066	8161	6833	5324	1776	5393	14087	326	15277	11631	8882	9858	6760	10746	483	2352	589	6969	7897	5233	5661	16758	15055	12305	7168	3882	15767	3797	10257	10551	8843	1993	3222	1456	10001	16659	7667	17504	19178	2702	3275	17660	7977	10084	8336	20023	13386	7436	11303	10193	8731	1957	14373	15088	7934	8511	19239	85	9612	15689	13304	15779	727	5607	11040	12476	10308	3812	3074	8129	10488	10898	182	10672	6710	11011	7245	3687	8252	1731	9756	16130	8100	11728	4891	1926	17557	12821	3340	975	13092	3871	17888	19842	942	17142	12921	8792	6616	4741	9877
12480	874	3488	7229	2065	5092	4652	18471	13383	14943	46	14660	18830	7591	17090	15465	18769	8787	4250	15205	1752	17104	16802	3800	4968	459	18157	2138	1035	11983	128	6846	11017	11323	15964	17180	6637	8110	20188	8738	13981	3902	5572	7544	10088	13999	4160	4625	1485	15646	7434	13717	4684	15981	17918	19230	1961	14345	7207	11985	18499	789	16687	3273	16376	13455	15194	11625	110	19377	4479	4661	6035	4778	19160	11094	1834	9646	15088	17498	19240	17385	9026	14185	8004	5355	18437	6638	650	20051	9449	5119	17733	12992	10970	8750	17966	5100	6909	11445	9088	60	13595	3480	13738	16314	10250	14208	9288	10332	18051	19521	12390	18731	14917	5514	8968	19838	15119	15544	10425	5477	9159	10298	19435	975	4096	14226	11560	17557	18455	9877	1336	18799	882	942	9756	17390	4048	4741	15701	1168	18343	13818	9255	10465	6537	18981	3720	8129	4134	17843	5718	12471
17337	999	9545	12033	19874	9439	6505	8190	17874	8037	3009	11086	19584	11461	14222	8175	14438	11114	7676	1838	9071	1418	6287	4829	460	3435	14974	8121	18276	9219	15358	12887	809	19888	9802	5026	11604	2867	18238	19670	16847	3788	7035	7375	12056	9841	14609	7929	8935	7555	9406	19516	1726	1916	11688	11223	4108	6909	8356	11875	11891	5136	19312	8738	2625	13652	3989	18333	14295	3290	1828	7837	2003	10734	4684	15984	1631	9411	1717	19220	17428	10719	18667	899	19695	6107	18861	14013	14050	14904	1533	18299	5323	10215	12590	5271	19431	601	18357	4162	19041	9449	12229	6303	8954	2243	20181	5656	10700	11200	15592	15581	1153	12922	13672	3339	494	2844	18214	15791	15899	1926	19700	10672	9756	2819	2961	10488	18544	12821	18938	7072	19991	15773	2210	3871	16624	18088	10856	10442	15491	4096	11521	11901	12471	18981	18799	7340	17142	2555	11011	17244	18455	17709
2380	489	11409	16019	17835	14660	5001	4286	15681	7829	4749	16196	20012	11375	12484	5113	13451	2218	17894	10210	11666	6601	3110	2222	13486	11548	19181	14435	8890	15816	3307	5178	7167	515	10569	8185	4267	6449	15041	3095	35	3216	981	6632	2676	4835	3846	14242	3336	8250	7796	18316	2948	2321	19137	16562	18874	14580	10516	19087	19540	8547	4492	2314	1043	19124	5768	313	17625	7381	16030	10463	18390	17696	4496	7351	11619	2050	12673	12900	6276	322	16620	12352	18705	13828	4755	16213	14288	9423	2241	1009	761	14181	7663	14084	10799	15903	9765	6645	11463	9557	290	4723	5929	6948	15141	1691	19350	12555	15786	13668	19716	6544	16842	1785	9619	19866	4086	17458	3319	2842	2555	19143	5718	16964	942	19435	10672	10389	9756	5486	12565	18069	17293	15795	18981	18308	15731	11728	1168	16624	10298	15246	15809	6057	14360	17843	2618	11587	17390	4596	13573	10462
2319	8580	19432	10620	5565	6813	12256	15458	288	8175	11330	12334	14385	13934	16714	747	8608	13720	18611	4468	1255	15549	1488	18640	15781	9681	19003	11766	2459	7690	9604	13515	2366	14044	4193	8019	6782	13204	477	17403	11780	13517	10104	7807	1135	11689	20077	6905	161	1961	2570	11058	884	9714	9334	7522	181	525	18533	4370	3785	2703	5838	15991	15179	13710	17037	12534	2	18241	1194	16773	9833	19846	6365	19602	6615	5439	15221	4080	978	11569	16864	3072	8187	2220	6217	3185	10029	6911	16985	18807	6470	3314	12705	1517	1236	17981	5363	9036	8444	1753	4339	14366	2768	15960	9136	226	15740	19209	10357	3262	1790	2590	20017	7958	19381	3285	7863	16049	10610	10488	19517	19780	3074	15246	7529	18308	19991	18107	5784	7728	882	18981	2819	6701	975	5718	18343	3202	3720	942	13573	9756	16130	5477	5847	12598	17269	13862	19435	10298	11728	17007
