17571	1985	1388	8525	14923	8865	19355	2918	15251	2074	10005	15973	3037	13415	20201	7477	2889	14984	5258	18463	18252	14639	14427	2287	5887	15636	232	11121	160	1953	8635	20110	15957	18316	8432	1499	4818	9474	6930	12688	20045	13674	11835	19731	13306	6106	5445	4292	8916	12514	16682	8017	10952	17441	14635	8736	12295	6819	19796	17971	1924	12570	7736	958	961	15120	8789	9671	3974	9664	5600	19778	20120	5732	3388	4774	10343	1026	6098	10961	2649	20182	3866	3441	13526	9457	12646	6793	10179	2982	7019	10170	5569	2662	11709	1786	9411	4088	5487	11324	7885	12052	625	8625	14611	14506	13678	11704	11896	16474	19714	5520	11248	3072	7910	18355	9906	18460	18092	17120	19991	2819	17269	18107	4225	17244	8583	10898	14360	15795	17142	15246	15491	13092	5785	16986	4134	19780	19700	4741	16964	7529	13177	10616	18343	9877	882
14147	1123	3476	2169	16506	6766	4366	1699	17226	17849	5965	5994	18621	1715	2792	3446	13827	19191	15012	18279	14294	20097	5214	11879	7564	222	12377	9373	8987	24	16087	19872	4850	16265	9701	8230	17768	6709	8101	5022	1523	20114	9568	14718	18225	589	7910	7474	19401	577	12324	859	9570	8053	17975	4031	10551	14665	17896	15206	6937	6657	16695	6928	19846	13364	15338	13856	15572	10434	15361	1287	2458	17183	14763	13380	7649	20070	10588	18355	11355	13764	16671	18052	6046	11772	2817	19832	11035	8044	6944	3824	1000	2906	14030	5288	5572	10100	11906	7176	8275	15840	9000	19638	7203	11298	11557	9818	16406	13022	6083	10490	2857	19898	4167	6495	17639	19378	5486	17390	10465	10672	18308	14226	12078	7870	3221	1926	1731	17293	1320	6710	12648	12921	6616	5847	18092	7250	4700	5204	11560	4891	19842	19780	5785	3720	12168
921	17394	220	18555	19981	15337	14851	4962	18623	5918	18279	15973	11120	19020	13221	17993	7825	4488	3527	11099	20135	438	10205	11882	12378	10157	2564	7978	11389	5738	19381	9619	3691	2783	9050	4661	969	944	16237	3204	20086	11963	16449	12192	8166	2575	711	16263	8050	7373	3907	485	8044	13877	17423	5831	4486	16356	19769	11245	9631	15032	6382	2045	19664	11576	9421	12662	6914	12369	658	15816	8110	12326	14633	13206	5125	14150	5894	10814	8282	779	2708	8128	15515	9969	7696	6313	14280	5365	16676	15518	13382	15203	17270	4758	5216	12830	4151	17355	17821	5995	2625	15247	66	854	14392	8015	1424	12655	9431	10112	18607	2367	11122	8393	13623	12168	2996	18069	17120	8100	1926	942	18290	15731	4225	8252	11521	19780	1680	16130	3340	10080	7340	12921	18544	5486	12598	12840	14226	17557	7529	6701	975	15018	4617
2471	7933	17892	3666	272	18771	627	12495	2412	7463	9528	12099	12459	11506	20106	11613	12503	13493	8507	10379	7324	15811	12682	18832	18424	8900	1322	18211	12430	15449	19885	10173	19472	14008	15645	3060	9257	5884	11286	14820	16826	11186	8791	14631	14791	13254	10653	10141	850	18002	6188	8645	5858	13879	3450	18468	5202	17489	10590	16151	1256	700	14279	11254	18377	17016	12091	2390	3825	15899	1916	13147	16224	4086	17344	12634	19876	8778	11328	16672	16396	6030	5518	3859	11637	2838	2586	6420	1601	18620	11438	19257	2128	17173	5764	15992	8701	4702	4980	8606	17253	15759	11230	17638	9904	45	2776	17420	1637	2215	16932	10829	14256	14697	218	13513	15059	19842	12565	10462	18544	17888	13092	1744	3871	1168	17269	19435	3687	18343	11728	3221	3720	15108	4225	16964	18290	17390	4587	17951	4596	7340	17120	17557	19195	12821	18938
3807	1580	3091	19502	1761	16503	7688	15967	8334	1899	8920	15535	9263	13117	4308	6881	6880	8829	3406	5739	19584	15873	12410	1346	7197	834	13385	16516	18903	16082	5537	14556	18763	18199	6285	13404	2004	7259	16845	4892	9607	14548	9404	7235	17438	1048	19154	7671	13307	232	19684	1487	10229	7295	19357	11628	15985	1907	9498	10269	15471	13510	18235	11392	8932	4266	5329	14785	9514	11535	11173	17472	11220	11627	8288	19032	16284	11389	10854	2478	14951	17702	19749	8181	20148	7362	13239	7674	1617	7534	15676	12241	8243	4558	8062	10300	4626	5286	10075	9389	3547	12760	13519	1452	777	17907	17122	13935	5472	8552	9895	14673	12655	17129	14963	3677	5852	10465	13573	616	19780	5785	18069	10462	2809	11137	5205	4596	14072	18088	10488	13862	18092	5486	15766	19143	19700	6701	7728	12521	5718	18455	9378	10616	8792	17951	17244
19460	14254	15172	11034	16009	1047	1203	1884	2454	13932	2022	11756	6079	17617	13338	9545	18508	8670	8865	5332	11510	5949	54	17966	17201	3125	17875	14768	11796	2232	12846	4873	9055	7986	8795	9820	4065	12923	20102	19989	13049	12905	2243	8872	3335	10122	11060	5962	12967	12977	18389	7872	10994	4951	8517	4188	3642	18683	14614	13038	8442	18816	10150	4291	2175	15423	16853	18727	13065	1171	12396	20072	13661	17564	6266	14061	6677	18706	15826	19901	5431	5869	7809	8278	156	14459	861	2383	15192	6746	2610	253	9154	15834	8055	9457	19872	3825	2381	7170	7854	424	14507	19095	158	5997	18951	14260	6085	8704	10802	5068	5341	11601	8092	6369	6357	12521	12698	8583	882	1320	2618	19378	1926	13092	17843	4225	4741	15773	10488	18107	7250	13177	5785	18544	4134	5847	12598	15108	2961	12168	8706	8129	15809	17120	6616
8037	10969	1761	17324	9293	7222	5113	5249	852	6170	2639	5377	9783	5403	11409	5130	4794	1699	9684	4258	11134	5692	6862	5104	10783	9822	17184	3287	11552	5257	6402	17564	1813	15480	16617	15566	16613	4125	10208	10561	11491	13901	9183	18006	9131	10017	12578	4778	12262	2158	10785	13206	10696	3838	690	15505	12826	4919	16958	4198	17212	9984	13508	7521	12356	3908	7086	5740	16391	1612	17920	7288	15063	10473	10978	12288	14849	3057	1522	15798	3868	19207	12123	3778	20023	16449	7378	10100	7608	16766	5879	14974	2827	11581	6366	4147	19149	11306	11590	1416	19670	6816	7527	9612	15643	981	7442	4822	19938	6623	12573	17749	14966	6721	19359	13116	19782	19435	5847	17843	15809	2555	11901	17007	7407	2809	13177	7250	7728	7529	11137	18107	16624	11521	15026	17120	19143	4587	18343	12521	10442	6616	19700	5784	1744	18625	9877
7129	8216	13499	7523	17539	11746	2510	19336	15427	5801	936	10542	18891	9869	14202	11752	17892	9186	18170	7940	16214	8211	7990	16059	16852	531	10074	1159	2062	7561	1834	3649	281	6524	2279	10472	7062	466	451	1355	5637	19908	17376	15021	7917	4002	11443	13796	9243	12930	14521	18673	8400	8812	392	4190	11220	964	4868	19736	16172	1857	13585	13562	3830	17360	15050	3222	4028	18134	14500	8397	4903	9376	3717	4988	2468	11584	2465	19051	19312	18685	19532	17689	14991	7658	2027	5916	10874	16439	17127	16614	16644	7022	10429	17193	17425	5594	12946	6782	8818	16752	10823	1032	10567	19627	7676	9002	3254	6155	267	10581	17415	15695	15693	8660	6392	3340	15491	3687	17142	16130	9159	7250	4596	9377	1744	10462	4587	13092	4096	8252	2996	17888	17709	1320	4225	4700	18460	19378	12471	10488	18981	2961	18455	12168	2809
2113	14294	19502	14606	15180	4905	12459	15417	10479	8391	16822	10083	7126	2792	3686	7617	5113	6167	16678	8033	14409	3316	15710	1751	13979	16070	17033	11933	7178	17604	6436	15117	1694	11218	7514	4477	7569	11775	18472	18019	19147	12225	15892	2299	11286	8121	9119	7729	11799	18025	4897	8912	14738	5983	7217	912	7386	7064	2620	7289	491	7372	9862	3820	16264	17923	4434	16510	13492	17639	11760	12782	4880	15661	12822	6497	5201	1358	8330	12775	7511	16933	6374	7869	13119	6872	7308	13015	9631	8098	5835	7310	271	16985	17417	913	11085	3205	2271	8214	10169	930	342	13521	15444	10891	13436	4767	3448	10439	20062	10275	14411	17689	18492	16687	12435	18107	3340	17280	18092	16130	15809	9255	5785	14072	14226	17951	15022	10488	10442	12168	6701	15246	18625	11011	19435	3202	18938	11587	1731	4134	18460	8583	5718	13573	12565
17324	5358	11855	4962	11470	13810	3000	12147	8582	13827	6026	19390	3815	14296	9029	5449	11307	8626	4624	10393	17292	3933	6718	7012	19192	2626	7318	12139	5620	8453	7595	6588	4739	6206	19737	590	8533	17312	1002	4951	17270	4184	14651	5869	5500	5663	11162	819	17552	9548	7671	18816	14362	3800	2610	1694	17811	128	19055	9035	12047	12944	4171	15423	4737	8044	7329	3553	5686	6310	3361	14610	15520	9001	4717	1297	916	1601	10797	15645	17659	2565	7428	12433	9177	19785	11669	19149	3534	10549	6221	11644	6135	19765	10254	5714	5652	18232	13544	17254	2682	7989	15389	18061	18103	19286	17784	7238	17070	10871	11473	16666	3084	9694	19189	20095	3336	18455	16624	10465	12598	18981	17269	18092	3221	5784	882	6616	9255	4700	4225	17951	5205	13092	17280	3687	1926	9378	8792	13892	14360	4134	10080	15731	11726	19195	1336
13612	10479	9654	2037	18020	1357	19512	2460	6010	16846	8347	15044	949	9684	10659	5631	10608	11176	3658	18380	2705	6713	17989	17076	15477	15864	13478	3701	19411	10154	1036	3866	12599	13592	2896	5111	19719	7394	8936	2441	3940	11417	6199	19917	15991	12634	4792	505	17115	2325	14685	6374	10970	12326	17302	19822	16382	13106	12062	10713	17018	18637	16518	3373	15207	4443	438	6869	18650	2561	14883	10821	17855	17161	4351	16306	19730	7083	13984	11197	4732	8099	6995	8204	7514	3043	9643	12980	2220	12665	7320	7564	6219	7235	18021	5085	4920	18776	8372	13589	17780	8403	18872	11217	7783	2501	8788	6004	1458	4257	9943	20130	18025	5613	4163	1146	1275	2618	1731	11011	19991	7340	2809	15246	7529	14226	19435	15022	12648	6616	18938	3221	10462	942	17280	10898	9756	7870	5204	10442	9877	7072	8129	17244	882	11587	9159
1471	12813	9170	2265	14595	19008	15012	8920	17699	19584	11018	764	11261	6610	4387	5196	13075	18410	6761	435	4451	18	8808	11071	9117	12729	18922	5107	10263	7789	16218	1559	15901	4625	16201	11830	5535	14913	12846	7032	15047	18903	1126	17455	8494	10769	16522	17488	17414	13279	12223	18512	14074	12786	9180	2695	10730	18182	859	16866	15361	2632	983	13978	14770	3549	3855	16735	9547	4428	8092	4842	3789	13728	19161	1329	1241	14485	16128	17570	16666	9607	5038	3792	1037	645	20029	19281	5551	13598	13589	14362	14875	2108	4254	12006	6153	16151	16400	3825	729	14109	4195	9509	14685	3365	15312	11558	20137	16345	13282	15114	10781	12313	8282	7842	11319	2618	14226	12698	17709	2555	15809	18981	4891	18343	7870	12471	7728	19378	13892	7407	13177	18290	11521	19143	8583	8792	11587	17951	17269	12565	18997	15018	4700	3687	10856
10392	12564	11099	15888	19580	638	8960	5014	16482	4895	10379	18495	2603	5179	3166	3795	12228	8033	11738	18196	7969	12180	6180	17529	13599	262	13264	12927	13304	365	3222	12105	1058	2266	1398	15819	15364	17403	3403	9964	14666	6584	19920	18918	9951	343	9561	4859	17588	9530	1617	7109	7056	9240	17004	19529	14049	17832	10855	11840	18016	14054	9058	15166	8119	2502	4817	17317	1414	17968	14061	10687	15448	16067	14781	18734	12006	8777	17221	16664	8516	15640	1379	11885	1394	8575	4883	19718	14299	1463	13868	16172	15600	12945	19333	7	5887	18222	1081	13287	1002	19193	5491	14776	16192	10740	20096	11687	10916	3370	13745	18850	19714	4399	19290	8325	14593	942	5205	8129	18625	12840	5785	16986	2809	6616	882	18544	7250	19195	18308	2210	13818	9756	9877	4700	15731	18981	17709	11560	14226	19991	5784	1336	10080	17951	17293
3236	5198	13848	6418	16558	14144	9044	5444	6805	9980	6434	288	5626	1634	1937	2288	846	10455	1889	7523	12770	10582	8182	3749	4541	9924	1617	2549	14154	19762	7120	3133	11823	3787	14434	16187	17745	11119	186	770	15821	11453	9176	10223	12108	6588	8872	9618	13634	7049	7086	2925	18446	10037	13508	7642	2768	127	7936	1450	10357	1382	2714	5319	8680	8019	19021	19364	6698	11416	17312	15326	2883	3729	4316	1839	17065	12610	13897	17682	913	11331	10725	5941	7360	14225	13560	16782	7322	14030	16697	11487	5898	12603	557	8587	11840	6795	14542	10003	4671	14890	8473	5850	11267	15898	12318	13011	14046	1180	958	8809	1454	2923	9508	4781	1160	7072	6537	13092	3871	3221	4134	9756	19991	10616	14072	16986	12565	10442	6710	1129	17709	12521	942	5847	5486	3202	4048	18343	2210	15773	4096	17390	15108	11726	13818
11103	10617	5403	12348	18083	12335	14660	8567	10659	1774	12920	12622	8168	1761	8301	15884	16227	20036	13992	16485	9248	12236	16118	17831	19115	8332	15560	5316	19410	5610	4030	1725	12593	4376	19279	5845	9073	5595	20151	18872	16077	14560	6651	180	12124	5714	17335	8907	8443	14248	8171	11581	12149	15118	10088	15659	8079	4391	4246	14536	10830	6399	16789	4924	8641	7632	11842	10159	9467	16070	8343	9484	17711	15059	17798	17636	4093	14841	17031	13724	11504	8644	15132	18006	16295	12258	14283	3836	16192	448	15756	13468	10357	14269	14940	7017	2255	17305	18216	2269	10221	5907	2994	5964	5239	19368	265	14744	19872	9448	2877	5811	15862	1324	15693	5331	13496	12821	1680	18092	17244	18290	9756	17269	3074	19378	10898	9255	19435	17888	4134	10672	10080	6701	7529	1336	10465	19143	5784	12648	10298	12565	17120	12840	4225	12168	11521
5466	13551	3256	6679	16599	12505	11964	2775	6726	2939	1611	7108	2886	9798	13591	11947	6619	17511	13034	19056	2076	9701	2674	17398	5825	3089	13948	6104	18162	19735	9055	1510	2877	8851	3482	9928	11807	9090	13239	7100	397	17377	8006	19522	1171	4138	3626	11329	17139	2406	16063	10189	14067	7042	1044	4709	17392	1433	7377	2009	870	13879	5728	6087	8499	14550	12535	4089	11122	16976	14787	17236	8036	477	19290	6998	721	9846	9464	13484	17421	19232	9491	15459	1405	2965	17119	5334	19867	16527	6212	14153	15319	12235	668	13306	18995	19068	12601	7179	2475	11138	1826	14644	15984	7346	13202	9761	16213	13708	19369	7625	2361	10586	19078	19431	11260	15784	5784	18625	4096	6537	3074	6616	15795	19378	19700	17557	2555	17269	15701	882	10856	2961	3687	18544	15809	8583	18088	10298	15026	12840	18460	3340	17142	10672	2210
19654	9225	11864	12678	14868	16319	10659	10481	8996	1351	13117	14453	7129	5780	12554	4216	13233	4071	10197	19579	18670	10251	6657	3928	19140	8438	14618	2159	15074	5028	14743	13578	67	12278	9760	2073	11602	3336	2072	10070	12514	6716	445	18429	9894	11830	17858	6316	9101	944	633	20187	18405	15068	7672	15348	10315	5770	19908	11017	311	15604	4396	711	2203	15830	18780	3044	1341	19333	18012	16784	5906	8318	10730	17522	15633	1920	14058	11436	9577	13394	10231	13597	12755	11452	17065	2394	19374	2844	7444	10978	12069	9014	7511	10892	5716	17079	2392	13152	5621	6995	9911	2957	18127	1032	8779	18212	10615	4833	3145	13868	4443	13456	4086	3473	10139	4700	14072	3202	15795	11560	3221	18088	13563	942	12921	19195	12821	882	7529	3687	5205	1926	6057	17951	1744	12698	7072	15018	15766	17557	6710	15491	7870	18938	6701
16328	10795	20201	16351	6564	435	10252	7578	16928	17725	19406	8735	11995	4577	2560	18138	5556	14595	7786	18150	6364	10339	5963	15929	1707	18350	1912	19086	1612	1356	13276	10810	11039	12401	10538	12981	8912	2750	14429	14027	10250	4464	1433	7741	9664	11186	2103	18242	8299	14907	15563	12535	19782	19747	10615	16323	4590	2124	18528	6011	13209	7042	13701	1076	7643	856	3351	3183	14118	4436	15846	6117	19055	5431	1482	5583	7999	15735	8007	20161	17878	19080	17532	14780	1331	7249	11676	7555	2867	8468	11406	17250	17535	13055	12504	2080	3382	2398	12339	18454	17119	2700	15945	20055	10412	4388	11055	15816	14988	9757	19391	5195	10182	3586	1941	600	12054	19195	19780	18981	12168	9159	19435	19378	12078	11560	9255	15701	10616	7072	6537	17557	616	16986	11726	17007	2555	13563	17951	15766	11521	1320	12565	4891	882	10488	8100
2784	5522	12073	19579	7331	10485	16612	14163	13619	6418	18602	15865	18906	10894	6901	11593	14606	19983	15467	8908	11261	7049	11273	13396	8218	20005	10814	16903	1785	17158	2828	5577	7371	5685	15745	11768	18440	3004	13700	5993	15388	20062	4562	11646	19367	5809	14652	11424	18190	13782	15332	3521	11090	10515	3728	488	3174	12199	6939	811	6968	9387	12567	12781	3802	12180	318	7274	15522	17356	11988	8036	9382	3837	15485	19257	5041	11031	4468	18186	6040	17870	70	15269	14064	11635	12034	4692	19270	1500	10444	849	394	7295	8828	18903	2312	10415	20118	11954	9858	1870	10312	18396	3020	3838	18248	18250	7253	15444	2813	12784	13713	2531	910	7820	1016	12168	10080	11901	15022	16130	4096	15795	8252	17244	15246	17951	18308	18544	5847	11726	7728	15026	2842	18343	19143	15701	15731	19842	17888	15491	19517	14072	12698	2618	18799
15799	12349	10041	14851	3491	11568	11534	15867	11838	4909	16822	9622	10216	20197	12011	18694	16632	8475	5485	12771	15256	19635	2703	9329	11312	18691	4476	18355	14295	3962	17818	19520	494	18090	14309	10652	10413	3400	11441	16791	8805	3674	9080	62	15234	7977	3279	4445	4084	18408	9453	20054	10411	1417	3307	9846	3817	19021	2661	10147	17438	15168	12050	1992	6357	11226	13778	19111	8975	17821	5209	12620	8396	17689	13782	19925	430	11035	14905	4932	13116	7237	6297	1994	16746	15928	14536	7223	1800	4835	17411	11822	9971	18382	10732	1730	5858	7514	16794	1437	7672	8444	11640	15652	19257	10517	19093	14591	5930	13377	8289	8643	11938	6329	13204	13653	2459	7870	3871	12821	2210	10442	5204	3340	16624	8100	17269	18088	10389	3687	1926	18460	4048	9877	15766	8792	15701	4700	9255	2842	4617	3202	4134	8252	3221	9159	5477
12093	9146	17571	15742	12949	20159	16558	11027	15095	3101	18342	15884	17908	10252	18655	11429	310	2170	18540	15993	4525	17295	557	8733	16367	14279	6827	11362	13161	7675	19614	13354	7783	16168	8512	14744	6360	14194	16760	9437	7270	18318	18607	20051	6355	10237	2867	15039	10145	17016	7572	11638	14095	13682	12812	5289	1081	3374	4570	15030	7305	19065	17498	15370	18610	4282	8737	18948	18283	2978	17290	3196	15261	19497	2699	11185	12665	10068	18177	8964	19866	18051	3181	11989	13766	7452	2534	17097	9103	3638	19585	5976	4883	2130	5111	5487	13613	6202	8185	17407	12823	3906	6381	2883	5859	17327	18619	16016	18404	6258	14883	12507	9612	8075	9624	10533	10384	12921	6710	18088	9255	10856	4096	13563	10616	18981	3202	7250	11137	10462	1926	1320	8252	4596	11587	14072	1168	7245	12471	19435	11560	17142	5486	5785	15246	4891	18343
17540	19502	4317	9332	9622	7640	2113	7108	2981	19328	19291	6636	13035	4788	7131	17059	4779	11250	3246	1693	10825	13387	2038	18226	13004	17973	151	5402	650	17926	4049	13342	137	3086	12188	9754	17673	16342	18516	10592	15103	15687	11994	17555	15249	1377	15039	7433	11669	4856	18850	4702	10029	15842	16407	1232	18127	14419	17396	4938	10381	7496	17376	1014	14818	9779	16308	18808	14213	12230	3942	17639	1455	19838	6641	7021	15047	12559	2106	12853	7292	7840	3652	5063	11441	17392	18535	13690	3509	18928	1549	3572	19925	4723	17393	12067	2148	7236	17484	18098	1612	11957	17652	15271	3258	8918	20054	16109	80	9716	13824	10532	14234	843	6028	19102	12198	5785	18107	3720	7245	15491	975	1129	7870	15773	10080	15784	17390	1168	17120	18938	18343	11521	19378	18625	12471	18069	6616	18460	2555	8252	8100	4617	15701	9378	11137
8684	17834	3338	15095	5332	8626	7915	772	15782	90	11803	5883	7699	2560	4993	562	19155	8712	14575	11470	1513	15802	15408	19682	2354	7755	20101	17086	2393	12235	13178	8760	1322	4737	10067	13430	19454	11327	9211	4195	10732	11177	6621	6047	7559	13304	20188	3530	3529	655	1422	16243	3761	17770	11891	15695	3651	11666	17140	79	14143	2853	8123	12014	13145	1769	9016	17241	2858	13772	4044	5475	6121	17378	15786	10223	17385	16730	19092	16540	1087	14530	6836	11834	18825	8802	15798	6436	5491	10735	8702	16168	4080	5417	6103	11069	18223	8794	2031	16747	49	19615	3254	5775	15928	16400	3094	3059	18872	15312	15037	5944	4244	19717	666	8554	9735	18799	10616	7072	2842	3871	1168	17888	18343	4134	6710	15795	17951	17007	10442	4891	11521	15108	10672	4225	11560	11587	6616	13818	18460	12521	18290	13092	17280	3221	19378
14894	7208	5362	7915	8054	11506	18843	8518	19947	3491	6505	15224	17842	8524	1635	14983	6564	18170	14113	985	4560	17035	8645	13542	19454	18858	7701	19756	5808	17926	3869	15823	15745	19994	2005	7605	20000	15412	16827	14630	18728	15905	16400	14678	10586	8777	6827	8138	19992	10615	18061	4244	15052	14110	12219	3914	1720	13923	187	17525	15947	3827	13584	2064	12092	7130	11326	19025	2087	13262	16797	3496	1267	1412	18631	15485	3938	16770	3977	5809	6297	16912	17309	7419	16388	4083	308	12504	11249	12300	13675	4104	11193	17906	5533	10427	8828	1430	18102	11642	16258	9569	17653	14766	7550	5900	5633	13974	1147	9461	12352	16930	19752	1341	9749	4550	10581	7072	5205	1926	5785	17888	8583	18799	19143	10465	7529	17951	9756	2618	12840	19842	17709	5847	616	16130	13573	19780	12168	9159	18460	10672	5204	3340	4225	6616	11726
6259	4917	19579	12398	9094	3256	12640	19328	11169	15157	9146	3583	3795	2930	17657	19096	2377	9349	8972	10186	6021	7120	3912	9	5280	8778	17479	14426	1518	18422	15563	11038	3924	11615	5767	6540	9538	3562	7783	2632	8211	1422	4351	8101	9095	12562	10604	16126	8381	18225	4381	2478	457	18103	17964	6135	410	7431	16176	5214	6127	2548	9245	12787	1293	7475	17264	7311	14869	3496	3248	15353	5147	12751	15109	12618	4064	972	6575	8910	19501	1994	11968	8225	4468	1678	3439	3250	9382	11128	4354	14844	16932	16092	14726	1450	9704	1649	18737	2868	9410	8365	17529	2571	6683	18235	2762	3087	12611	6657	3159	2046	20171	11312	13209	18921	2225	10442	6537	8129	7407	6701	4096	3720	4134	12840	5204	5486	8252	2842	12598	15018	15773	18625	19991	10298	7870	3340	15022	10389	11521	7728	10462	6057	4225	2819	6616
14432	5241	14853	5874	19947	3102	5980	8412	5841	13531	4908	19847	14736	10134	19089	2584	11380	14595	16394	11591	14317	5299	1722	18091	4719	3905	6117	17164	18988	18961	16708	14135	6301	8393	5975	13925	4365	8458	17961	6108	13971	10122	17242	12559	3774	16835	12579	4883	2576	16411	11511	18844	19104	3827	11707	12405	14343	944	5563	18112	8108	16460	6271	4065	16106	6309	19913	15759	7474	18292	4075	13648	854	12646	13755	14289	18764	6742	186	10816	19088	16712	3993	7670	10792	11439	3008	12672	14630	4832	4160	2068	7763	11048	8255	2969	14047	15035	8639	2196	1020	15313	3176	20073	19943	3437	5481	10229	3546	9279	14598	8613	19997	5066	18408	19921	5090	11560	182	7407	15022	12471	4741	12698	6537	14226	16130	7245	2961	9255	4617	11728	14072	6616	19143	18290	15018	4891	1168	1129	15731	8706	7728	17293	18455	5784	3074
1998	19960	2999	581	4258	7804	18137	10355	19291	9910	19052	16606	6813	5430	16214	5890	9891	12724	15458	2497	3858	1022	3146	2983	16112	19878	6307	355	19312	16963	18387	8108	837	6632	13671	16603	18114	19152	12122	17613	12898	4457	509	8189	13849	16043	11069	5157	16270	2053	8456	1685	3070	19400	7935	1516	9999	13999	4011	17549	11302	7980	13910	14568	2461	3240	5117	5663	11784	18277	16199	14682	16449	16552	9465	15740	3603	5798	14191	3322	16187	18130	1456	5775	17082	19521	19017	16120	17986	14458	14261	16764	8923	6182	13026	8891	7985	14157	15916	7196	14069	15202	10826	3633	17420	19494	13870	11358	13074	9354	10189	5487	4549	15217	16712	7509	4168	9877	4891	14360	4700	19780	6710	11521	18544	8129	15784	3202	1129	17280	13818	1731	11560	13177	4617	2819	12698	16130	19517	18308	6701	9159	15108	18107	882	15766	17142
18602	14842	8492	18258	13091	1222	16678	955	15591	10178	12505	6965	665	12361	1919	16196	8582	14325	18307	1233	2668	8683	3608	11922	5704	19805	5325	13187	13689	12871	16012	8562	7478	3044	14568	13719	10847	4133	6741	14665	1114	11532	15568	9070	8017	13000	13533	16517	11576	8907	19646	10689	15882	6544	6370	8211	2347	6208	3716	5355	13176	14846	9201	7187	1813	8588	9236	12812	18017	6686	12817	10048	6563	2343	5676	1341	9359	20023	15301	15988	6420	10715	13868	15592	5661	17112	20128	9109	14688	14307	16052	670	20051	6511	16644	14654	14540	12792	6205	4695	12661	13088	12052	2780	3915	5577	16819	3128	13635	19283	2859	6481	4816	12791	14411	14054	60	882	2809	19700	17007	11726	10389	2618	7340	18981	4225	10898	5486	18455	8706	12078	13862	15026	19517	12821	2555	1320	19842	18069	10298	6616	6537	19991	18799	15108	18308
1970	489	10966	13720	12572	18771	1797	2052	10530	8582	10220	2137	2076	12266	638	13798	7129	3356	10866	607	7222	9843	9820	10089	10737	11740	3307	8050	18454	13395	16246	3289	9061	11552	1469	13005	17688	13120	4800	19825	14137	16489	9551	3579	12006	9701	8730	1600	10725	17490	6722	18017	18404	19742	2727	15225	12710	19552	7275	11186	11921	5298	12680	6552	13161	13109	13187	540	14097	160	3783	17782	2203	5732	18713	20045	2561	10494	16377	5642	17749	7630	15897	9581	9530	653	10601	10356	15661	6661	16080	11313	6601	14208	6374	2398	4678	15158	11968	6762	10976	14031	13366	17440	9769	4982	8934	1287	9047	787	10791	16054	1694	282	2834	8234	1564	7529	882	7728	3340	19378	14360	15026	8706	616	10465	11728	2996	18938	2842	7072	2809	13177	16130	2961	4587	10442	13818	8129	13563	16964	3687	12565	9255	1129	17390
2791	9898	17331	665	2303	2512	13677	5198	6070	5712	11817	14446	2690	14202	3292	4372	12495	2219	5220	14860	4624	13440	6838	7772	15076	19816	7460	10302	17173	4443	13152	10818	7265	3933	1821	14428	1887	1691	14462	19150	4899	10332	1716	5432	18266	2714	339	19133	4953	6539	8911	5564	16670	12797	4319	3526	4800	4527	13468	17	10201	12530	4340	12910	6464	6522	19368	7173	5951	10096	12396	19545	14556	7696	14012	2859	16976	14779	3495	7738	19030	19980	12914	18722	14295	181	11965	3713	17940	8834	11522	3319	16432	5838	12951	18147	15035	2092	8891	13753	16205	3293	9374	7506	7119	12325	9325	10097	12092	1838	2271	1238	11590	11699	16254	9822	13455	18938	7529	10462	18290	4617	17120	12078	18107	4596	11728	17709	3340	18455	11901	5847	942	18069	6537	10898	1926	18799	19517	13892	7072	18625	6701	13818	975	1320	7728
3302	16621	4820	4181	1943	5841	10355	337	8580	2513	1998	12099	18551	5861	6429	19506	4560	10546	7008	638	747	12196	14001	12050	11410	18228	2298	16584	17840	3144	2687	6283	18115	3198	7343	2694	13380	11397	4558	15129	15059	13792	12570	2027	9236	2924	10553	10943	5055	4653	14231	3389	19980	2927	2652	4078	4266	17481	7447	1977	5021	2339	10552	17327	17949	3140	11199	1510	15158	15991	13734	6904	5588	10589	19015	6307	18794	9617	245	7328	6614	13275	10357	8193	10911	15136	1950	16436	16527	6087	13623	13102	18610	2087	5338	10092	1021	10984	8964	5540	12891	2853	2959	11085	8030	11997	6306	9388	11038	14651	14646	1324	4498	18590	8512	3518	14248	13563	18460	5205	10442	4891	1926	14072	7728	2842	9756	19842	17557	17951	1680	2618	18981	8100	10080	4741	10488	16130	15731	10898	1320	10389	16986	11137	13818	15784	11560
9148	17013	6509	12996	17089	13992	6543	2639	4993	16606	12884	607	9980	10455	12828	1693	19430	7461	12282	12799	10861	5702	12190	16847	14678	11896	7045	13779	19130	2295	18850	16690	2946	10691	6117	19104	7988	19240	5535	16408	17246	3659	11395	17910	19596	7046	2642	9479	12708	17832	1842	12822	14283	9077	15206	3756	11987	11750	1482	19179	5487	10074	1356	1337	10162	3629	9875	11348	10444	10120	19773	7731	16088	12439	17165	17156	10432	14351	17811	6611	1726	12501	15484	14887	17424	16276	3986	6745	17301	6477	9748	325	14646	1427	943	4707	13242	19151	8989	14462	19784	7375	10224	16255	5438	5998	19209	3441	6672	6132	15503	1198	1725	17241	17450	471	19804	15026	8583	11560	2996	19195	17888	18981	6057	16986	8706	11726	10465	12565	19143	6616	882	8129	13563	15491	14072	13862	18460	11137	5477	7245	4617	6537	15108	18625	19517
