18599	8024	1647	9647	13656	10599	7872	9219	9851	12224	8823	10053	19566	8557	781	13621	12819	11179	10227	19807	7309	11456	14043	1056	7422	3929	5116	9818	5211	16730	9023	1752	11321	14941	17547	7798	8816	12313	19307	4957	95	15179	3771	610	17352	12396	14068	1372	11145	13980	7075	19697	11135	10342	13664	9588	18842	15363	7555	16826	10643	1591	8794	11328	19945	13127	12690	11597	5291	1031	1622	6621	12491	13816	17949	18121	16305	6780	1281	12270	19222	14964	132	3075	4173	14723	14958	12143	7622	16325	1382	2813	16703	14858	18220	2851	16720	249	1152	17072	5205	3871	8706	6057	12821	17951	5785	1336	18625	7250	11726	975	14360	12078	12521	8583	10856	9255	4617	10080	4700	18088	2819
14657	11461	13665	15535	3751	1931	20170	6653	2431	10717	6649	7038	7586	1023	9005	13339	9947	1999	6849	7738	4810	8415	1300	16953	13846	10219	4171	7223	3228	5775	10205	3519	7638	403	16117	424	191	1021	16752	3902	15209	19092	1282	1578	12581	15901	11982	15217	7979	17236	18557	48	774	16500	17604	1405	19458	16356	14827	2514	11329	13662	7788	19223	8137	16598	3992	9846	12910	13438	10938	16713	9399	11477	3255	2101	1125	11326	6468	4566	10028	19010	15280	16204	10556	18727	7343	5065	16981	6570	12612	10003	6278	10569	3126	12967	2575	5109	10448	17360	10672	11137	4617	7728	7072	18107	12921	18343	7340	1926	10389	15246	975	942	13892	18308	17951	18544	1129	17142	15773	18981	13092
3360	12820	18522	11947	13504	1999	10308	6217	10816	18890	6847	1900	13212	13116	17947	2045	6869	3349	2220	7632	14384	8123	3717	8922	12593	1690	15118	7239	7110	16922	18261	7776	13472	15031	675	4381	15202	6753	1051	8511	16377	13099	1901	6836	4970	491	3681	10011	16101	5701	13624	14060	12021	17110	5655	6637	17389	3642	14351	5231	3769	19589	1942	17532	3467	10108	9967	12183	14904	661	116	15864	17654	8745	15522	13701	5326	13216	7247	3770	15332	8851	9952	14216	14744	1886	8131	19882	3002	8935	9604	1250	7484	4505	941	12657	8655	7187	8587	10569	13177	18460	6710	4617	2210	18938	11901	5784	17951	15018	10298	6616	6701	8100	8129	7072	17142	19991	16964	12078	4048	9255	12565
15309	1761	19958	12331	9963	3775	12645	9193	16349	18338	13898	7433	151	3798	19497	2983	326	20094	3906	13008	12741	3582	9863	1742	5732	1672	14187	14149	18512	3464	8474	10188	12632	13333	7975	2803	6615	16500	7764	6928	12897	15227	9096	11234	11688	7584	7779	10071	17830	15079	11677	10903	11046	4016	7744	18802	6027	1001	4176	2535	9617	2432	6284	16471	19564	11463	6580	16564	6689	12158	19766	19734	11799	10024	3943	12599	20042	8473	15060	4707	3928	5629	4348	4084	14013	15689	14380	4407	18684	17883	16868	6676	15621	16031	2495	9040	6623	4125	16501	4835	12821	18799	18544	6710	10856	3871	10672	18107	2819	7728	19517	15701	13092	4134	7870	17244	18092	8252	5205	17557	12565	18981	14226
17647	19947	5403	19096	12362	19996	6083	7782	15039	15760	16789	14323	18354	10343	12780	19309	7754	12103	6651	1728	17536	13950	15070	13314	19511	13050	9648	15826	4885	8254	5234	9379	2719	11997	3072	19221	9636	7777	3812	11779	14519	14483	1323	5860	4455	1523	17910	8909	10871	14574	15078	16623	9991	5229	12871	20172	14240	16950	16922	203	1012	12837	16598	1628	16487	17651	19268	14324	8068	16274	16877	13074	17790	18611	2034	18698	20182	3679	10221	16815	19609	7075	1708	6489	17160	13744	20166	14748	2550	5586	19373	6402	19407	16070	17024	11813	9179	11201	16357	8951	975	6537	9255	14226	17120	7728	12521	17007	19517	13563	4134	18460	1129	12821	10442	15795	18544	15701	7250	19378	10389	9159	2210
10290	16214	14314	5218	13243	11191	5055	16605	6745	5675	15262	16699	5094	10276	6811	8128	17019	2524	18748	5913	12963	2006	18866	12102	13013	6983	15695	19931	7701	15203	18770	3194	1422	19800	16922	3232	17801	3972	12558	7876	1316	18404	12512	9005	1049	10942	78	18862	2897	5717	6869	18825	12601	10818	124	11520	18094	14906	20107	8436	12642	10400	5769	16968	5620	20096	14326	18985	8858	20079	11445	17636	5657	19032	18376	13397	20023	18201	3349	16843	11633	14095	14852	9805	4003	16258	10067	6030	6311	1865	8122	14776	13167	12417	13321	3200	17608	13843	8652	5797	15784	17142	1129	7728	15701	3871	10389	11521	10442	12698	19435	11728	942	975	1168	6710	10462	3720	12840	17280	12821	15018	18625
10456	15624	19090	16822	4250	10558	17735	16379	4899	19678	18531	18957	13102	16617	18837	2896	10370	4526	17656	5612	15804	4961	3483	1403	5658	15234	16187	1748	2689	4607	4689	152	19740	41	15573	6721	18970	5202	7351	12868	6750	18986	13417	2490	7420	9278	7625	15233	1237	19838	10418	1261	3399	15228	4468	17094	14504	19086	10191	10686	13264	8336	8724	19567	901	5472	14443	6752	7980	6187	13385	5091	11787	3942	3915	15855	8951	13235	12036	7022	1288	234	12957	7921	14822	11662	13492	2443	5695	14022	3571	6469	14695	10233	7561	18199	14610	810	11664	64	15784	15108	17888	16964	1320	17293	16986	6710	18981	15773	2555	7250	10389	4617	18938	5847	7340	8252	18625	12565	15731	1129	15701
15443	7051	9733	5004	11108	4374	3808	6082	5285	13118	16085	15700	13394	1093	7559	609	10801	18459	2853	1607	13584	580	4401	12954	12182	10525	20208	3812	1441	7846	19080	10414	15903	18317	18693	12890	17144	4435	256	17521	17042	16048	17530	10003	8444	16880	17839	15249	5491	9310	11766	16281	1209	17079	15047	16847	16500	6592	13661	10008	8970	5678	7958	18035	4570	9472	8661	13971	2715	1001	11857	11017	16917	4578	8838	10154	16615	17733	16190	16941	6205	2955	17181	9130	20062	7682	7234	7170	1266	18723	15656	2243	11703	3339	16501	463	10695	9607	9015	15517	18107	4700	2819	1336	5784	17293	18343	17142	2996	18544	18455	12168	18799	7340	5205	12698	975	10080	12521	8129	5847	10898	6710
7210	12884	1148	16678	9886	11863	11065	10766	4036	8331	10944	14191	14609	17184	17683	478	14035	8548	12281	12514	9604	693	2155	8729	17370	17550	4104	7110	4121	4167	11784	13986	10986	16974	6285	16367	2178	13062	17646	12716	12048	3540	16114	19732	15961	11060	18241	2896	13897	16224	2746	3458	186	6061	13294	10567	16090	12977	10813	18572	20057	9699	11999	20202	540	13981	18833	16923	19023	11251	13247	363	8541	558	14634	17583	12215	17943	2153	4269	3953	18367	4206	4032	5025	12262	14371	17099	2652	11929	18109	13770	314	3539	15845	545	2167	16388	4774	8644	7728	6701	975	5486	10298	6057	3720	12698	2210	18107	17244	6616	12168	15795	14360	7340	8252	8706	12821	7245	17293	17120	2555
1745	13117	9132	17826	7220	17664	4335	7724	19016	1153	11528	19063	9280	15353	4818	19194	3159	9635	9645	9031	6425	18505	6360	16756	9997	16220	8407	19787	6752	4482	18682	9749	5962	6116	5429	6870	3891	18513	14727	15479	5021	8954	18341	6972	4939	12297	2836	12936	409	8809	15140	9822	6050	6718	2565	19911	3121	15136	10188	5271	17688	8217	3899	17527	17928	17435	12654	9716	424	14176	18813	122	11519	20172	19670	4274	9090	9834	18158	17653	815	683	5944	596	3343	10415	6412	13452	15496	15647	16073	15331	17312	14312	14558	18693	19085	17208	7095	19067	15731	5784	8706	18625	18997	15701	19842	14360	15773	8583	7250	4134	2555	19435	10462	11521	18343	15246	7870	5486	4048	10898	18092
16520	17113	3585	8718	3480	1612	5675	11008	8818	13422	2713	8045	19697	5658	9086	17074	15279	2234	11247	10747	18998	16697	10191	5193	1978	5544	9204	2826	4162	18113	6287	13583	20050	7716	5967	5613	18849	854	19085	14795	56	9779	7151	7738	17791	15171	11912	1321	5665	941	3969	210	20104	5933	3531	18672	2385	8816	1948	13807	9576	16459	11404	540	10717	4636	6003	5394	3530	8097	16201	20028	19902	2387	9379	7985	11497	9254	19427	12666	8860	5944	16054	11669	19372	15322	12735	7713	16637	9973	12229	5268	5572	12862	2549	13652	14335	15097	3581	8679	19780	15701	1744	5477	17244	9378	14360	8583	12078	1926	6537	18088	19517	7250	18997	12821	17007	15784	4134	18107	19842	19195	14226
1148	16064	11612	2377	16937	6652	2451	3485	19656	913	18854	19110	15554	2531	28	9407	8925	13262	2956	15798	11065	15900	5234	19164	7349	838	4983	16615	2595	5472	11464	8373	10875	19299	9772	17236	2020	8645	13004	11646	473	13287	7690	15764	18033	2478	361	8240	342	16188	873	3052	9097	18935	6923	1907	14047	4921	9502	10347	3639	15073	810	6469	18202	19622	277	412	2187	7508	171	18036	1430	16330	19863	2082	19290	17800	17087	1849	17154	5256	20084	2128	4031	1331	9582	6821	4016	197	9269	18899	14419	12229	6683	9441	17847	15008	387	5520	8706	2996	6537	15795	8252	5486	15773	12821	3871	18625	5204	9159	13177	942	15731	17142	13573	18460	18799	18455	17007	6701	16986
14437	16328	7688	5861	2592	19875	3905	6975	15103	7787	17204	18874	19404	11101	13470	18512	14648	1324	1381	14043	17682	11929	10428	1967	4774	15205	5591	12357	18333	4847	12392	14299	3668	3070	12396	9915	7765	17009	5011	3568	6719	8992	14323	14326	14460	12860	12933	7380	5234	3084	10938	11833	6058	12684	16239	15540	9491	8373	8897	16735	16083	11322	10046	12108	2699	17403	7978	11573	5057	4146	10899	14181	18241	8362	5732	13486	10141	10162	14196	3388	3770	13245	9965	19015	11474	11062	2281	1044	15503	4244	15258	1685	17788	6054	4228	18931	5394	10766	13204	9099	10856	10298	7340	8100	9756	12921	9377	3720	12698	942	2996	4700	2555	17007	12168	19991	17951	17142	13818	7529	19842	18092	18343
13469	4931	18596	13091	9582	8141	6287	15060	4564	11314	4989	12196	20176	18766	9835	3755	1044	3059	13163	1779	1375	8970	2757	15938	13595	7735	18021	2659	12271	13236	1692	160	14110	11416	12006	6618	8371	19858	11144	15237	2394	1412	5868	6746	13910	13538	899	15462	17018	8599	20041	19624	18013	13816	2278	9428	10843	6541	4906	8436	6321	17682	9401	16467	18563	1701	13748	11010	17746	12875	13936	17626	12652	18443	5724	11058	6352	2586	5569	5886	18177	19253	16877	17911	7722	15579	3642	1573	14120	12871	18097	10845	6622	5829	2492	18113	9655	7380	10614	16914	19842	8706	19378	10856	7340	4134	15795	10442	17142	3687	1336	18088	9756	7870	15491	18092	9377	975	11728	17951	4617	7245	5785
1483	16905	8083	14851	8835	20105	859	384	16145	4522	14590	1803	10719	12421	18114	2677	13671	8823	11160	13544	19706	5275	2709	8541	18013	10755	4188	10830	11842	3634	273	19870	15686	2657	6103	4091	17122	1915	6112	8932	17456	18974	13466	7967	2692	17653	14000	11412	17821	15153	5650	14165	7885	19253	2673	14177	1831	5696	13361	6365	11993	12310	748	12887	15594	19238	5850	17868	4901	14347	14978	9403	17911	19839	2812	3929	448	16574	17554	6436	540	1278	7372	14302	18831	19690	18841	1419	19116	3836	15577	6449	3899	15098	160	19342	4066	2043	10689	18705	15784	19195	14226	4700	10856	5847	12921	4134	6537	12698	2842	5477	9378	13818	16986	15731	12648	7870	9159	1336	2618	17007	15108
2792	15081	13686	1314	18426	5437	8398	6081	19614	11812	16487	1543	6697	2894	17464	9570	8340	8832	2251	3847	16396	1787	6653	12117	20011	9924	15555	4519	18882	15064	19817	12929	3508	3267	19074	11353	3484	14588	659	2358	17122	8643	5550	15328	6155	6753	6272	10992	4681	14504	11301	4133	3335	17355	718	2613	4629	15677	1150	13394	4121	9200	3036	11528	12552	18472	10950	14949	15442	8208	14419	10737	17040	14631	16460	1212	15544	18412	9962	4464	285	6835	10418	19373	3616	4896	13264	16408	14507	18705	14235	151	12516	7501	3882	11198	19287	7676	15038	14564	5486	2618	3871	12840	7250	8252	19517	19378	17120	15246	15731	7245	15773	16986	1744	3687	11901	18981	9378	7407	9159	2819	13563
7461	9094	11658	9187	19513	2382	3003	8851	15636	6522	7297	680	870	16059	17288	2123	10096	5550	15717	3953	5802	16649	9276	18637	800	14101	20196	19995	12925	95	332	17648	19861	8038	684	12351	8016	4111	17377	7420	4162	6580	19594	6131	13359	8747	10733	14738	15319	3868	17721	2610	17786	15654	12129	16720	1290	7762	11670	6897	14064	18810	15153	10566	4546	3431	18682	12654	6161	15073	15221	13640	6121	10519	14601	17877	6105	14692	12570	6943	14985	10434	8145	16117	5929	14785	6038	14862	3012	13051	11273	15659	4496	17682	10144	3168	7892	734	11739	11688	15018	18343	16986	15731	11728	6616	12521	1926	5205	9377	17293	6537	18460	18088	3871	12921	18997	19378	11137	16130	14360	4134	2555
18056	8524	13196	15591	4352	15329	13879	8585	1616	19706	7901	3945	10205	1044	823	3771	10585	12062	9433	16623	5045	19832	12160	9041	9991	17563	17665	3068	17931	4902	2609	7560	8044	5776	17549	8134	3079	14066	13850	10652	12507	17466	3493	11811	5225	1981	16868	11877	18494	6544	10206	1869	11820	14794	4424	6998	11944	17379	16105	10189	6281	5022	13721	12076	10438	17900	4752	308	10112	2735	13320	9423	8835	5575	5100	3427	1806	6533	17760	9207	7900	2035	9862	19823	8834	13371	17553	504	17158	16649	16345	18680	16162	3322	12158	15922	13058	3420	3881	13923	15108	9378	2555	10080	18625	13092	11901	1744	10616	11137	12821	10898	13573	12648	13177	5486	15795	5847	17007	17951	6701	14360	15246
5092	7915	5165	1791	10946	19205	17488	470	3974	13148	5030	484	9130	5652	18384	14858	18237	13287	271	20150	9580	15293	17914	5769	15050	14551	18745	11268	16746	786	15277	11054	16106	9737	8899	8285	13386	17312	10516	3846	4989	459	14391	4193	430	12005	6375	11497	16123	12333	120	2434	19883	20087	11795	9621	14840	5717	6519	17961	18370	4750	7318	16428	1533	4897	8151	16090	7561	15334	13046	17135	15023	1031	1663	675	11673	2501	9653	20042	8102	1411	8249	9456	5327	15841	6200	12922	10956	3837	5648	20140	5733	8208	5359	12402	17352	14	19189	7509	12821	5486	19842	8100	17007	15491	2555	6057	17951	5477	9377	4700	7529	10856	3687	4134	5785	17120	11901	942	14360	14226	7728
6111	2019	7523	105	5055	6836	13058	2993	18816	14417	3096	633	967	17372	6850	11911	983	5239	2253	2038	17549	1672	10827	2596	4806	17723	3932	16706	11185	15271	10173	11628	5217	3183	11615	17932	4074	16877	1780	14636	12319	4393	9059	5561	11289	19153	19270	17063	5182	10879	19300	14718	15682	4957	19950	2082	7083	10685	12666	16367	11575	4450	15631	10694	1422	2590	2652	13863	10710	16113	11393	7349	12932	7475	15864	10971	8889	4562	2086	4709	6469	10086	8182	13011	10463	7164	14413	19347	9473	16095	4879	19170	14301	11650	8186	11708	19051	636	4011	2979	17142	18107	6616	6537	17888	9377	13818	10898	10462	18092	2618	17120	5205	942	16986	12840	3871	11726	7072	9756	1320	16624	7407
12715	11964	5165	434	17506	11948	13797	5475	6484	14650	18404	16305	1942	4835	11644	10074	1185	16198	2752	14762	14054	2946	15673	3162	18966	14667	9434	6568	19458	12929	6941	7913	2171	800	13288	11464	13433	5013	3343	1768	12353	3078	17958	2490	2321	7413	20203	2823	15317	5756	15314	10927	4321	13948	11358	6495	2313	15946	7535	13661	13795	11393	3184	4271	3363	17672	4344	17038	16226	19807	6904	11745	7288	19858	10229	8794	7752	14216	1251	10839	136	16092	1165	14692	537	239	5871	8372	14688	8225	17665	3754	12891	5470	3509	2826	4977	20196	16841	9966	18997	11137	6701	15246	10898	17007	13573	17244	8706	3202	13818	10080	16624	18343	19991	10616	19195	17293	12921	18460	1926	15491	18544
8580	18602	9471	5352	13357	9510	623	8130	12259	1055	12166	19750	10912	1763	18362	13247	18783	5184	17737	9682	5044	12008	7948	8087	17199	12879	108	5373	11264	11871	7098	14323	13470	17881	5769	13159	15880	6102	10179	17561	2542	9699	8914	8335	15871	8224	5242	982	1682	13809	10275	13438	2287	4240	6895	5872	3130	2364	4668	20206	1530	17654	16484	10983	5570	17662	5705	1729	2480	10718	14336	19427	16006	10430	16819	1419	18405	558	8951	16052	6629	14870	18381	2660	5021	15514	18901	2233	7305	7493	11917	14050	5174	1814	12959	3849	2160	4204	2001	9541	18544	12565	19517	7728	17888	5486	5477	11587	1926	1744	11726	1129	16964	5205	12821	13563	10298	7870	10442	19435	4134	11521	9756
2886	2348	15924	9660	5373	15725	3836	5227	14176	5155	4806	9231	5922	3525	19915	1232	16883	16239	1607	7499	11353	6264	12523	9728	3830	6723	8214	3086	1975	12188	1690	9258	412	5808	8806	5528	8398	15577	7483	8729	14521	1717	7575	12382	10112	15689	11488	10338	8266	6682	5932	9035	7863	1058	9353	14177	5298	17902	4751	19342	6231	18507	6964	18885	18867	15247	3183	17847	14723	16593	17158	13044	2990	4439	19863	5620	19463	14922	17510	12925	12504	3430	2491	2735	13216	4301	7675	19664	7236	12162	4868	13145	4480	8551	10901	2651	4223	9163	4089	2086	9159	6710	6616	16986	13573	4617	17557	11587	5847	9756	10898	12168	4700	15784	7529	1168	12921	17951	15246	10389	2555	16964	12648
6368	10095	19661	5832	7876	2060	17918	19281	17245	2919	14949	13900	5769	12378	17549	4393	18934	18679	13948	17144	16052	8477	3140	7644	19544	12004	6192	2626	8256	16889	8813	12570	19736	19614	11401	2106	2967	19434	19911	5530	16755	2673	16031	10473	15178	4455	6900	6047	361	16664	19740	17396	4729	1327	7226	8502	2856	294	10821	14589	7992	2696	19507	8356	9	12894	4370	15932	11899	4397	19240	9394	884	17790	2752	15521	4590	12512	4573	10922	3758	15711	9219	15074	13753	6497	18177	10986	6232	2381	17715	11796	16237	4836	19706	13889	2244	10008	13905	1707	12821	15018	17007	17951	2819	17280	10080	16624	17293	5486	13818	11726	3871	13563	2210	18455	12698	15108	7407	6537	18997	9255	2555
844	8245	12322	7823	2727	20182	5899	2384	1412	18406	5949	15323	18062	12712	6552	9871	19877	1610	7305	7336	6833	9832	12721	12429	14857	19012	445	11260	6451	10323	14492	5197	13267	2062	7888	12710	2394	3693	12545	10911	17621	4067	18294	9016	6911	17000	16247	16985	10810	16177	14339	4715	1141	6508	9522	3621	7861	8081	13440	6376	6300	2468	18236	10258	4511	6064	8125	4841	10697	8049	5317	5016	16013	2042	8499	8026	15371	4990	11362	10824	19207	4790	10999	4261	15192	7781	2846	10997	16314	15206	464	7039	3357	14536	20188	18006	15635	1776	9028	16359	10389	15246	1320	12840	19435	5205	4134	19378	8252	5204	6616	5784	4617	3202	17951	18997	10672	7529	13573	16964	3871	18343	15108
9025	14432	5377	19512	9998	15792	10827	19092	14339	7375	8092	18499	9691	17501	1302	9485	1589	6369	18574	3080	9686	1153	8041	9833	1953	154	1562	18396	8369	576	13882	15975	12246	9214	15847	5155	2580	3732	13639	5547	19326	2339	366	7907	3435	6319	16374	20021	2293	12751	4733	6811	5871	14044	15811	11650	16239	14213	19810	1957	8489	14903	13945	641	6285	1462	13332	558	10601	1819	13485	7509	4648	2767	19171	8878	19301	10099	6237	7384	1059	9675	5655	14331	20102	3478	12925	6519	5227	12178	4098	17806	2899	19286	12015	17586	13747	16998	18199	19021	10442	11901	19991	18455	12521	12921	8100	3871	10672	12078	18938	13563	942	2618	17007	1129	3687	19435	6701	1336	19780	15701	16986
2302	8376	7306	8622	1419	4819	4314	10247	5434	1217	9474	12583	403	16226	4696	134	18068	11199	17518	15842	3007	2765	15356	7945	15438	17102	3089	11965	19902	17356	17267	17128	12927	4257	3409	10800	2490	5339	14818	15160	11180	4398	2948	1248	1932	16589	17686	16199	11532	6052	6098	19690	17178	8465	9099	15471	19967	17297	6752	9839	15636	13044	13347	2220	12341	16031	2576	8409	9967	14999	15198	8230	20066	5306	4136	17728	11215	5921	5292	13291	14580	9234	2408	10805	18064	10538	14334	6186	4160	17506	11504	16174	2132	7963	7738	7790	9743	11722	13628	3094	7245	15018	15491	15784	12821	1168	10898	18343	12168	18107	6701	5847	18308	15701	12698	17293	5205	10298	10672	17280	17951	7072	13818
2373	13763	9733	4404	16115	2857	3146	6338	10610	14095	396	14601	12592	6514	15937	3786	1598	19696	15094	9172	10663	3172	10859	7926	8240	12608	16595	9386	18913	10282	16985	749	5306	13460	38	13482	9509	528	7110	15323	15521	19743	2488	18157	17472	19635	11296	7561	20200	12188	5750	2659	18039	10657	6050	8831	7735	4452	2102	11177	8981	4816	5288	14791	17727	7975	15995	7042	3272	13256	9207	16031	10565	18104	1701	17740	16123	4871	19593	14764	13066	4314	11827	5952	9659	3571	19611	11323	15929	12363	13400	16177	2480	6289	5894	18947	11982	180	10753	4044	18088	19435	5205	17120	18799	5204	6057	15491	975	19195	10080	18343	15731	7529	7245	3687	4048	5477	4617	19780	15246	18938	18092
18905	11015	19053	10379	11709	19785	7582	14763	4347	8357	15895	3041	9427	15332	8299	19606	10552	4644	18144	13401	4223	6497	5257	13397	4629	14411	577	11973	3420	16531	11031	13206	3564	17493	19805	3816	18986	5069	2713	6473	12841	16840	3207	17414	10432	4123	108	1358	13103	5696	19329	12194	4142	8091	3393	13966	3751	17386	216	18684	4619	17989	16397	8879	13393	11917	12959	3176	7622	7091	16697	17064	18109	4397	11619	14506	3910	17983	9757	19592	15819	5655	19880	18068	11493	3490	6050	10746	440	4147	4746	9047	18161	13486	14809	16620	14420	12405	5520	17126	10462	4048	10616	18107	5847	17293	18799	18544	12565	12648	17280	18455	12521	11137	4700	975	6616	17007	19780	12078	10442	6710	16986
2292	12564	11184	19002	19774	9188	18720	19583	15472	794	16431	14316	2385	9630	13748	9367	4110	7980	14812	69	18946	14588	11329	14495	19078	7165	8281	4030	19716	15144	19208	3533	1662	10657	4612	8465	19688	6404	16528	5284	6531	11093	5620	18336	18741	9353	18396	6128	17695	20202	8940	4751	13936	308	4011	13689	13101	5536	2715	16410	3940	6689	8188	5327	5250	13688	3817	17858	17885	18607	6065	6153	14782	2194	18836	6548	3168	13242	2905	13997	13912	16830	7400	13376	16204	17284	3679	12718	6040	1924	14783	15564	19109	2721	11342	11003	17277	4399	17448	6221	12648	11587	7340	9378	4700	7870	13177	10462	8129	18092	8583	15108	15773	1926	10442	18544	2210	10898	9159	13573	18343	10672	17557
7688	2188	936	4560	6583	15757	14762	19415	20175	7664	688	19600	5155	17438	4329	4566	5420	506	5609	3273	523	9998	14893	7251	11863	14763	5981	6496	18678	11603	9679	12668	9432	19093	3932	19900	8508	3466	20066	5237	18690	7957	1976	11101	17732	13599	8720	4970	5429	6584	11709	11513	10119	11143	9023	19240	15280	7838	3776	17750	17073	8119	636	4969	9280	14380	6243	6999	4915	15688	15779	19690	5988	12707	1344	3199	269	15327	15109	9472	15896	15305	39	13097	8548	16066	11308	18958	14013	15078	18807	18631	10228	7487	19481	6379	19364	244	9057	7320	4617	17888	12168	19517	5785	12648	6057	4700	14226	16624	15731	3202	15491	18981	18997	12821	9159	12521	942	9756	17120	13563	3871
5994	7232	12510	5992	177	11201	2558	387	16026	6733	18147	7848	3525	15249	11656	2844	249	467	7501	1793	3895	14420	16336	10625	10441	4026	5617	15193	2077	6284	13366	19300	3285	3536	9824	10191	13275	8273	10127	1806	19778	10506	2748	4705	8146	10113	1087	8370	9636	4552	18094	1794	2765	13288	14796	19522	17808	14552	82	7070	19570	15566	19721	11280	11371	1300	16653	3268	16614	3283	129	5141	14058	601	5828	18266	16106	17747	9558	10034	7637	17371	9892	2422	9912	16868	9380	18072	11287	10018	10651	6389	3616	20018	15225	14459	2213	13213	19232	4233	10389	5486	12168	18544	13092	10856	3202	18308	15784	19842	1336	4700	12565	13573	19517	15246	6537	4134	19378	18107	18460	11726	8129
16629	11384	17444	10476	16030	13990	16166	3144	6846	11860	18673	14362	12872	15621	17689	7690	3869	15563	12835	9582	8065	19076	3574	11527	7597	19527	1456	3587	913	5977	3793	19411	18267	15728	16955	16245	8722	11735	10453	16026	9329	941	1221	10381	7380	10943	10823	594	2335	11097	19469	443	12476	18679	5018	15352	15060	8773	2650	4621	6350	8606	19973	10273	12048	18376	4442	2786	14892	13264	14761	18294	9556	5564	13119	9108	3389	17148	708	6053	6673	17127	294	19358	10837	14716	17392	13953	19720	8359	11353	14183	6399	12815	18346	17494	12215	13404	10103	18818	17007	11726	12648	7870	18981	11587	11901	2555	3720	8100	15018	12565	17244	942	5784	9255	4134	16130	17120	10389	12168	15773	5785
5435	4788	10261	13965	14130	11528	10611	13072	14663	18879	6612	17999	6394	9907	19326	2103	5768	9	8485	4334	2867	6992	6423	6820	14670	3681	16282	5610	9661	11735	11584	3690	19344	14092	15794	13146	14413	14998	7796	10182	11585	4945	12166	18201	19237	8573	18111	4271	17586	10719	11280	11879	5141	4767	15243	2779	19729	9534	1997	3405	19483	14652	242	15381	18238	11788	2965	12900	15066	16975	5290	253	429	2582	7781	20068	5432	6968	20018	5492	14555	4003	18412	14682	841	10649	6578	10600	9152	13306	19257	18763	13868	11558	1597	5153	15237	11987	6446	7071	13573	17557	16130	17007	6537	13818	15784	18308	19991	2555	16986	7245	942	3871	12921	9378	11587	19435	18799	10080	15108	1129	13177
4366	1943	6626	18522	2005	10814	16848	10414	10277	4551	19421	20200	11709	5432	4376	18311	7943	8738	8964	10288	12583	3022	13561	17099	15858	6036	3480	12866	9514	8692	19588	18809	4109	10633	7274	12922	5052	1577	11383	6371	19353	11508	5990	17305	8880	10950	4230	15757	19745	14384	19622	8997	9791	1243	3782	4322	7369	10043	242	19086	19237	2394	11087	8559	18936	15149	8436	11084	15555	7777	11877	817	9134	2254	13986	15635	405	9041	8365	17460	3801	2232	8569	15041	10146	19926	17964	3568	1597	10676	15426	12680	4889	9820	6733	10174	4291	14998	6849	14804	9378	11726	10856	12078	5785	2819	18092	11587	13818	13177	7407	12698	3720	1336	19435	5784	2996	10462	18107	15018	3202	7250	13573
19831	7683	2840	6418	7630	15448	13705	7701	19362	6276	3817	14599	1332	7270	18408	4206	19025	4884	19525	6499	18355	20047	5567	12797	17525	9296	11232	13478	15926	3970	1092	18376	3012	15988	7206	17252	12888	9681	2157	2982	17467	16443	12475	4626	14594	19816	18818	3771	1346	14107	4235	9421	12209	20015	471	10133	7281	6187	17448	3588	7764	9456	5243	19088	5658	7869	19127	10623	5079	7907	10089	9807	4692	8560	9147	4086	11676	4365	9749	3708	11925	3526	13440	11204	18834	15114	5013	8188	5805	8246	9461	12280	7563	14469	2490	18735	3113	10952	12328	18714	18938	19378	6616	942	18997	7250	2210	1926	13892	11521	15018	4617	15784	10389	14226	16624	7870	8100	9756	17951	6537	4134	7407
18847	839	804	8245	17463	12815	12431	8816	11830	5608	11094	6531	8641	11705	6007	11766	18075	14952	5900	19321	5728	5105	3114	334	13088	15120	410	11073	7466	6762	11474	7500	12251	7166	16574	11835	19623	7441	2182	16031	1227	18705	12034	14242	3316	11493	5439	15277	12392	15876	6228	12641	8958	5361	15735	16709	3819	17039	16891	2484	7387	15590	6592	6697	12634	19856	8615	15688	4772	5020	9603	14974	729	15527	396	12094	3023	11555	2570	14053	4521	9306	16133	16415	6036	4546	7294	17509	8967	17290	18661	813	12793	10643	5341	708	1302	18557	8086	6128	8583	9377	19842	15773	2210	4048	5205	16624	4134	6701	13177	6537	10672	12521	18455	12921	2555	9255	12168	3871	7250	14226	9159
2690	11951	10920	10787	18691	954	6253	458	395	810	16218	1543	2299	11091	4279	15892	10956	4607	11539	715	16050	1324	11784	11616	2626	9271	11850	976	7347	10037	4747	16320	12346	1950	8832	1394	2699	17545	6166	4332	15680	9079	14574	17927	9808	12858	19170	19979	5112	15771	6356	19919	12688	3766	1242	8692	12225	19964	15410	11358	2473	18940	4075	6034	7597	16084	7861	8025	19326	10052	5795	14793	823	18681	18277	2647	5052	18986	17389	9998	7166	819	9952	11376	4511	10728	1877	3568	3904	4290	12478	12451	12782	17624	12811	4816	16174	6263	17257	16669	10856	975	17951	11137	3202	13092	7529	15773	18455	19195	13177	19780	8706	4617	7728	12921	16130	5477	6057	6616	10462	4134	8100
