13619	5226	16328	2512	19390	10812	9248	3042	3548	17591	12077	13560	14795	11808	10774	9409	267	20021	74	7767	3498	19525	8408	9295	18211	596	14074	9333	10899	3059	7472	13658	2850	1322	15459	10137	2260	5916	10772	9428	10101	5677	372	1377	18282	19822	13924	16221	5882	16162	12079	18893	113	1396	12960	18528	130	8588	15225	2998	11981	11827	1658	18392	4845	10852	5097	1687	6351	10905	13796	16717	9629	19988	490	8128	15518	608	15862	7999	11299	4875	5555	4119	8835	15986	4647	5217	19992	15769	17208	10250	10107	1067	5095	14585	14425	12837	8393	5554	10103	13465	18526	15905	1961	19814	8872	3298	12543	17375	14588	13862	17244	7245	11587	10856	11521	12168	19842	6537	11728	17007	8100	7072	4134	14226	7529	12648	2996	5784	19143	11901
3083	16831	12508	12256	5777	11375	10216	14033	20051	9833	3922	6721	9329	582	12382	12412	1766	9728	6083	15148	10797	3803	9926	12483	10728	15279	10916	10454	923	17650	11877	14940	10695	9164	343	6370	10464	13817	15129	15160	17435	9087	5518	2925	17079	14045	19106	19373	1432	3177	7656	10137	2431	14289	2647	15901	3610	19775	9889	14833	12599	2761	8127	1356	6219	6705	939	12094	146	13642	10491	5708	299	16376	7438	8196	11443	2254	2751	16126	7415	4711	12672	8463	5467	675	3490	6430	8544	10839	11229	11606	15618	14770	15424	18687	10563	4980	8571	19489	13038	2325	2806	11645	14946	8818	12957	3418	10482	3689	8124	1129	5784	17280	16964	10298	19991	13092	9378	18981	17120	19143	5486	7870	11726	13573	18107	19842	4617	15731	15784	4134
15865	8235	7969	1148	7435	7804	19242	459	6179	12215	2553	11980	9041	3103	7254	5968	16828	2810	11798	18615	9769	12672	19529	18147	3626	20204	10428	10503	16735	6578	14559	2700	12003	18661	4899	14420	7195	15616	18923	1518	16553	3493	4854	12592	6115	4699	16396	7931	2157	2134	4737	14825	8417	17063	3564	3420	9123	18006	11972	15087	2445	3116	16429	7211	20079	15568	3237	10892	14695	2852	16694	1064	8193	19111	3172	4634	13062	9850	9600	11346	463	1718	482	14816	688	40	13146	10774	14833	15047	9397	13484	20170	15988	7985	3248	7428	13357	13915	16476	6209	7385	18111	18359	10875	286	14090	7144	11600	1743	17295	13892	18092	7728	3340	6616	4741	10856	15773	7870	19378	4134	13818	5477	17557	18308	975	5785	3202	9377	10442	16130
18967	6922	16905	4724	19450	1489	782	15146	413	3580	1780	20021	7985	6497	1902	5363	5000	425	17674	4713	6773	13452	16816	7199	13468	18006	4343	19083	5011	8577	13569	12206	2087	16523	16192	1377	15550	17629	13728	3988	10343	10470	18798	13873	13750	15942	4815	10933	20174	3763	11296	7874	5654	10332	19806	5374	14271	3003	13500	11575	11236	2232	11387	19979	5025	2061	17536	3196	17968	4421	8657	10101	13541	9646	19047	592	5237	16231	5929	11467	693	4117	6673	18685	13585	900	18442	15569	6128	1428	6171	3642	3047	14229	17251	17638	19514	19902	4353	2323	13922	4186	2613	15371	4369	17789	7872	6126	7952	4224	17855	15018	16986	19378	9255	17142	15795	9756	13563	11726	17007	6616	5784	17888	18625	18455	2618	11011	16624	975	4700	15108
14063	19940	15027	4062	4525	11793	10364	14875	7707	5172	7916	4300	1991	6004	17789	1450	8552	2611	14885	1213	1415	7408	7499	2874	15315	18013	4380	3799	14336	48	16835	11536	10716	2175	8030	18871	849	3728	4350	17304	10755	16263	11842	902	465	1403	16713	9253	5024	14847	18841	3260	14324	5825	2445	14993	8871	13335	6452	18747	14802	15429	19178	2763	17489	4220	19735	15323	8913	5655	19508	1042	17161	12887	13602	17646	12351	12633	2279	12929	10448	10459	6914	11549	8403	18506	802	7842	17288	10325	13397	12477	4496	6142	15059	11642	10719	7170	980	2364	2805	9401	15354	14137	19454	18483	12535	2923	8785	3568	7391	10389	9377	15018	19517	16624	17293	5486	18938	9378	6701	15491	12840	15773	12921	19378	7870	10856	13092	3720	5204	4048
17602	7915	15742	15183	9165	747	8664	12390	6632	15946	6572	7568	3361	10175	1589	4718	210	13146	540	5003	13027	12139	17833	3761	11328	7678	6117	13191	826	4672	8497	13779	11665	10511	9841	708	10937	9831	4012	4894	18680	18051	5949	3073	19188	18305	1241	2689	7885	1465	6008	10444	9767	3977	207	18390	13447	6846	7249	18421	15842	8259	10204	9300	8102	18214	2745	16292	7897	4279	16099	2929	10981	11159	13749	19453	3404	1412	3879	8987	15076	868	7311	12872	15981	9710	710	10113	17458	8247	5317	14580	12412	13193	1359	12164	18653	14044	12933	8923	16118	1048	1074	9904	7338	390	2806	16368	9666	19652	14788	15795	5477	1320	11726	8252	18981	15731	12565	17951	17142	4617	7250	15491	10898	7340	7245	19517	9159	15701	17280	13892
15993	12948	19291	5036	12361	19499	5281	1467	14516	17440	6542	15235	10451	15703	7474	11915	7986	11093	1838	858	14161	5526	16922	4153	2935	16613	16478	9135	2776	13731	9038	12729	1453	12455	6919	18398	4435	19086	1567	5280	47	8563	3623	13819	9351	17438	18664	16700	15401	19374	4028	14966	15156	7674	2200	16314	1204	18875	6903	8443	10950	3160	9398	19472	9656	9683	16830	18174	7259	5065	13440	3315	478	3554	9180	2881	20105	10691	4692	10300	8549	7223	11795	10990	18466	7755	14261	10555	18834	19920	7385	9504	18242	11464	4052	12586	3990	14133	8686	7745	1012	8371	1597	13284	5097	2120	14208	2761	10428	6972	4532	15491	8100	4096	17244	13892	11726	18088	7529	15795	5205	8129	12521	18938	7072	7245	19517	18308	13862	11521	6616	19842
9898	13736	11848	11658	3246	337	8735	16999	17380	13339	918	625	3948	19703	114	17237	2571	12435	4591	19453	14280	12479	17354	2911	15672	3960	9848	13401	18344	7949	18494	480	18389	1556	16673	18842	10475	6964	12410	15792	12938	19401	7864	16579	13968	19120	5913	16224	7571	908	297	4539	12341	16703	15600	10085	18986	140	13417	184	2371	10891	1508	8550	16845	12641	5341	5328	20089	197	19081	19756	20087	11108	15392	2073	17163	4534	8766	3287	13795	3494	16075	7039	11938	14470	10963	19854	3461	4939	12776	18619	11910	2813	12319	1564	13424	19885	2839	3372	3273	11870	9843	16830	6250	19743	17181	7982	3152	17688	16836	3202	17007	2210	9255	16986	11137	4134	2842	11587	7245	15784	17244	18069	12821	19991	975	10389	18308	6057	17120	12168
13742	18663	2460	16468	5796	13124	2653	11642	18739	12514	14463	17922	12319	14767	12642	11551	1014	15643	1238	10109	19444	19164	13265	13819	1798	18302	6351	1528	17607	4277	9854	19023	7916	11075	5379	15803	11919	3918	5912	1677	2433	3689	16417	3425	3784	17378	17839	52	490	3458	16858	18478	13335	13515	11316	13856	18957	2703	12998	6054	5155	19469	16673	5537	813	10590	2123	9078	5210	17775	8557	14673	8785	15719	7238	7710	14680	15834	968	18896	14544	13224	15070	1814	15992	9538	3194	19287	3945	13231	18283	17161	1300	9340	11631	10540	4144	6949	6833	4074	1949	5825	8652	9136	910	5100	66	3469	8149	4824	2590	18290	17280	18544	2618	7728	11011	1320	10298	6057	3340	17557	11726	6710	15784	2819	6537	19435	9377	19378	13862	942
3376	1439	14453	2716	13798	8712	12920	15001	20181	9183	5521	11610	306	14003	6538	6331	5894	15046	13802	2679	7900	1646	18354	16254	10581	3223	17673	8776	9635	15511	15472	15992	17304	17940	17315	11814	11983	16109	2515	16204	7444	10314	14460	3637	17129	5547	10503	6588	7920	4254	12003	8186	5982	18031	8355	12215	3162	11466	13856	4084	19642	4790	16651	17665	17745	18661	16784	6187	3312	3822	863	17926	18323	2166	6031	13432	16736	2527	7637	16562	18764	8503	11162	13063	6306	6294	6339	20133	1480	2390	10933	4578	11062	13890	12262	9374	18972	11016	1907	2167	4407	10323	17263	16932	10504	10043	3204	4217	17649	9523	7179	8129	18069	17888	10672	12840	7250	2210	10616	7870	19195	975	18092	6710	19991	4048	12698	7407	4617	6616	15491	15773
17835	18623	1439	5739	15300	3725	5366	6009	674	1256	19855	10803	8719	17437	20068	9188	12846	7394	2837	13599	353	3913	13055	18964	14245	7323	3932	3047	7420	7125	13536	11168	16364	19133	12652	8099	16469	6940	15774	13922	16187	10921	12941	3243	19338	6275	12326	8575	320	8137	14841	5732	8101	4936	2312	3222	12443	7582	126	17759	8956	319	3898	10296	623	10746	2556	1753	4133	1637	3226	5566	15374	10300	8560	10916	9023	6732	5825	15791	10181	14955	9166	15074	3217	4029	1579	8990	14900	14779	14307	10333	6075	1903	9131	8909	14748	3164	9269	17775	19628	7783	8278	20137	10879	14080	10188	1938	7316	19612	9984	942	6710	4134	18938	17142	4741	15491	18107	15773	11011	8129	12521	12698	15731	15246	11587	15701	3720	10898	12840	7072
13992	12228	7461	5149	8868	3236	1335	4704	2650	7979	8699	14090	16356	10196	6839	14804	8702	8635	3219	5889	18447	13406	4746	3357	17800	16957	38	17460	18093	6715	2066	2734	13778	10984	3623	15517	6465	17117	5022	9382	8566	4238	19208	8415	19496	19412	5757	3674	9470	17402	13539	538	16151	3322	16466	2964	468	5798	9116	19174	13958	2927	8651	10151	10564	5046	16720	2556	2702	18807	2056	6239	8181	15593	9246	8360	9314	8350	14008	5930	52	11215	1180	7842	180	3724	4305	241	4961	18052	5180	15363	4925	8196	2496	10797	14220	3052	19109	17790	10719	3412	13893	9298	19078	16961	15962	12275	18226	610	19740	5486	15773	12840	2819	4741	18092	9378	18308	9756	12698	11137	6537	18069	3720	3340	13563	10462	18799	14360	6710	2555
15799	10446	3401	13052	10355	11015	1174	10350	9907	5695	13849	11051	3967	595	18437	10008	5521	3989	9856	19554	3951	1020	15511	18309	819	16283	11226	14592	12297	18608	7336	8871	5810	8819	20060	6809	11201	13483	12660	16432	18360	18389	11353	1976	7935	7285	13039	17446	16317	17391	1404	5525	17533	19451	9943	17346	7386	2934	5197	1150	18652	6050	12868	12055	20086	8625	9184	5380	5960	15263	11703	1811	16999	13870	14368	19021	17097	11229	1055	1597	5227	16281	2024	3443	5231	7142	15133	1666	4376	5069	14430	7394	6859	16760	15725	11442	7594	2546	12359	15137	6105	11456	19447	19386	8240	481	10511	15120	8048	19923	234	5785	975	13862	18997	5204	10389	4741	7245	19143	12698	5486	13177	11726	13092	7728	6616	15784	1129	18069	11587	15491
10617	15012	14361	11096	7047	9370	8347	8218	7977	1105	13074	10865	6488	12688	13863	13245	5041	4212	11024	19861	11397	12613	16048	2287	863	6061	2241	724	11324	17913	8086	9064	5632	6211	18735	17828	14863	18111	1828	10652	3285	8000	18511	9459	15416	10905	1749	14546	13015	15410	17398	17779	10112	13017	5924	4189	15722	958	9437	14444	19041	20011	725	3341	13364	13482	128	5271	17224	7203	14462	14182	5414	2693	6820	20013	17758	19044	12822	18211	5270	19721	17794	17941	732	14673	17181	7282	17365	2796	17076	15207	12025	20203	18668	2355	1779	10967	14672	7046	13051	5507	5759	15684	15326	3110	7612	2588	6098	14612	13481	13563	18938	15784	6701	5486	18107	8129	7250	7529	9378	18308	4134	5847	18455	7340	18092	10442	10389	10856	15018	17280
18083	11420	2705	6951	6655	12097	8267	5825	12227	2103	12999	5244	10017	18750	19305	4914	4223	19634	537	3588	18652	6337	8911	1054	4599	10400	4681	9587	2101	18438	1800	11313	3393	3180	16833	12634	8268	18618	2989	9947	11740	4842	4422	478	13243	12692	7781	5413	6008	4004	12829	10981	8277	4332	19582	17535	5538	16934	5910	17340	9747	13519	18765	324	5961	8575	5438	5210	13342	4916	13100	6977	14791	11463	6659	18360	10279	1302	8480	17606	1317	7713	857	18144	14932	3957	6629	633	7576	1048	5959	2382	10243	1707	13688	6483	8351	19558	6291	12332	4713	8948	6586	8860	4402	18102	10824	14521	6896	17930	14378	6701	12921	18088	11728	17951	2819	18799	15795	18981	12648	18308	3202	8100	2210	17280	2996	19195	4134	18069	17142	18625
14606	7695	10455	14759	1068	18436	10658	1265	7111	5520	2242	10756	2225	2959	14542	527	13891	9769	1349	13517	9130	6777	324	9081	10088	2955	13971	9933	703	15568	3250	13140	933	17875	1301	17190	8089	4796	12264	5500	17672	12451	18913	17525	14613	15416	4446	12535	15779	2081	15359	11938	13795	4939	20203	11012	3895	17640	19223	8468	16695	14067	7857	6181	2300	15485	3966	1264	7099	14823	4188	178	11338	12381	18881	4906	11220	5570	16327	3575	15293	12783	8277	11687	3846	7677	10569	15255	12954	17317	2727	9334	7265	14485	9109	7560	15459	11202	18933	9838	17100	18533	18261	10367	345	6835	2090	16128	4261	18285	9931	9756	12521	10080	4700	2618	18938	12840	6616	11726	10298	11521	18799	15108	18997	975	7870	19143	12078	11011	5486	11587
10098	611	772	9733	16511	2476	6198	16415	17930	3229	7045	4125	12182	12439	16258	19360	9049	15359	925	18190	16991	2608	4146	10497	11225	13957	11361	4296	11319	1852	15872	321	10814	1997	13118	19358	9590	17231	3437	4499	9738	11638	19521	6929	15259	4970	5773	19998	10832	9886	15790	5335	1932	8862	13856	1377	18113	12527	1787	6802	11416	20131	9228	828	14788	5949	3351	2687	15233	10528	14320	3830	8566	10166	8925	3713	13026	7020	8270	16310	10519	11642	12862	5323	12571	17189	14064	9598	7917	1859	3716	11213	19917	2327	19230	8858	3623	9707	1457	15482	16630	16080	3187	8342	3541	18271	16092	18374	19083	16792	17622	16624	7529	5477	13177	19780	17280	15108	13818	16964	4096	16986	1320	11728	15491	3340	15795	19378	19143	17120	18343	4741
16430	5502	18697	16233	1203	4940	8888	17562	14770	1886	3307	12048	12183	10811	588	14410	17064	6702	14945	12197	2807	19106	17634	18667	8737	8205	1684	14179	18816	6362	1720	4360	16934	6722	3565	18880	7338	4445	7971	587	17063	9006	14532	515	15628	17687	8472	14187	7926	3623	9502	3619	8724	15204	19271	6172	4925	8808	18744	14008	582	16364	7885	14730	4855	18946	3172	9541	13925	17800	15711	15388	5	17012	9557	20128	16432	6592	18652	983	1685	11292	3189	3853	20108	3636	13447	17408	3135	302	6338	11771	3290	6378	18322	11052	7162	8752	8995	16095	3599	10753	15937	3945	17542	7159	17637	16440	7637	7374	281	7250	11728	13862	16964	15731	15773	18343	18290	4134	9255	10898	1336	13573	10389	6710	19842	12840	9159	6537	18799	19517
4417	12577	2512	853	5911	11855	19096	15950	3562	18277	86	3085	3947	3502	6622	17906	11749	19171	19864	18867	3645	1427	13896	8641	15822	1949	10502	9967	15523	4244	15643	8188	2182	4498	11198	14652	17290	2576	13748	15377	823	19389	17895	2059	17789	14864	17642	13309	347	2867	15569	10026	17751	7142	5661	5347	10169	7141	5530	16871	920	17643	6457	10733	14656	20150	19496	15217	9830	14544	1916	12507	695	10373	6843	11710	2362	9536	14272	1768	6682	20087	10968	14508	7055	7694	14233	18511	13227	7177	18661	10020	10112	16199	16447	18652	16617	3428	17881	15010	6508	6487	467	10865	206	11700	771	5208	13023	17273	13215	8583	16130	15731	18290	15701	13818	7340	13092	1320	5204	17244	975	5784	4741	5847	5486	8129	19378	3340	10389	19435
19027	7812	1156	16834	3256	12917	19267	16974	18776	13753	1804	18178	8091	10968	13981	18115	11162	7560	12919	18884	9861	10229	1876	17118	7487	9607	15740	10256	19253	17423	18032	12267	9681	14056	372	1316	14822	14755	6777	19567	5329	12661	10470	265	12079	7166	20072	19202	184	2312	3931	13863	1669	14857	13144	235	4060	8694	15217	3983	12411	7748	12817	13038	19069	5123	5564	8078	963	3062	12937	3767	14272	6789	13205	10432	16428	4250	5723	5389	4406	15043	14492	17354	19686	10007	15902	425	5405	7414	6412	9121	4246	18320	13357	4921	7431	6374	15277	9580	19381	6371	12802	6295	5681	1974	8774	14139	15194	14795	14825	17120	12840	18290	13573	16624	18107	19780	10298	16986	17951	8252	6537	5205	11726	14226	16964	18625	1129	4700	12821	12168
9898	4632	3364	4481	15306	15867	16250	11316	10340	4267	9871	7971	9682	17261	8209	18397	15131	17502	6237	19250	11938	2390	5334	7377	6836	1347	5661	15754	17789	6457	11160	13976	6745	15656	17437	8554	1146	6291	2346	9411	18682	3821	740	13621	7526	14075	17024	19342	9950	11290	7348	17051	11511	18333	12814	19830	3891	19171	3104	9775	11230	8243	10302	11466	3384	14058	12240	8711	426	3737	7637	6816	19938	13267	941	6120	8034	1967	6919	2911	6130	1275	19697	11924	283	18427	19609	7575	6713	5307	19111	12697	13681	8879	10168	10187	7417	2223	19994	18291	4095	5124	19804	166	14776	15321	9152	6263	11919	5155	17929	16130	11901	15731	18088	3202	18107	4741	3720	18460	1336	4096	17888	7407	5785	18625	4048	6537	12521	2996	19435	10616
8037	479	20163	5931	15	14843	4481	7478	3661	17746	18305	13468	2027	2700	11353	6572	1553	8208	34	2924	12378	4742	13852	2817	11555	2195	13078	18054	4303	18161	10308	2562	7839	5569	17713	19850	4123	19324	718	1596	10761	5211	9421	13163	15320	2592	7670	11129	13382	7452	13315	15014	12016	10223	14936	558	17100	18390	11368	16105	3467	5642	17225	4875	15844	10501	10841	1498	12417	18745	17180	14082	943	1424	11202	19168	17052	10229	7945	18350	19139	3824	5534	6202	264	14738	2993	5941	6351	2882	9080	2956	14410	2803	17	16397	20055	14709	17920	13864	11899	13953	10400	10744	15680	9965	1864	3724	15716	5157	6748	10298	9377	10442	3871	2996	8129	11726	18107	12698	10080	15108	17007	4741	5486	1926	18455	3202	9255	5205	18625	1320
5241	19155	9235	13636	12376	8664	5247	10300	10541	16121	19407	16930	15278	8019	5257	20098	17798	4250	17426	3880	5907	2644	19611	13132	11466	18037	14539	8130	4694	5317	18538	18350	11112	3879	4188	19138	3548	6499	17393	12341	4139	15489	2473	3761	2393	6899	1800	11070	16736	19537	3177	8823	6459	6500	17640	11666	10747	10632	3219	1557	1438	12010	14012	16894	7480	11511	11173	2213	3329	17180	16113	18779	1152	761	19299	8531	10509	11983	19239	8907	10556	16692	6924	10813	5702	8988	9016	14369	18190	450	12740	440	4953	13953	7585	10811	2124	10596	4680	2192	1445	15270	10791	11072	5701	1802	4240	306	14054	11452	6522	15731	6701	14226	4134	9255	17120	7728	13573	4617	12921	942	11521	17244	10856	8252	16986	13092	13177	975	3687	18544
4467	10207	14314	6494	6631	12179	5841	4868	12318	9038	10100	13045	18232	5601	3760	11133	2021	7584	11024	7665	8131	1502	15293	14909	15804	16800	2156	4684	10971	15581	8277	448	17808	10769	968	8304	16024	8449	17915	19141	15626	9457	1743	13185	17665	1375	2203	12888	12650	6221	11573	14518	4202	4919	13819	17167	10774	14056	17353	17506	18862	4564	15482	16317	11139	1142	12088	2924	7802	10968	5227	297	11417	5575	3853	8637	4243	740	18687	12584	16025	9865	7642	12186	908	17556	18005	373	18470	838	9028	18964	13102	6676	18545	16553	1628	2706	18917	6362	11236	12825	16796	19065	2398	11617	18456	5299	2434	14656	1207	15018	8252	4617	18544	2618	4134	5784	4096	4048	5204	17293	7072	17007	4741	7245	18290	18981	18625	15491	14360	9159
18967	4488	16988	5861	12622	10844	10455	4461	1092	10713	11693	11687	552	17828	7109	8432	10741	2957	2626	11830	19865	19070	1406	17847	15616	7388	5871	6304	397	3937	4209	14524	8147	11670	9829	2984	5930	7901	17579	16715	7948	11491	777	4566	11431	17927	12522	3841	20021	12346	295	4359	10840	18892	1794	18333	3232	12638	5467	9345	5850	354	18426	13178	4625	8020	5678	16415	7913	2896	20143	8390	8125	12081	1287	1231	18111	17224	13405	19954	3599	11073	1642	4095	13364	877	19905	6470	16380	5910	5214	2540	11748	7781	114	5519	8895	4634	8900	968	8358	10013	8166	10882	9736	13894	17920	12481	10689	5561	18798	18625	18455	5205	12565	13862	10080	6057	12840	4700	9377	9756	4096	17280	18290	2842	15784	8129	16986	18997	6537	7245
13031	14736	16394	8787	13934	20197	18495	14609	9046	5047	13586	7741	10144	5977	15442	15969	20065	4501	7842	12119	2592	1315	3381	6584	7220	17907	7696	11123	15141	3617	397	7442	19855	15760	1467	15392	5234	3124	13881	6667	17561	1352	10766	15377	3493	13024	7574	18875	1769	16346	19110	13202	13721	16100	3604	15897	1688	15962	6938	17448	14938	16279	13342	2313	13135	12170	17895	9655	10024	6836	19026	8565	7595	2576	1398	1869	16605	11665	13682	2215	323	17165	10622	17877	16106	3078	6940	2457	9513	15477	482	1248	5325	7014	6252	110	7622	16815	13684	3232	14352	5277	17788	10515	13709	3805	4705	7998	5767	16845	16709	11521	19435	17120	18997	18799	18290	15108	1744	19842	2555	14360	7407	18460	19195	7072	1168	18069	7245	3720	15246	4048
3383	8054	672	14201	18170	628	2076	15259	15732	17877	11312	1790	12555	7000	2064	7668	12849	18406	15804	18684	15717	3983	3315	14642	5027	4352	10414	8015	18339	17727	1537	15271	14772	12091	18874	1857	5383	8019	15000	16099	17101	17680	8421	10028	4753	5811	3717	10697	18075	14763	4272	5627	12492	2393	7297	5488	14096	11061	17832	17354	3149	2540	2687	10146	7954	2856	10741	16185	3242	11961	12645	20196	9166	4829	643	3443	1364	17789	7433	17828	15842	740	191	17309	20101	17358	748	10699	15035	20194	5608	12449	17019	5365	8958	5968	19689	3928	11062	19314	788	7973	7193	17502	16872	4671	16362	13812	1382	370	1661	2618	7250	5486	18069	6537	15108	10298	10442	17244	15701	18997	4741	11901	13818	12840	12648	18544	3871	9377	5477	7870
3676	17980	9439	11261	13637	2753	15095	18731	15568	16241	17125	9051	18725	15199	1885	5530	14940	17502	11646	18416	14357	13807	326	10139	16323	3134	19156	1997	7703	279	18753	11779	8547	7535	17078	19445	9279	15543	4224	5074	20101	17281	14272	18633	16417	4516	9856	14311	10325	9415	6583	19225	9509	12957	16760	13928	5242	16408	3466	8612	9181	3742	16773	19462	10979	18948	7521	14951	19292	12786	7564	14795	11337	19748	16925	10291	19807	15771	15962	18911	5083	4027	17411	16117	14265	19169	8570	16944	16752	5986	4465	15583	11573	19370	8967	15779	1511	5790	14876	12657	3869	17493	12328	5620	408	1054	1469	12005	16393	3177	17527	13092	18799	17951	18625	5785	15701	19143	10616	3340	9377	18308	18092	17244	9255	7340	17007	6057	12821	14360	10298	18455
10321	542	8024	12437	19432	8518	17657	19128	10131	15045	3012	5330	5882	3931	6565	4334	7778	1666	19113	14662	5104	19719	224	14318	806	610	11203	9530	11961	19926	19476	10519	5308	6109	7345	11068	1166	17989	4589	10304	1564	3889	6615	7753	16806	13306	4625	17000	1443	9862	2067	6316	11512	19800	18017	1765	2434	2341	9288	9415	6049	4303	13226	1821	2181	10741	8679	7369	5298	1093	11857	2951	9251	13417	4973	7	8765	19806	587	2383	10874	1301	12105	17101	9427	7114	3370	8079	40	3006	6465	4647	14598	8835	6732	16847	996	2301	4122	20018	3010	7999	4301	5959	3684	8443	8809	17227	18824	11708	13821	16624	13892	19842	11726	10442	18107	10856	12648	19991	18290	5847	15731	13563	11587	18981	19517	9255	5486	15108	6057	7407
18353	2218	1461	8524	18843	2999	2285	18690	4207	15786	18794	20009	13207	17372	7466	13265	1039	11332	11296	290	8023	413	20032	6985	3955	17380	1749	17491	15280	4898	3765	4459	2156	692	5941	5324	16469	7808	18160	11549	19761	8407	10833	19152	19902	6231	12686	12735	13957	9903	14954	19531	16079	17545	9113	17401	12411	7375	4983	14107	18736	5775	12230	7211	3416	1661	1327	1999	12514	10003	1954	1026	13187	9834	14090	13678	10303	17845	8336	15769	5795	12210	9247	11603	3799	2598	4046	16957	1606	19803	8719	4086	10243	3398	7858	3940	7508	11392	16995	17923	18622	6431	16241	19017	5849	5725	15635	13123	10109	15711	3643	7072	7340	1744	12648	13092	11587	15491	13892	7529	15108	15018	1129	4134	3720	18799	18308	1336	4048	9159	3871	18069
2789	14192	5504	12640	15751	14098	1855	18751	11609	7336	7839	11046	16410	8018	12074	11764	13239	8119	8710	3913	14643	14883	13705	17561	7376	933	6347	14663	618	15637	13062	13828	11038	4277	6236	1728	1026	19270	17932	1462	8096	240	8320	19088	3648	11418	5520	2667	10003	17181	9860	19959	13494	16478	4474	17931	10700	11248	3079	2207	7259	4084	14012	12923	5959	8884	15600	10697	17521	3008	18173	6977	4268	10710	6470	1021	2192	10941	17661	316	14279	6000	779	3746	1568	13936	14101	5440	1202	6603	18642	7099	7612	15404	19375	5956	1530	4332	3134	10670	12204	19113	180	14232	9491	7741	15324	4859	3355	4182	6820	10898	7870	12168	12521	8706	10856	18092	2210	7072	6710	7340	16986	4700	12840	10616	4134	4096	17142	1320	15018	6057
921	7458	11134	8829	14278	15575	8873	5949	18684	11247	6426	11676	10065	5335	9486	3822	1202	16153	2242	7241	14268	588	14064	10669	19362	19667	9697	15244	10411	17153	10760	13518	15646	14893	4343	5175	19907	7290	17491	8642	7162	10897	14097	5688	12304	11039	5942	20011	15881	342	6312	8900	19900	6307	11492	10691	6932	17961	16448	9797	15261	17608	16183	7406	11442	15064	2693	15205	15728	13724	2192	18315	4911	9233	5283	12847	16502	11041	11299	6131	18249	7020	18212	8331	7173	18987	12846	13366	3819	14527	8188	1603	15739	8493	1788	5437	19807	1628	10133	383	9535	1696	3636	9473	6716	14225	8098	19088	17063	4482	5541	10856	4617	10389	16130	19842	9378	16986	13177	16964	12078	19143	8100	6701	5785	18069	18544	5784	14360	12648	15701	11011
9284	15256	17698	12294	5703	19727	18247	19270	8974	5253	4093	18940	403	17330	16120	8331	320	8984	10528	11980	14069	7049	3728	17391	16699	9722	14220	1556	6206	16474	7975	7973	11156	3222	15505	10483	7368	13214	1796	18189	1891	7949	2483	15765	5481	5716	7341	7527	19091	5461	13507	19610	11688	2651	11320	7356	3562	13340	19463	1462	5536	419	13917	19466	11008	7861	8988	10016	1719	7988	16378	277	8394	19800	10810	14825	760	14272	4182	18096	3796	19138	9192	14162	19724	439	10251	8193	4645	14194	12602	5388	16059	11349	5354	19497	7778	13496	17051	6511	2636	10403	15111	11065	14573	10141	7958	8919	13690	9331	5125	13092	18107	7529	942	3340	12168	15108	19991	19780	4700	18088	3720	15018	11137	13818	16130	11728	7870	18997	15491	18460
7129	3734	12778	1440	2753	1774	17062	15702	9837	7345	4086	9708	6732	13216	13976	11608	5849	7733	4726	11299	9448	10071	12190	3133	19773	1430	9028	2571	9200	5750	2171	3554	3029	10978	6319	10517	11772	400	17907	15377	801	3684	19107	10674	12760	5940	12287	5756	16178	12070	10491	11273	7413	4797	19373	4903	5898	19076	13072	5633	9407	17085	8508	5645	13986	10484	19588	16099	10473	6236	3131	17443	13027	20171	20070	144	14266	5742	2461	3869	618	10507	5393	2592	8489	17610	11807	8892	11075	17129	15326	6150	10984	16416	9986	10623	15482	2715	13564	1831	19326	3495	11880	9088	17623	14367	13464	16467	1768	6217	4550	3720	15784	5477	15701	17142	9255	17888	17951	18088	12840	1336	3871	6701	10442	18343	16964	1320	18799	5486	4134	19517
18393	833	12675	5221	10098	2849	14931	4524	6623	4796	5300	1276	8738	2053	13470	18556	6176	5494	15896	13001	2346	7705	5663	3802	14506	11627	3779	17872	14030	6039	15684	2534	17101	1990	1598	4665	18318	920	18995	7752	1564	17914	18030	4500	2892	18773	15691	8824	1616	1650	17295	5986	15063	11060	10430	5587	372	7998	9931	17204	5331	16204	9603	19589	12981	3484	18042	4399	7019	10247	788	4766	683	13224	2719	4365	11062	8251	16955	1662	14097	5540	517	17205	17159	10556	7199	8912	17839	9871	1211	5913	446	4572	4551	5261	12746	1558	15060	19092	3218	10830	14177	609	17176	12650	3217	8017	6285	19166	6994	12840	1336	18799	13862	10389	4134	1129	10442	5784	19517	14360	19195	8129	9377	16964	17007	942	17142	15784	15108	4096
