18551	14093	15341	19546	1461	10974	8735	16926	17574	7047	2377	16482	18769	6580	5244	10766	15063	2195	19368	6705	14849	10657	9519	9327	3814	40	13287	4531	12008	10018	3463	2855	11003	1718	8556	3801	15522	63	15542	19873	16145	3191	18685	18271	10516	448	11236	11965	8253	13040	2989	6677	18668	14579	18743	13943	14578	3937	1246	14974	17043	3737	11533	17385	13289	6454	7539	7935	15260	13330	197	5829	20042	7055	9309	5997	14810	678	7874	1297	18131	9881	11051	13829	18280	6390	15148	4498	10847	17237	7936	15315	12809	11444	14858	16713	8244	18824	16263	13119	19734	4280	460	3770	15356	10156	621	10868	4509	10016	2123	19048	10832	8016	17127	12198	3642	11199	3010	120	6742	8131	13275	11321	13644	425	16642	5941	11468	6596	6052	17333	12645	5016	11531	11921	11452	3465	17919	3188	7893	15460	8761	14384	15914	4262	18455	16986	7870	4587	2961	7340	11137	9378	10898	7529	12648	10389	7245	10578	15766	17142	11011	19763	17280	3221	15809	2555	15123	6057	5718	2809	1444	18308	6646	11350	13092
885	4076	18670	11847	18394	16000	11196	8216	8920	962	14105	562	3303	10747	7682	1692	9947	5772	14861	5075	2213	16590	12792	20051	18346	16982	1500	5324	17785	7144	24	13152	12277	15826	17224	8720	5308	5445	13958	1290	13923	19187	7755	16366	10632	17839	14912	14598	9618	17263	609	2870	16870	9491	10319	728	6469	6774	6076	8181	9639	10651	1870	19239	3717	4726	1561	8562	3568	10833	13781	4672	4427	3067	2297	7386	16595	9125	20067	12634	14485	8410	17163	1888	15361	7570	2845	190	9379	14463	10753	16276	13216	2299	16950	1860	16937	5516	17491	4107	11209	4477	17652	19496	17798	11313	19353	17702	9054	4803	14709	6895	5611	3185	5024	7748	4060	7496	3657	20161	15622	18061	13192	15769	5555	15131	1696	17561	2680	17618	14758	12739	1281	16604	12342	14633	19900	6039	3606	17404	13379	5528	3174	15767	3901	11521	11560	12521	10488	3064	18625	19435	17951	15123	10856	18069	4225	1129	7245	5785	182	12821	11901	3202	13862	17120	11350	19700	1168	10462	8792	13573	14072	10298	17077	18460	882
11591	2791	18240	6424	12011	3686	13726	10095	10117	19681	16795	2665	10579	465	17237	6639	16688	4268	3243	6771	8534	9435	15320	17193	16623	11843	13705	3851	3905	5732	184	15146	16491	9431	6307	20068	6497	13544	8912	18448	17683	4850	20074	6008	6465	16231	1487	2757	7733	18653	6674	14309	2278	4468	8493	19256	14204	5387	7441	5818	6076	14841	525	12144	14284	5955	16494	6115	12652	7507	6366	3005	9046	1458	19745	905	5309	18646	12734	10625	11711	8721	4591	9169	5705	3071	10685	13228	12152	11910	3962	15260	11820	2112	19876	14118	17391	18745	18039	4	8606	5813	15551	12589	10374	502	10201	7167	1854	4935	11627	10092	19085	7218	19283	19412	5500	5380	11633	6248	2867	3248	13656	2024	11445	15909	18370	5341	17480	2186	5569	4705	17262	5159	9821	4743	17296	14794	11071	3704	8761	854	4980	11957	10162	3202	5205	13892	10465	7529	14072	10389	16130	11265	12471	19644	9377	9159	11560	11137	11726	19435	17280	6537	10002	4596	17888	4741	13177	3871	17120	19780	3720	2819	15809	942	5718
1461	15557	5196	955	8306	16155	9869	3551	3376	634	4232	14222	12039	11624	16985	1814	12434	10882	4270	17782	17757	2945	13341	2817	6208	12898	2929	2564	1017	1568	3308	12452	19820	17205	18096	537	17115	419	4091	4257	4818	6358	19238	19274	3004	12527	8246	8427	9269	11760	4501	5229	11115	1640	6837	5560	19782	188	3990	4785	17479	67	9486	6262	7928	1811	10983	14343	2730	14248	19752	12297	18448	8277	3208	12871	18336	17086	8819	14674	8270	12499	6594	3591	14778	16819	3761	17516	19401	19557	3558	6466	15743	9851	3837	15494	13758	17814	5439	18511	11555	397	15781	13905	15314	10240	10735	4746	7892	6657	13982	11941	14881	4039	19270	11105	13852	2225	16733	286	3992	15184	17327	16349	10684	12608	9230	8007	13744	17074	8330	157	1051	7122	12974	8339	7472	200	8821	1955	1848	12812	4060	18051	11635	1320	4323	12648	2842	10002	12168	19143	3064	2996	6057	2961	10442	19700	10298	18069	12565	1926	17244	5486	5205	1744	10898	15022	616	4596	3221	2638	17557	11728	7250	11265	16986
13636	10629	10041	15557	10489	4624	18967	5249	12228	9347	12635	16200	10095	18068	18728	3536	8552	8030	5776	7071	17674	6890	16904	10370	16042	10226	11965	8671	8513	15073	16205	4340	10813	8729	11826	7875	17872	14544	6743	11317	17682	9467	3769	4445	8752	3332	3162	2827	18231	19471	306	6332	6649	14922	20092	16548	10053	7247	17262	17397	19872	6367	7976	11310	6281	19185	4586	2649	16067	789	8342	19737	17870	5679	6783	460	15205	17460	1828	16975	3620	28	12465	8239	4527	19710	17531	2839	9485	18449	9738	8747	12492	15272	14508	9090	3152	10842	20108	16078	2882	9908	1718	12275	13060	18336	1431	156	9728	2612	2957	5436	12400	20009	19724	3057	2786	316	14935	1857	7927	564	2149	3891	12185	12868	16840	11068	11054	19817	13192	4659	11678	3684	17681	14976	9055	19988	12214	8140	15654	16819	5016	16102	9838	18290	8706	17709	7340	9159	1168	19517	14072	17244	10298	12821	2996	8855	10462	5205	18997	17390	1680	4096	5784	18308	1444	7245	12471	4048	18799	15731	11137	11901	15795	15108	13573
14093	18920	17849	5198	16394	14814	9323	479	11534	13439	9004	4187	6660	2224	9517	10917	4459	10291	14973	19882	12106	2234	19906	13294	8878	12010	7820	8193	3482	7603	17994	18656	16439	15236	447	19271	3285	14030	1816	8810	18379	16800	240	4942	10333	12357	5854	12667	6323	9998	16109	5497	16649	11768	4566	14612	66	10345	8297	6423	10181	5350	17385	14792	700	17521	9630	5200	16568	8997	14406	19736	17973	8089	8440	4217	19507	17156	16190	17082	4746	8370	2376	12187	15408	4055	6473	12999	13671	15826	15600	17506	15387	3183	3465	2056	15554	4362	16246	16426	4758	5078	12475	457	5975	7901	18565	7638	2432	9271	13505	10997	4653	11340	2880	16114	13979	6348	16733	9601	4786	11248	5022	1480	137	16962	3507	717	14391	8453	19971	15359	3678	14428	9108	12620	3880	7336	3851	19695	11805	14757	11492	10193	1414	18625	18308	2638	10389	11901	15809	17293	15701	18455	18069	4134	17557	18981	16624	17888	9877	15108	12565	16289	18092	2210	19991	4262	15491	3687	2842	15795	17280	12521	2996	5784	10442
14098	6453	3583	9614	9186	10252	12282	10861	1244	14732	628	10776	12717	1845	7082	4729	9369	262	5472	7189	14150	10942	3685	7740	19736	19822	4808	6180	3045	16426	12476	14267	17384	1563	5756	18770	13542	5955	13306	13888	1642	4845	2911	6356	12514	12652	12815	2279	9645	15929	12014	2410	13105	6773	6641	2867	8087	4793	10824	18862	16113	6955	7083	18400	8442	14784	13090	2105	1977	6586	20099	1636	7144	14727	19360	6810	5949	3168	14092	16472	9656	12898	1573	13769	5345	17770	15647	11122	11779	17711	16367	17001	13768	15583	11857	6425	3391	9984	1538	18687	3529	11500	1677	17408	11130	1682	4005	12740	9548	2733	18424	7505	5675	15371	5933	17221	15392	2989	17208	8233	2699	18638	11028	13256	18366	9465	6623	2387	186	20114	19675	595	13756	8080	913	14430	6346	6271	19813	4702	9974	6153	204	5530	8291	17387	18799	9159	182	5486	17951	14072	19517	4700	14360	11560	11265	13177	12565	9496	16104	15018	17390	12840	12648	11521	18069	4096	13092	4048	19143	18308	2809	10080	5204	5477	19195
15467	18769	4308	14338	1373	4995	11651	18145	4691	2606	1222	20169	4735	5983	15142	17410	3800	16105	13216	6165	12504	10413	10070	15823	17151	15858	1976	16216	8816	5617	15875	6732	14261	15873	4983	9211	683	10409	1781	3322	10928	5870	10565	1877	17552	879	18467	10784	7532	9207	18716	9747	19142	14427	12583	10308	2489	8631	1150	6112	9514	2611	17326	18277	18442	7336	5798	5620	13248	6925	11938	17297	14967	8925	2050	1852	3906	15863	14335	8508	14833	6483	11681	11290	1329	7402	19173	16593	715	20091	15198	14043	15936	19356	7840	12474	3320	9338	17634	111	5022	3096	17041	15141	16688	12010	4702	1974	9592	9526	16086	4327	4240	10716	10798	8043	940	7247	801	16755	10304	2206	16114	8358	12189	5055	6495	4561	3986	8941	11637	17490	10519	9228	10514	17189	177	20047	18980	12486	6937	3114	14110	14682	2370	8583	11728	8792	2210	5477	2842	11560	11137	2809	3221	12078	15766	5205	13862	12698	882	17142	1129	13818	2638	19842	4262	15246	10856	12921	7245	18460	15773	15018	15026	17120	13563
792	7008	2052	5735	5036	16328	14158	16795	10255	9957	18769	14106	12577	8480	5450	3411	12666	14023	1896	7137	19221	16327	1136	11483	18387	652	1716	15554	13167	6106	12443	958	5818	16154	7561	5567	17313	11691	160	5956	19927	1467	11054	15632	3450	186	12309	15988	17894	10068	19055	2138	5277	14075	17479	12892	17758	6196	8541	18177	14840	5876	16948	19957	6089	11260	2861	6705	16388	6311	19693	13002	1874	8702	14624	12396	249	19551	73	677	7064	9299	3832	17496	12800	8124	15052	2347	9503	13	5516	4016	3407	19737	15070	17178	12697	8918	445	13913	13364	10645	9106	15847	17769	19481	14815	10308	4220	15002	3461	11637	7124	12060	17623	20166	10194	13147	2070	19612	5379	16366	15569	12857	15030	8685	11267	10516	4264	17430	2565	8020	6835	15370	2805	15474	19377	355	13625	9963	11170	9914	80	9101	20142	15246	10465	10488	942	4323	18460	18799	11137	13818	15018	16986	12565	5785	4662	17269	2210	5204	1129	8252	12921	6537	10462	9378	8129	18308	10002	4741	7245	4891	17280	1320	8792
12813	19328	9265	18258	2285	15024	12886	17698	1312	1699	18145	18762	5281	2383	4028	20194	13438	12615	17345	3812	16623	1597	14289	8096	18780	10187	1043	9271	5884	15073	15695	18591	6790	3970	18945	3964	10622	1340	5967	10191	9364	12674	3677	14083	5570	898	877	1816	7678	4327	1787	15757	8559	964	9523	15379	9835	12206	13413	5876	9701	6306	17853	19115	19927	10423	11275	856	17297	8023	10411	3961	674	718	14729	18512	9184	2343	4350	8297	7255	11346	3100	3717	6629	6117	12043	1371	15494	1798	6835	19926	18935	10952	7290	4205	8644	8871	4082	14069	11520	8782	10854	13218	10611	15593	16358	7659	17808	2882	9686	12092	17172	16153	7133	19120	15010	8923	16126	7007	14462	4956	5512	13235	8436	18406	5642	6622	10834	15946	4554	863	9078	2871	18574	1020	10092	1010	16107	14204	15534	15517	17415	14196	9502	4096	19378	8855	5486	12078	15795	11901	4741	15809	8100	16964	5785	942	16104	11728	17244	13818	3720	2819	17951	19435	17007	2555	17387	1731	19842	17293	1320	8706	7072	11587	19763
5565	8294	5861	8960	4310	18797	19739	1674	3514	11103	15591	9642	9794	3062	3882	9644	19437	11677	5164	4475	17689	6350	16981	2896	19732	712	12684	18720	5868	19172	1164	6064	13681	2035	589	8892	2498	1324	8146	86	11150	13063	6850	11696	10870	9502	484	11136	8932	11262	11464	17139	14639	10020	19628	62	17532	19498	8087	11463	19712	3105	16946	6733	5334	10586	11400	1931	18624	9520	2243	12214	3113	9373	1134	19615	5916	11636	13440	9964	14572	15866	9181	19848	3506	8994	3089	14287	11393	9402	19844	15759	898	15093	9158	1606	8012	10553	18773	644	9950	8296	8079	3649	5124	16084	16857	15655	4855	15885	1661	19230	16439	16840	19830	4635	16380	16346	11896	13544	14713	14648	17404	7184	305	5942	16055	14392	12638	9941	13123	3183	2236	19576	17087	13986	12876	13984	4165	16991	14643	17276	16172	4129	19106	15809	3340	13563	2809	7870	16289	3221	14072	3064	7728	17077	17269	8252	10462	17390	15123	11521	18938	4700	15491	2961	1191	7245	4741	16986	17142	3687	13892	18343	12471	4134	3074
5558	16969	8937	11534	1937	11868	11096	8920	1580	16495	12011	18252	6170	6695	20073	3762	7876	19516	8517	13936	9586	17371	11072	19208	6991	14370	11622	7332	14384	18931	2260	10901	12246	14626	19762	19629	16350	8020	19861	20194	1365	12095	4517	15647	12121	15279	6149	4388	19544	11663	552	8919	505	515	11008	3163	4279	14698	5045	19822	13375	285	15555	19531	6113	15431	19851	13405	14640	6550	7444	15725	7450	19131	16428	15066	17338	14419	10971	9052	15944	8343	14583	4406	18506	4938	14973	17070	15482	18798	15406	11095	18173	1615	3475	8606	15494	18911	5043	6816	12235	13370	16518	18777	18001	2284	15072	6192	114	15457	13287	8315	1422	2852	20060	9233	17904	4144	1617	13455	395	8513	9437	12240	8699	2399	16138	6370	5309	3121	14585	5869	10569	13653	11662	19745	746	1794	5519	7803	7470	14729	14688	16188	3094	19517	1320	1129	5204	18938	16289	5718	15701	4662	12168	13892	11011	13563	8706	15246	12565	19143	13092	18107	1926	8252	13177	19644	6616	8792	18088	17120	16104	1444	12471	12521	7340
11461	3383	10974	12175	13975	8845	11964	8306	1464	14202	2265	7471	16394	7979	13996	12900	15477	8207	14430	815	1902	3539	10237	1942	2632	7162	11213	5837	18590	10979	17814	18475	19805	13144	16263	491	19862	16528	6448	11794	5768	15168	14057	902	3332	12486	19255	1275	4539	2314	17461	3211	12347	12749	24	2580	6586	19362	1211	4935	6552	8427	12647	3525	13648	4098	13226	10037	13692	6623	5201	15073	12339	2935	953	3478	8714	13013	5876	12405	15656	15844	11810	4206	18534	19557	18640	13985	218	19664	6925	4480	17224	10511	12706	13148	19998	14881	9009	10295	1596	13011	8834	19111	18730	8349	8230	5492	12123	11067	6719	18778	1788	9915	13440	9494	10484	2675	7936	2502	5393	16995	6346	12304	1673	16515	11158	11644	4751	6478	4946	14216	8709	3071	19919	5080	16391	15937	2094	15622	16174	10007	15700	14488	13315	18092	12698	7245	616	15795	10298	10389	18460	5718	17390	12598	9756	17120	8583	5205	11265	6537	18544	15491	1191	11560	19780	13092	4596	16986	17142	19143	12565	6701	8855	10488	17244
17669	6726	12011	2933	1602	5281	14063	2265	12307	8920	20085	11847	6505	2087	6054	16324	1878	15247	18006	1002	4848	12925	11144	10699	5536	11128	3044	10991	14756	18320	9201	10519	16746	6982	1418	13581	15360	9388	10558	3308	17334	14370	2664	16805	406	206	14817	19151	18744	14151	11129	11402	16697	9493	13750	20089	14796	18501	2434	13248	604	15192	19338	18021	2086	6782	9516	19321	13518	17922	10562	10942	16554	5027	14663	801	17309	8021	8299	8027	8236	14634	2306	18361	13822	17019	17801	7844	18958	674	17457	10447	539	3989	9093	14545	3080	11459	3285	15063	3420	11576	11135	19239	10162	17443	12154	15421	13317	12049	5554	13064	17910	17818	9	5569	8789	15073	16206	15082	80	9204	14948	14609	11662	17165	19805	1081	11984	3905	7255	11314	4646	5879	17401	3833	10804	12923	17687	9113	15237	16249	813	3023	4253	8129	18290	18455	10898	15108	9877	15026	15018	11560	19842	18997	18625	7728	1320	10442	18981	15491	17951	6057	7245	7407	8252	19378	11521	17843	882	15773	5847	2819	8706	3202	182
14436	6178	3884	7471	12577	18045	10369	16543	13643	11719	13707	8040	12820	12742	324	15852	4763	3243	12654	14625	2477	11129	2795	2215	938	12124	15479	14699	3235	3437	5643	3571	16263	10029	19686	19012	10868	12922	16135	2786	11398	9399	12145	18422	8394	3001	1384	3507	10294	14791	19444	9881	13774	9406	19173	11155	17930	18001	3463	8967	2936	2349	15797	2677	19671	9087	1650	16890	6410	1026	1793	19899	17125	19306	1267	5109	326	4315	12405	10772	2811	6906	14211	11003	6731	14216	8872	5000	15629	16862	16323	13846	12929	5201	423	20146	12207	6530	1778	1398	3169	1141	4957	15636	8255	16471	17478	5116	8265	8446	10247	3316	11638	3620	6522	7170	7634	12599	2335	17744	13670	6576	7372	8407	6339	12746	19166	14260	725	16930	12060	2252	564	6304	8752	7433	13915	18396	242	18763	5026	6058	8538	17323	18374	2555	10616	19435	9496	19143	9377	3720	9159	7245	15809	4662	9378	2210	19991	975	18997	11011	18088	4700	4225	18290	15731	13892	6646	10578	3340	15784	12598	3221	4096	11521	15022
12649	3321	12322	8238	1761	15970	4366	2607	8492	12398	13221	4543	8718	19087	14810	16235	224	4012	19308	4845	18979	15221	5085	8410	6934	1891	19114	869	7744	5050	1202	8472	14700	1349	11313	10876	8932	3529	10739	14500	3644	16007	1282	3279	15852	8432	8358	12124	5773	7214	19925	7753	16150	16084	5166	6977	17262	646	1487	19455	5212	18064	2250	17588	6056	12419	2468	15235	17622	15830	8645	20024	4176	17853	7729	4424	10814	3496	1941	8350	964	12617	8512	10194	6316	2331	16190	19158	18581	8552	1031	17016	6980	10011	17932	16981	15025	9402	14411	13333	18021	16642	3068	14615	7501	11127	16120	9820	14242	19184	6861	75	14187	4435	20129	1009	12486	18829	10201	15348	14771	19544	16688	4990	16630	1824	18890	12090	17456	1163	16374	15099	15568	8256	5424	1606	5774	1915	11092	16491	13448	14386	9777	14776	12016	17077	6710	18997	19842	2819	1926	3064	17293	15784	9255	4262	11587	12521	15731	17387	19517	1168	882	11350	15773	8706	15123	975	7407	15809	10672	12471	11901	8252	18069	1129	18290
7695	3688	4409	1551	5036	12096	11096	12200	17725	9891	503	3037	14270	5398	8779	16783	18129	1121	4099	14744	13046	1886	2300	7876	17719	11293	16712	154	1997	4531	13557	5991	13634	11370	18305	15340	16459	77	16489	15693	16785	7434	2382	8125	14261	13045	12465	4004	4091	10685	7925	15068	5028	19372	8802	321	16113	7934	3072	12173	7622	11808	12591	2562	15374	11891	7521	6130	6465	2166	3169	4593	14440	19760	8339	12757	20060	17802	6199	11965	15957	14054	6239	8699	712	12486	7270	17760	17597	5307	17317	2729	17832	11443	13316	8313	4751	14384	14893	2271	3817	12599	392	15626	16114	70	9991	3200	14483	17457	7382	17484	10878	784	15059	4665	3450	19538	5347	8396	10215	7978	15566	20022	18696	2609	2014	9538	5034	9639	7738	15676	3017	3911	344	5839	8538	2718	15249	4348	18605	322	19145	14045	17404	12168	5477	15809	5784	15018	10488	4587	18460	2961	5204	7870	17007	4323	12698	11521	4700	9496	10465	6710	14360	4741	5486	17077	7407	10616	3720	8252	9378	15108	19842	12521	1680
13292	10857	2930	10375	6265	7996	11995	18164	12349	1699	568	7695	4976	19888	15693	5065	15207	3581	12325	8860	16330	4359	17782	15121	11535	1666	9602	18647	19444	2580	639	4886	5756	6329	14279	11209	15276	11938	5187	12836	13764	17922	20191	13640	19116	6458	17536	19356	1887	1292	11669	18384	13922	6260	17087	12980	18346	12174	14791	12101	8833	13946	15085	16752	25	10941	9210	13025	6756	10809	11617	109	11125	15958	3095	426	18940	6822	19044	7380	1316	17219	13927	333	12776	11094	2123	15498	3062	17362	11071	14386	1248	15193	14439	1371	7556	9338	19749	15902	2569	5270	9056	8357	6957	3289	11845	12276	727	4593	7634	13589	13186	19863	5277	12167	17775	10141	1913	1508	13684	6054	7790	4039	18190	5214	7989	1947	8045	512	5942	13734	6306	10525	12252	10502	7559	7362	14852	10567	2656	14210	14893	13206	8851	6646	5204	13818	14226	14360	18308	3202	19700	5847	4662	11726	11560	19763	16624	17557	15026	17843	182	13563	7340	2961	12521	5784	1731	14072	12565	616	11901	19195	8706	15731	12168
9008	15170	18771	9945	6001	13827	12770	10965	434	14304	2886	4669	8873	12746	4854	14546	80	16630	5609	14425	11611	8880	14874	644	6144	15631	8856	4026	16840	17190	9061	18500	5214	11533	20149	14069	1126	19620	15146	13032	2515	19743	11000	15640	10829	18548	11465	4681	13882	16028	10841	2684	15279	17330	17747	13282	1082	7876	11764	15097	3262	8096	15235	19752	7722	15693	11155	11956	9447	10549	6765	19682	3309	4426	16841	52	749	13340	17527	2867	12660	19854	9880	13756	9915	4415	6574	14371	13042	15743	693	19667	14823	14143	13186	7719	11569	4808	10029	19778	12182	9080	18929	10675	8808	19041	8264	13592	4158	7066	20148	18734	17618	17518	17064	2592	11796	3055	11788	1725	17239	15060	9999	19410	17996	7316	960	11303	5930	15247	17840	14731	19118	6186	17889	1844	4936	9086	5141	15421	19651	18362	7705	5964	19051	9377	6057	4048	19763	3064	4662	19195	5784	10442	8792	18088	1191	18308	13892	942	16289	7529	18625	17120	18107	7728	1129	7340	19842	2638	18938	18069	2996	12821	17269	2842	18290
18410	18596	16438	12334	16926	9187	14275	9773	1569	18138	3520	18233	13253	15991	15981	9969	15507	10725	1665	7729	4125	203	8233	14055	1491	13326	10737	2558	18930	1973	15479	15082	13586	16963	11133	14652	9083	19381	5325	6902	14033	14331	526	15644	9997	18710	12341	15285	12746	15093	15053	7123	8921	11028	6300	13403	15273	12187	9862	15834	494	3140	16817	19600	17317	5425	283	18494	19729	12363	18616	8796	7893	6076	1146	13558	19899	11430	6348	18429	8862	9359	9169	6007	10387	1868	11143	16469	802	6466	12739	12998	20094	569	13545	8493	943	1394	15792	16919	1861	17641	19327	9429	899	18244	15950	7265	13924	855	5125	1074	3122	16974	12846	18805	5849	17707	10739	4531	12518	14591	6555	5775	6586	8538	9807	9541	3726	5901	10228	1271	7273	15416	19541	266	9833	3944	17297	9409	14292	2085	10410	12585	15031	4262	12565	2638	15784	18997	18938	2555	17557	19378	14226	10080	12840	16289	7340	3340	3871	5718	10578	7245	12521	9378	18343	19435	182	10672	4700	12648	11901	942	18088	10856	15491
12554	15591	13221	444	9770	18170	14446	14835	1634	18393	17916	17574	20085	12159	16239	11771	9246	11160	14521	10519	1084	2677	18224	791	10592	5239	3603	19509	16910	10952	17450	7727	4626	19577	19533	2774	5252	5955	15900	2368	7299	2266	4113	16236	5304	334	712	16032	4188	7730	11328	16877	17346	843	14150	9598	8272	11896	2868	13478	6373	13155	13382	3681	208	2592	12148	11983	13178	1363	5475	16562	14623	7236	18929	9504	4002	5636	19305	17037	3475	6049	6430	15412	12425	18466	321	4544	6677	17313	13606	4233	1673	6406	6597	11589	15034	14834	1865	18709	15434	3816	15685	13357	16478	19202	8878	13857	16870	1067	8297	18429	16142	6964	3797	13436	11519	9493	7032	12488	16031	12664	6930	12922	6663	8036	4064	1180	964	1227	5028	12069	3189	9807	19901	8923	18713	5757	3416	18768	15574	19714	3004	5658	15634	18343	6616	1168	18455	2210	19143	5785	18107	10672	3687	17557	17387	8583	18997	19700	16986	17709	7529	6701	19435	12840	12471	1731	5205	2809	19517	12078	15022	12921	15795	16964	4891
18843	19002	3527	9745	19183	5007	14278	10355	7458	10095	7324	17015	12572	4259	14883	17319	4384	400	3286	19057	9851	5705	11233	12952	3629	17646	14977	11573	11618	17079	2722	4193	1171	19496	17939	9046	18344	9796	997	12705	3060	1549	17474	10301	9710	6332	4832	16567	10464	5534	18324	8797	11158	4242	18861	14743	7289	6274	8006	10282	1762	2120	17650	6243	13069	16747	10296	262	5284	2969	10770	8038	4398	18354	11950	12561	2408	9109	8400	9402	20188	6334	15358	16983	20062	18265	7622	20094	6456	5629	9262	15181	3969	13948	18874	509	19472	7588	8617	11871	10919	983	2858	17212	3567	19029	5771	2830	13152	676	12377	69	3979	7338	14149	14324	17639	17833	7431	2624	14174	10280	18893	6942	335	15928	725	2805	19689	8821	4192	2909	10370	12612	8721	11981	14120	5823	8092	16687	8506	2779	14035	15202	17043	11011	15773	5784	15246	11137	8706	8855	7407	16964	15022	16289	15731	5204	4587	1744	2210	6646	17007	18544	18308	11521	18069	12921	7245	942	18799	17387	11728	9159	13573	2809	18938
14262	12398	6010	4840	10098	672	6660	15934	1583	10355	5435	12040	9658	20116	9723	11150	3824	13673	7916	18	13555	1414	18427	10474	19643	11038	5410	12455	13996	13747	19597	11267	2746	20099	6786	284	10157	5342	7698	19265	1878	19190	13105	8237	5056	14818	5616	3373	7920	10770	13599	19434	8137	15571	17939	11463	4359	19243	8847	267	8191	3001	17907	13748	18072	19979	8386	10606	7056	4348	10994	16085	5475	17861	423	935	13100	10072	4016	9519	19912	776	7928	20086	6474	17758	3030	13589	17168	2859	18608	17092	5916	15686	3557	10733	5922	3257	2132	18030	5519	11493	1039	11941	14320	20017	18982	15845	15053	9618	10074	10841	6063	18962	13709	12281	11544	17702	3116	4867	5507	16870	11477	841	11611	19006	2215	3219	9543	11636	732	17735	10806	113	2659	17138	1800	2225	9353	12435	11467	8682	14952	694	16299	16289	17951	5785	12648	11350	18544	2210	1744	16130	17142	8252	19780	13177	15795	2819	17293	10442	13892	13563	5847	13573	15701	15026	9255	6537	3074	19435	15246	11587	15784	3221	1731
19739	3356	4128	1919	701	8908	9668	5965	14843	5996	8176	5918	20163	12258	4667	2281	74	17793	16086	2599	8922	9258	5688	18794	1918	9979	17971	602	14315	3895	9096	6215	10879	13206	127	12139	7182	16088	12575	964	10631	4028	9436	7573	19330	3818	15996	1085	19784	3943	9902	13102	18226	9055	109	17555	3576	6477	4803	9604	4082	18575	11830	7187	16112	11811	14852	8870	281	3253	976	6773	11000	18608	9950	3215	1185	17309	17474	19640	9728	8101	11944	18668	6374	1750	12014	16528	3902	13585	9517	43	11505	5867	8975	2532	5798	8181	269	4124	20024	5877	2702	14280	17776	19787	12188	11839	10932	15770	16185	11200	19588	3839	18409	750	15032	14726	14250	17712	4811	9595	569	5756	8081	12961	12585	11994	16687	8222	5034	13969	4183	2935	7621	20147	14856	14770	12253	2213	16391	16585	8806	4086	8319	16986	3074	4225	9877	18544	10465	882	17142	7407	5486	18455	13092	18981	7870	10080	18625	7529	19195	4741	13818	15018	8100	1336	2842	16964	12648	17387	18290	5784	1129	12168	15022
2469	1618	16370	4895	1774	220	6491	2585	13246	12832	782	14453	5464	10980	16613	4475	9860	15198	11744	3194	13235	19646	19375	3760	7083	6033	12533	9222	1887	14695	18542	18940	5588	9036	442	5950	2123	12606	3600	3177	7414	19347	19575	9252	4480	4787	17954	13060	3007	8081	521	8724	9748	4162	18440	16570	1813	8278	12561	14925	13924	18041	8183	7329	335	15169	13339	17225	20039	17902	3165	9922	3108	10534	11333	9218	17228	136	3385	19164	6346	20190	20187	9491	18770	5047	4168	10169	3793	1275	1655	7354	15611	14556	1958	17181	14425	2132	1092	18039	7848	13347	6106	10633	1727	13586	6201	2745	15292	19938	14711	5929	6246	19498	20110	17650	9268	19290	8277	7031	10774	10092	10339	2957	17423	12054	1556	12324	9106	1865	13812	12449	11753	2343	13605	9101	20171	18729	1051	1568	18189	2674	16156	2435	7710	2996	18343	15701	4587	8100	11137	1129	2819	7340	4596	17293	8252	11726	6057	12521	18069	17269	5486	5204	1926	18092	11011	16130	882	2638	4134	3340	1731	2842	5847	19644	4700
5801	3807	6966	11568	11658	1423	14860	4976	389	11935	13469	2622	9798	10338	262	1092	6645	8713	3670	3801	6363	13005	8486	17417	11488	14135	19119	16732	9325	13009	4786	12267	2208	10353	17146	10741	10797	12634	12981	19832	16858	18690	7081	12623	19903	1589	20054	5688	2859	16699	2876	6838	3533	11464	633	1406	563	2546	4918	5319	7881	4034	7388	11493	10548	3307	9526	5957	17882	32	7012	17303	16842	18966	11254	3604	5432	9895	2270	6093	8421	8791	13120	8569	19476	688	18622	7179	5602	14658	15512	11952	16085	3182	2525	11609	3389	1707	10224	12989	8259	19539	5177	18467	13141	14981	13601	8847	18359	6968	12871	13678	12079	3445	5339	9731	14425	9664	3943	11518	4072	16221	12324	1864	10257	2835	8254	4517	20206	5305	1113	3496	4265	17407	5219	8320	10814	8806	7717	17191	13684	15711	4684	10735	1994	17007	19435	11726	2819	16104	10488	11901	3871	9496	18455	10389	16289	5784	15784	15809	9159	15766	18460	17951	1191	19644	7728	1320	12521	15108	16986	2996	3221	7245	4096	13177	13563
