19499	11817	9720	2285	14618	10687	17434	17744	9936	20042	15515	7772	872	7854	17994	13623	14500	13004	4337	13649	8112	10738	4972	9251	4050	10565	7311	384	534	5575	6771	11197	4004	10	13078	18949	19732	697	19935	12430	11267	4453	5330	16377	5893	19344	3416	15513	20010	11340	13935	5399	698	7376	18459	16764	16700	13851	16061	2382	15568	5608	2827	8789	2152	10088	19093	16870	14306	18817	11150	13025	5555	8350	17686	6036	449	9457	8131	2072	13998	477	6365	17979	13222	15331	3340	11901	7870	18938	15784	16986	16964	18460	1744	11011	19991	15246	10856	18544	12565	942	4134	17142	8129	2555	15773	9159	4700	19195	1129	18625	8583	5718	10616	8100	14360	975	12840	5847	7340	7072	8792	7407	18343	9255	16130	7245
12765	9563	12266	18169	11522	8225	9511	15065	8363	12108	11678	10174	3365	10805	13526	18646	14522	16295	18238	17549	19618	8460	15206	8680	16927	19243	14206	1607	12006	3008	13807	2289	2232	3762	17565	2734	610	5237	19163	6348	15650	17833	7910	18727	4485	8478	11232	10520	7480	20086	494	9434	17634	20056	8217	643	7428	15069	3318	15593	12578	3866	14619	13460	14187	17154	1396	12055	11650	5034	9056	15276	13465	15305	16154	639	17732	17858	15615	5201	9301	1458	17070	3965	11251	8902	1744	15773	8252	6616	19517	5847	4096	14360	12471	12565	18544	17244	6710	10898	975	13563	2842	11901	16624	6537	3687	17951	18455	3871	7728	18460	18069	10389	12521	1129	19842	12840	13092	18625	4048	15731	10616	19435	8100	9378	7245	13892
16928	15869	8040	2065	19375	8071	335	7625	11322	12777	17836	10901	17609	14531	8773	10181	12313	12390	1773	10693	14324	3189	13078	13143	15103	15348	8417	577	11060	15689	13105	3218	11150	3994	14208	3393	257	8904	8893	918	8531	13738	16143	5686	10695	12057	8358	645	5461	14371	1649	13539	11924	14458	4469	5550	9738	18437	18752	11754	19274	15404	3755	2761	14961	1815	18763	10765	11124	18683	18995	18185	6258	6279	12929	3417	4476	13883	14662	134	15946	16236	10878	13441	19613	2820	17142	12921	8792	17120	12168	7529	12648	17557	18625	12565	16130	16964	3871	4096	5785	18107	18799	11728	11521	4617	15701	2842	18069	5477	10462	12521	10298	6701	11137	10856	18308	2210	7250	18544	15784	15108	15491	12840	9159	12698	8583	13177
12714	19406	19020	10261	17748	6176	14075	19529	11988	10652	4898	7270	2719	11584	16858	2342	4527	8036	7376	1487	10615	16644	8998	18744	7014	5155	1317	15109	5830	1014	6902	5601	12991	14896	11997	5306	3133	7218	17545	5642	6913	13985	9708	18703	6900	19465	5839	17100	122	1743	20087	308	3498	12809	13541	9902	3351	10279	10087	11048	5475	15772	9052	4450	14491	8204	4039	15765	811	8481	1977	17599	18503	6149	1711	9197	13093	15979	13800	10766	6563	190	14068	1193	15645	17732	10616	15784	17244	18460	17951	3202	4048	1926	1744	12521	17142	6616	1129	10080	19517	5205	7250	13573	9255	8252	11137	18107	3871	2618	7072	18455	2555	975	18088	5204	1336	2210	7245	10856	10462	15795	19842	13092	9756	7529	6057	4134
20145	16370	4404	5965	4437	16776	16805	15005	6612	2954	6601	8463	11048	19471	15066	862	2042	4706	14288	2341	16094	666	7423	4111	7183	12384	12645	3165	8883	16586	9180	14878	3218	5725	15581	15946	2458	17890	3851	1848	413	1844	1002	9067	2158	15656	8939	9291	10567	3194	11622	5511	8388	18299	5342	3574	4254	10540	8473	10206	18412	13596	17239	20066	11163	10474	14682	13649	5728	2956	6270	7742	9851	13778	10552	1719	2880	17498	13482	373	11457	13342	6414	13929	8472	18752	12840	15731	18088	7407	10298	13892	1926	17280	16964	10672	18290	1320	15795	10080	12078	8792	19143	12921	9159	18343	15491	7245	1744	1168	10898	7340	13818	15701	5477	17293	7529	10442	8252	16130	13573	17142	4134	4096	5718	18981	3202	15108
1611	8829	13338	16503	16613	14049	2221	19596	6232	18809	16052	7601	18304	18614	12144	14234	17127	1482	7846	4707	6347	16783	18163	2342	7027	7777	3349	5219	2501	14697	8511	7281	10443	19223	6756	5534	2982	10366	17721	9117	5998	2009	16904	6746	8859	12409	3198	12957	9202	19878	17642	43	10444	10037	3743	95	1356	7592	17437	7572	14928	13881	19086	15512	232	17473	3719	19203	14457	10689	12259	4475	19489	4282	11561	18730	5310	15764	7935	9261	7137	6477	5399	532	3539	10166	18938	5486	6537	18092	1320	10462	19378	6710	5477	2210	17120	11728	10080	4617	16964	3340	975	6057	6701	19195	16130	10856	11521	5718	16624	15731	5204	19435	4048	12521	11011	13892	1336	2996	7250	18107	15491	15701	12840	13092	7245	17142
19940	7640	6032	16444	1857	2641	1356	6425	18841	16016	11755	4726	17486	1703	5055	15148	10291	19280	17	17713	6690	1540	8843	7496	15843	8156	8058	8864	10890	13533	19732	2341	8006	376	14107	19487	4623	20188	16070	17949	20039	2003	4327	19872	4066	7840	3418	9243	3219	1793	20187	4713	16910	2477	2212	8778	8250	11191	18740	11976	17642	2361	4207	1396	3768	14044	5543	17336	8262	8833	4202	4469	18858	558	8549	6816	7778	9309	9971	15975	12986	2994	3066	16610	18587	19028	17293	18308	18290	8252	17280	4700	8706	18107	18938	5718	7340	11728	16130	3202	5477	12078	5784	12921	15784	15773	18088	19780	13177	9255	16624	9378	8129	9377	12698	7250	9756	19143	10389	17557	18460	18092	12565	15491	19378	7072	7728	3720
14158	2668	14093	16196	309	11463	17464	333	11434	4017	6578	5523	20054	4266	20097	14964	17035	13925	18438	13928	17360	17433	2988	14988	664	986	8682	11666	19525	8446	4793	18190	19325	6287	17199	1487	8711	4802	16944	11028	19335	5414	4107	17922	5827	3319	6940	11232	5997	10943	8733	6498	8714	11997	17964	14454	6927	19762	17473	17051	18212	15583	5305	6489	14637	3304	3702	1976	8317	14114	12611	15563	9874	15794	17735	10606	1709	13430	15322	11366	15114	14925	16354	18779	3792	1390	10856	7870	9378	16624	2842	18455	11728	2819	15701	7245	12521	18069	5784	9756	5785	9255	2618	18290	19780	18799	15108	12471	10462	13892	10442	11521	18088	13818	5477	12840	5847	1336	8252	13862	18938	17280	17557	2996	17843	4048	975	7250
3091	8626	7699	13859	17853	6795	14782	11251	3547	2779	6003	17009	7515	700	13771	8509	16500	57	10472	15600	13685	20133	1814	2776	15611	16983	733	18021	17151	816	18962	127	5024	13341	10020	577	18672	2821	1355	2484	294	1750	3726	327	15129	10294	19281	11975	1695	4267	19775	82	13812	2748	14588	10417	70	12555	2232	4266	6895	6789	8085	3193	16583	3483	5813	1902	5216	13870	16159	12946	1221	3647	10954	10434	12892	3683	4281	5633	8070	4519	9579	16177	16664	6756	19517	19842	12821	12840	18455	2555	17007	13862	16130	10856	2819	18343	11728	4048	17280	11521	18107	1336	5486	4134	11726	11011	18997	15731	17951	18308	13573	15701	975	19195	18460	8792	7245	7340	5718	10462	6701	12521	11137	13563	18625	8706
3654	16714	2416	6888	10001	7581	16367	447	13173	15645	16934	7277	7310	125	15444	14306	8990	3955	15314	147	883	1087	11201	3907	6563	16784	6910	9069	14787	11990	19850	18936	8159	14717	6229	16343	1728	661	10590	7120	9586	5356	13855	9605	12085	8292	14343	6489	8186	5641	4500	4791	17728	6769	13267	10860	12031	15194	11449	12552	7629	2443	9056	12592	14966	11926	17358	4027	11308	9402	3172	7517	6621	15572	17927	16628	3189	11492	11628	14429	14460	19158	18082	14961	17355	4551	10080	2555	17244	5718	12648	18997	15246	9756	16130	12471	13573	17280	16986	17142	17293	6057	15795	10856	9378	11011	14360	17120	7870	4134	17843	10389	15731	1168	5204	2618	18107	13563	3720	5847	4741	19143	6537	11726	13862	5785	18460	5784
7711	10290	2018	4043	15272	10603	6065	3737	11406	15136	16082	6423	8128	16631	18241	2546	1405	12954	907	18235	4054	15781	14491	4183	1866	17885	8260	17549	1644	9969	16192	5224	9631	18321	6452	14599	14312	16136	3887	17660	14096	19466	157	494	9617	11795	17334	16148	3572	63	19872	15569	9449	16102	5733	15327	11213	9626	15502	12207	342	16232	6612	1411	1054	862	7124	4670	13663	15983	17463	1515	6783	7623	16857	17992	15041	7611	12866	11431	12680	13101	10161	12225	9106	18416	15731	16986	17142	18308	18343	10898	4134	4741	10389	8100	11587	18455	2996	19143	5785	17888	10856	19378	5477	9159	19780	8583	8706	11726	17244	12078	4096	15795	2819	8252	1744	11011	4617	3871	7728	17843	4700	13892	5205	4048	975	15246
6766	5130	7824	15180	986	5356	16079	5906	8538	19209	18459	12962	6033	10823	5066	5119	1642	19915	4792	16644	4397	4725	10634	6937	18722	12215	12792	7311	19646	11779	14161	17654	5252	2674	15320	5563	3836	8108	2287	15285	15000	10343	16052	17469	11083	6038	13582	9523	18025	1098	5650	17480	12024	15305	7249	184	7378	17532	7013	15845	18494	18447	10832	3785	8265	171	8522	4329	12518	10120	7917	5759	1424	17496	1677	5074	20118	6732	5730	2260	11748	2625	6212	308	3913	8936	11011	3871	6616	4617	17244	11728	18088	7529	18625	7072	12521	8792	2819	17142	18799	11521	6710	14226	17120	15795	2555	15731	15701	15491	18107	19143	1744	18544	18460	18997	12078	4048	5486	17280	19517	5785	13177	16624	12471	1129	1336	10462
18651	8580	5002	12459	19581	2327	19421	2381	12204	11058	15231	19765	10127	17768	14630	778	2325	10437	1275	11923	537	2448	8893	10649	6196	140	6312	4354	17038	14139	11010	3841	9359	7705	11491	15316	16401	20054	1710	15851	746	16396	1533	16755	15301	10113	12121	1455	16119	14339	14261	13662	15133	9598	11948	8191	6667	474	19923	12590	5732	13817	6827	4987	123	13211	3250	18178	17296	10919	2480	1002	2541	13205	13664	1377	10464	5375	16382	2896	6303	9861	12433	3180	13471	2067	13177	8583	15018	19991	8100	1744	11901	18088	4048	15773	15784	16624	6701	1168	5486	3340	18544	1926	13862	17557	11587	16130	17888	17007	18092	10856	10389	18455	12648	19842	18799	5785	17120	10080	18981	8706	9756	975	17142	19378	5784	5477
14042	6070	13531	4993	928	9464	14043	2322	9920	11115	4746	7742	13626	16518	18304	14949	10320	10916	18397	10963	11376	2208	4750	19567	7779	5679	13753	10910	19855	2646	15892	6316	8661	3485	1445	2297	16806	7875	4065	17853	3838	11300	16176	3348	14495	13888	17297	10633	6232	17802	2880	5182	3059	15688	10381	1654	11669	6574	13721	3804	10785	3311	11915	14137	4901	1622	14626	10689	14971	13532	15162	8186	2299	10872	11493	15855	440	6613	7391	7625	18738	10981	5694	19536	13367	6758	18455	5204	1320	14226	4700	6710	5205	17951	10080	9756	12565	19195	7407	19842	19378	17007	17888	6057	18544	12521	15246	1744	13818	13892	11901	2996	11011	13177	7728	18997	4096	13092	8792	7870	1926	11521	15731	14360	4741	19143	8252	8100
7036	5747	14851	5992	19505	15340	15882	14527	6877	14406	11373	1307	11906	14095	14479	2700	4539	5091	13122	20158	16330	19734	6676	14012	8355	6583	7581	843	4209	13143	11812	9458	15684	1328	14625	6519	10537	6331	12420	10477	9889	2492	9557	9697	2783	12102	7807	2287	8329	15621	450	11005	12038	1352	10538	2702	9071	1010	19166	5686	19667	3087	2045	2813	3189	1685	1497	14434	10024	12240	10457	13088	1309	6461	12198	9709	1165	13438	13701	10698	18575	6449	361	9116	19872	16427	3687	5205	18343	5847	17244	14226	7250	10442	2842	3871	13177	19143	9255	12698	13563	6537	13818	11901	18544	7529	9377	10298	18997	18069	7245	19842	11728	10462	7407	11137	10672	8129	9378	18460	4096	4617	6710	15795	1336	18088	17280	18981
8507	1373	962	12724	7924	17263	11156	11433	10785	10549	1553	4277	806	19854	2734	1862	10288	610	10642	14335	1081	5295	6622	10300	7837	19697	6795	3515	10191	5517	5338	2829	2061	13470	13440	7119	11186	12558	1563	6904	12101	15816	11121	14614	3243	15914	3533	1994	9209	19322	4231	16416	12267	9485	13771	3220	18803	19690	10168	7045	8223	10632	2234	18151	13622	17558	7481	19880	8575	14731	12499	7574	15456	19814	3194	11624	13365	336	5438	13406	3782	1469	19251	5292	16	770	18938	3340	5718	13818	11726	5847	17888	15784	3720	17843	1129	13177	18625	19195	18799	9756	18544	4048	15108	6616	1168	3202	18092	18308	11587	15018	19780	10462	19378	7250	10298	17557	15795	7870	2618	11011	8792	5486	7340	17280	12521	9159
18139	844	14486	10404	14861	3750	14187	8269	9616	18440	11406	9947	8086	19482	4956	4195	13750	18311	8319	9052	5034	9534	779	15960	15896	15166	5067	5305	10823	4722	17686	10601	6967	9125	732	17715	884	840	14451	8722	10755	11787	3885	11217	14533	8070	277	8547	14525	10204	11187	3311	16645	203	4564	14186	8716	19950	1198	11512	5581	7473	19104	14027	19308	9030	2710	7311	9409	13756	14030	5962	4732	18297	19292	3116	18687	15574	4686	18698	17579	3600	10910	12052	10942	1628	11587	12521	10672	942	15491	13892	8583	5847	8100	8129	17007	18799	17888	16130	8706	3202	15731	2555	13563	2819	1320	5204	15795	18625	16624	1336	6537	16964	19378	6701	12565	3340	18997	16986	10080	11521	18308	1744	12471	4700	14226	10389
15535	9566	18599	13133	3918	3045	16396	124	20003	16251	15835	4619	11314	5702	18616	14878	7035	13498	12739	12876	2806	12479	8128	11735	12318	19563	16871	16356	7423	216	18376	1481	19541	12879	17681	14751	16881	9002	8736	15992	12652	10148	15615	13678	19055	12206	14369	6820	2376	10371	18780	2269	18350	5231	14792	4987	2279	1976	3509	10233	5013	10802	12837	4829	7050	12721	10308	19745	14392	9886	10347	1411	5208	15166	10340	6360	7858	1256	19194	18034	17828	10096	11769	6731	6550	17871	17244	1336	2555	1168	18544	15773	17120	13818	12821	4134	12521	8252	19780	3687	10298	4741	12648	975	15701	13573	12168	19991	9159	17888	19435	10672	7407	4700	11901	11587	11726	15784	1926	19378	18981	12921	1129	6616	16986	18460	8100	7245
936	19616	16139	4930	14917	5467	4470	1840	6334	8201	8130	19710	15992	11091	17473	14185	1657	984	10903	19357	10858	12871	18986	2598	7403	2459	16354	12197	11288	15610	17435	2852	10042	15005	14150	4966	560	11110	2484	13319	4154	18707	2181	8467	8652	19545	2702	6355	5518	3001	13258	15450	3335	4960	2624	12328	6703	326	7282	1085	19614	2751	13176	7633	18841	10438	13435	3612	5871	4148	7238	11598	5603	2408	16901	18182	7189	9838	1844	6007	4882	6342	3966	10035	13065	7643	18455	18308	1129	11726	12698	4048	11587	15731	1926	18092	11521	2996	12078	4741	6701	12921	975	4096	8100	10462	5205	10616	15784	7340	15795	16964	5847	17120	7072	18290	5785	15491	3202	19195	13573	13892	11901	19435	8706	10856	9377	19378
10102	18495	17113	16935	20108	5952	5136	1261	17493	1550	18144	9425	1297	9881	13543	5083	3196	2247	4447	17885	10986	19778	3702	19286	1032	4558	1432	6067	14762	240	1323	20109	18902	5932	1329	4562	10367	11314	14130	12654	3343	16074	19410	816	2442	13621	14849	1749	5854	1672	10839	16517	4287	6236	12491	8369	2075	19937	17012	6366	17882	7735	4968	5015	10179	5798	12344	15413	194	17396	13354	18538	10293	8102	11016	5044	3378	4103	5676	4844	8121	15207	14268	1275	2035	14114	13892	10080	3687	14360	18107	10298	11587	10442	10462	18092	17142	19143	10616	4096	5847	19195	5486	15246	17244	11137	8792	11521	3340	2555	2819	18544	18088	7728	4741	12168	942	15108	1320	9255	15784	11011	4134	12565	5785	17888	15018	13818
11886	10456	14829	12799	10215	1510	1183	15276	1331	4418	17046	8247	17446	2146	1386	2439	18892	19230	12401	5694	14892	10416	16376	12377	5052	7446	2190	930	19314	3817	1938	8806	13427	7789	16283	10628	3093	13936	8652	6921	4276	14295	5109	3824	8694	9360	7371	11390	14905	6967	1771	16607	20191	10981	3922	15675	6703	15434	19286	10971	17396	10007	17437	19473	4623	1283	15621	4804	9681	14804	10519	16773	13597	13481	10905	10373	1726	9677	4469	1770	19221	9083	2833	9028	14311	10414	18290	12521	4700	7072	975	18455	15784	7728	5205	8792	10298	5486	18938	17120	6710	7529	7870	1336	17843	18092	18069	15795	17142	18107	6537	18343	19195	18308	12078	12471	15701	18460	15731	3871	4741	5785	2842	10389	17007	6701	18799	17951
9545	9658	7252	12114	9198	7536	7071	12143	15301	18031	16823	4827	15158	18228	13614	18445	15646	4750	10684	2706	5637	11328	19478	9643	12673	9090	8987	18021	9575	12185	14921	9346	5126	12121	12684	7764	9831	18132	18438	14716	17794	16255	17996	7483	1093	9510	15909	4004	3756	1415	16359	13386	16369	3612	6977	15371	18387	13137	4329	9	10079	15522	9800	17695	3258	3519	18537	2954	6187	20192	16325	18645	8208	8766	7010	2923	5894	2086	2729	8112	17910	3448	13170	12862	12768	4722	8792	18625	17142	10672	4741	10616	18981	17557	19378	9377	7870	5785	4096	12078	13177	10856	10389	9756	14226	18290	3687	18308	19517	5204	12840	12521	11521	18455	16624	3340	7340	7728	15731	18092	17951	17888	6616	7072	15018	16964	1168	7407
7024	19328	16019	10336	6446	4776	6752	17039	327	19820	18750	49	19954	4264	19062	20015	2909	3174	13917	10045	19147	12848	4142	8473	8607	6171	17127	10696	3486	14233	11558	17329	16178	1769	16891	6482	5871	73	19264	9099	3268	19325	15990	17879	9280	3257	8085	19771	20077	13553	1510	8761	13490	16016	7779	5151	8127	11395	14752	261	2101	1669	3599	19209	10606	1372	16425	14987	11581	5402	10444	15322	15530	18520	18277	12378	14211	8194	347	14599	18392	19483	17495	5742	5133	9234	14226	13092	16986	11728	11011	11726	10856	3687	13573	9255	1320	19435	11901	9756	18455	975	13892	1336	5785	2618	18460	8583	11587	7728	16964	18107	13177	7245	10298	4134	17951	10462	18290	10672	2842	15108	3720	18799	18625	12698	15018	10616
7706	19089	13221	14868	11711	17257	1307	7341	9595	17474	9353	7553	5641	17971	8530	6576	82	11875	8904	4936	7381	14367	19775	14699	7782	17322	4787	1347	11485	5620	8738	6448	10084	9026	1561	1099	4125	12409	12682	7454	8951	12170	11117	9920	17735	6116	14591	9099	1031	11820	16631	4202	13000	6618	7238	933	13440	16188	3220	9851	14780	16721	13237	11262	7601	7220	8365	12055	10519	13348	15746	15192	12668	9194	3416	12010	17385	10999	18017	15269	9067	1322	17641	2762	6411	154	6537	18092	15784	14360	18938	11587	5486	8583	18069	14226	7072	1336	2555	11726	15773	3340	3720	13818	17843	18290	17280	10080	1168	10442	18343	12921	15731	12565	2996	16624	4134	2819	17951	10616	7728	4700	17142	12821	9378	7870	5847	17244
15	18489	15464	16445	13260	20199	15518	17041	1350	16174	5602	12845	2241	563	18106	18300	406	15797	6260	4801	19678	5217	3163	7422	13525	2854	11750	186	17935	18158	17372	16321	14318	10912	14723	10434	9016	17658	5270	3648	18664	7050	9254	14491	20119	10853	11097	16466	4544	5265	18558	5379	14394	6448	16330	16232	3425	1009	8282	18161	856	13237	19959	8043	7238	11745	4620	13850	1406	3458	7758	6674	9725	8707	1271	15000	19802	1016	17141	14425	15980	12476	4486	5478	343	1738	6701	1926	4617	9378	4048	7340	18544	17951	7407	3687	18092	5205	10080	1336	17007	8792	13818	10898	19780	9159	13573	12471	19435	2210	9255	12921	7245	4134	19195	8583	5477	12840	18460	6057	5486	8706	16986	15491	15784	18981	18308	12648
17908	3725	14474	18967	17150	14768	5017	14539	13169	9463	676	4312	8280	16270	1466	12527	16880	3681	16112	13212	10852	923	11513	1988	17100	1368	16476	18929	17297	13777	11053	17104	19907	14723	15334	6052	11891	8642	7150	6985	9682	6545	2914	3732	1528	5983	1546	7762	3228	5661	15652	15070	14986	13700	9189	8277	2550	9694	5898	10165	17018	12611	5728	17658	19911	2908	18177	2234	13979	8641	16667	8857	12223	9214	9064	3749	13041	2410	4408	12514	9199	1826	908	6248	4953	2331	18107	2618	17244	9255	13177	6710	13818	5784	11726	12840	15795	17120	17843	6701	7250	2819	12078	6616	1320	17557	12921	2210	1926	18069	2555	4096	10298	11137	19842	7870	13573	19195	1744	10616	18981	17280	6057	7245	6537	8583	9377	13862
19248	19587	4076	8052	11095	15983	17093	2580	518	13427	17441	11780	861	9601	6266	5090	8683	6428	20128	3025	4305	843	15137	11182	3638	10074	12337	17014	10517	10567	15368	16246	13304	17112	19230	1013	9340	19677	8617	11072	199	10715	15634	10823	11215	2094	3255	16302	19906	11373	18728	466	6477	12927	13622	10730	13110	7605	760	20044	17845	2082	460	8099	18628	11016	9643	15191	7415	15217	15577	16440	12469	17254	14323	19028	15163	18896	12382	5268	13500	19107	19852	828	11246	17162	8100	19378	975	5477	7245	10298	15773	15731	4134	17888	12168	2996	17244	17293	12821	10898	18997	19842	2210	9377	942	13892	4700	6710	18460	19780	6616	6701	15795	18625	11901	12921	10672	13818	9159	5785	13563	2819	7529	5205	5486	4741
13263	17511	6515	3056	13747	4603	724	11485	7858	17249	16417	1532	15181	1896	8882	2364	18949	7836	2682	17883	4282	2802	18616	13723	2524	3878	16568	12690	7035	17758	7646	8081	199	19905	2529	3674	8899	15203	15179	17661	1327	10698	463	4836	9621	10187	16357	6105	5445	16620	2362	6705	6075	1171	5749	17079	3524	13889	2724	15804	19671	13448	18036	13222	4668	10756	6000	9691	14959	10079	14522	11459	18945	6601	811	7876	9474	13068	3405	14578	13581	16100	20028	14977	13004	8531	3720	12471	975	9756	1168	4134	17007	3871	12698	10442	18455	18625	18290	19991	4741	10080	18343	7250	12648	12078	13563	13862	13892	5847	942	5477	6537	19780	12821	18799	19842	11726	17280	18088	17843	18308	5784	15018	15795	2996	18460	15731
5236	9773	6628	7126	7351	18837	13205	13903	1710	13517	14763	18909	5285	350	12036	13815	2990	18034	5083	6882	12992	582	2355	3833	11358	334	2752	6649	18225	14611	11133	8285	676	11269	17622	13713	2571	7166	14430	8549	6723	15976	10663	19814	12575	15025	14978	8651	9682	11185	19084	5922	6497	7524	5755	6350	12154	723	17868	13289	10396	15314	16432	19169	11704	6145	1415	12324	1600	4774	7448	8112	16472	12672	2171	6595	8692	16204	13243	13779	11700	3703	3468	375	7927	9240	5205	11011	6616	17843	10462	4048	17888	18938	16986	18997	1320	7245	2210	19435	12521	9255	3720	975	17293	18069	9756	16624	15246	11726	7870	7407	12921	19517	13573	5847	6701	18290	18544	5486	15773	12821	15731	2819	4700	17951	3871	9159
15345	3347	5315	12604	9123	9360	14231	1417	18478	10611	18216	12523	14612	8997	19004	7534	3648	10923	13392	1778	18976	2915	15065	11322	18750	19216	714	5521	18467	10248	11136	16247	10539	14951	7881	8509	11070	345	20039	4254	11158	749	4709	8183	5437	9604	13062	6077	10473	19221	18282	4018	14264	20002	5097	1578	14084	12351	8339	12781	9456	6645	14394	9203	12336	19080	5781	728	12251	3144	14345	8162	9593	17671	8983	8854	4365	19716	7794	3793	5811	12148	13815	16827	19389	13846	13177	9378	4048	19842	6710	10462	4134	12648	15701	10080	6616	8100	16986	17293	19435	13092	7870	13892	1336	13563	11728	18069	17557	19991	8129	17951	1129	10616	9377	6701	10898	19378	12168	4700	5204	18088	5486	2210	18544	1168	13818	15108
17292	12406	13253	16650	2385	7582	15338	4764	6208	11249	20156	13584	13685	15571	17446	14545	61	7436	2881	15000	15074	15225	15608	253	1568	9605	16982	1430	9193	18684	10182	1469	12181	1977	11676	280	3704	12064	7057	13049	14636	15498	5500	2012	15839	2284	18539	9822	13405	16393	3260	19529	3618	20032	3029	991	5641	941	14966	262	13782	17326	18528	958	18406	10695	13216	7990	4272	12830	5340	15835	14659	6994	14334	7778	7179	5368	17760	5738	14129	15892	15836	16273	13661	15471	11137	19195	13573	5785	10672	17557	5477	13862	2996	2819	7072	18799	10442	18938	10898	12648	1168	3687	12168	11011	10298	17951	19435	12565	3871	18625	7529	17120	17244	12698	15795	17888	1129	10389	18107	14226	8129	18981	13818	1744	6616	9159
17013	18342	12510	6151	18014	16303	12236	19516	17811	19026	1368	9238	12610	14608	14758	5938	2962	7971	5779	13831	10288	1808	1893	1763	4850	4711	18685	15822	13722	11669	13400	14406	18396	17061	4184	4445	3124	17189	3766	1749	18201	13824	5076	5476	15644	19795	7313	15983	2251	16142	137	14284	5468	17319	2859	12738	10785	11941	19401	473	8644	12901	34	7837	15216	12119	12883	6877	19889	1398	4625	2385	10903	13418	14097	17397	20161	14054	8796	14594	15815	19967	20032	668	11622	17731	16624	6616	10856	19991	4741	11726	3720	13092	18069	17293	10672	5784	7250	17843	942	17280	18460	19780	8583	5486	4048	19517	9378	18290	18088	16130	15108	8252	15731	12521	12471	2819	3687	2842	5477	10298	5204	14226	12648	12565	15773	7245
11152	17725	4931	4666	9893	4520	6930	18995	8115	2853	9815	14444	1558	11442	13681	15277	765	13220	7503	8130	2186	4578	2369	9857	10204	5668	3279	1481	3521	16114	819	3073	3372	16126	17681	16737	17375	9331	4204	14922	2160	4136	8140	7110	11246	7979	7758	4581	732	15829	15567	11642	11085	9072	487	16954	15428	11539	16264	3471	14186	13714	13366	19710	5081	9309	8778	10928	5895	1534	17456	7221	7121	17479	134	17983	19087	18006	9667	17896	9568	11968	13668	19257	12237	11394	4617	2618	7407	13177	7529	19143	8129	18981	15018	16130	12921	17244	5784	2996	11521	19842	17888	6701	14360	3871	17557	14226	18455	3687	10898	8583	13818	18308	10462	6537	17120	8100	10616	15108	13092	12168	5205	1744	975	19378	17007	18088
6679	10659	4724	17834	17911	2625	4980	9306	17158	12694	17753	7384	18162	13207	15618	3122	6943	8619	318	13623	18097	11438	10468	16258	7403	12583	9561	17525	18021	1479	10000	19132	16080	3953	16379	9618	8056	6563	120	7266	3931	17930	3944	9829	17407	5646	8305	2650	16113	3697	4902	17402	18752	11180	9016	14856	15014	6690	8794	14624	10109	17599	4255	9616	9686	4021	12056	5932	16024	3678	8922	5289	16083	6449	4423	10915	12642	19612	9598	8035	7719	8535	12444	3553	16177	11458	1320	19517	18290	10898	8706	3202	10672	18460	12698	19842	17142	2996	11011	13573	18343	12168	17951	18625	12078	4700	7072	12648	7870	19435	19195	6057	15018	13092	5718	5477	11521	4617	5204	18799	17280	18938	16964	8100	8252	12471	10298	5486
18269	10920	8755	2622	19179	1270	12230	10567	16062	17042	3128	19353	123	1843	14927	10365	15703	4230	19855	14771	7954	5189	4005	13775	5524	8398	862	15285	19203	5147	11277	13817	13400	18951	3103	1778	12953	3960	14636	10511	7357	13084	15602	13755	17110	958	4611	16797	19611	10017	15506	6334	7157	5950	10519	15961	17231	1431	18706	7436	13168	9656	7041	18834	16283	10976	5405	12830	1637	16182	7144	5267	7373	9677	2325	16610	1814	4307	11468	8942	13465	8897	15280	17713	11225	5869	19780	17244	19378	18308	18290	15784	10389	9255	13892	16130	2618	18092	2996	16986	13818	10080	7728	14360	19195	12521	10672	17951	15108	8583	8129	13092	18938	3720	8792	7250	7407	18799	13573	7529	4048	6057	15491	11521	3202	15701	9756	12821
97	5911	310	15886	19773	4082	1124	2207	6988	8777	10528	15279	19774	117	14539	8295	13581	10491	5177	13701	7943	6036	14082	6963	1311	4946	5520	8195	708	17522	16843	17824	12498	244	18960	16090	12672	5235	953	4847	3076	3471	1760	14695	875	12615	10512	3362	1428	13775	12532	11285	13558	8226	17543	9499	12716	324	8241	5463	7977	2780	11988	19532	11684	156	4319	38	1187	14529	2811	14319	2598	16343	3800	8146	8247	3588	688	14973	2284	207	10600	396	11670	13152	5204	3720	17142	4617	9159	10672	16986	10298	12821	975	5205	4096	18625	19842	1336	1129	10389	18088	11521	8100	4048	12921	8252	9255	13563	12471	18799	8706	12648	1926	7529	4700	2996	19435	7870	11011	10616	18455	8792	10080	9378	7250
